Time	Me-P1	Me-P2	Me-P3	Me-P4	Me-P5	Me-P6	Me-P7	Me-P8	Me-P9
0	0	0	0	0	0	0	0	0	0
3.60003807552026	0	0	0	0	0	0	0	0	0
7.20011330916175	0	0	0	0	0	0	0	0	0
10.8001405947591	0	0	0	0	0	0	0	0	0
14.4001593297846	0	0	0	0	0	0	0	0	0
18.0001651173773	0	0	0	0	0	0	0	0	0
21.6004057959385	0	0	0	0	0	0	0	0	0
25.2004416789283	0	0	0	0	0	0	0	0	0
28.8004500877158	0	0	0	0	0	0	0	0	0
32.4004623193867	0	0	0	0	0	0	0	0	0
36.000510076929	0	0	0	0	0	0	0	0	0
39.6004913732732	0	0	0	0	0	0	0	0	0
43.2005321066176	0	0	0	0	0	0	0	0	0
46.8004926859635	0	0	0	0	0	0	0	0	0
50.4005578165739	0	0	0	0	0	0	0	0	0
54.0005692683884	0	0	0	0	0	0	0	0	0
57.6006126422197	0	0	0	0	0	0	0	0	0
61.2006004307116	0	0	0	0	0	0	0	0	0
64.8006594428202	0	0	0	0	0	0	0	0	0
68.4006420641962	0	0	0	0	0	0	0	0	0
72.0006533745969	0	0	0	0	0	0	0	0	0
75.6006539502552	0	0	0	0	0	0	0	0	0
79.2007154639975	0	0	0	0	0	0	0	0	0
82.8007441457704	0	0	0	0	0	0	0	0	0
86.4007729711449	0	0	0	0	0	0	0	0	0
90.0008424086074	0	0	0	0	0	0	0	0	0
93.6008411325201	0	0	0	0	0	0	0	0	0
97.2008296149909	0	0	0	0	0	0	0	0	0
100.800905404231	0	0	0	0	0	0	0	0	0
104.400870671724	0	0	0	0	0	0	0	0	0
108.000890017808	0	0	0	0	0	0	0	0	0
111.600920183996	0	0	0	0	0	0	0	0	0
115.200888280114	0	0	0	0	0	0	0	0	0
118.800952710309	0	0	0	0	0	0	0	0	0
122.400925301171	0	0	0	0	0	0	0	0	0
126.00098562366	0	0	0	0	0	0	0	0	0
129.60104091326	0	0	0	0	0	0	0	0	0
133.20110385214	0	0	0	0	0	0	0	0	0
136.80109017736	0	0	0	0	0	0	0	0	0
140.401116965055	0	0	0	0	0	0	0	0	0
144.001130758786	0	0	0	0	0	0	0	0	0
147.601113261102	0	0	0	0	0	0	0	0	0
151.201078904555	0	0	0	0	0	0	0	0	0
154.801156007294	0	0	0	0	0	0	0	0	0
158.401127161561	0	0	0	0	0	0	0	0	0
162.001166258683	0	0	0	0	0	0	0	0	0
165.601179062853	0	0	0	0	0	0	0	0	0
169.201202078564	0	0	0	0	0	0	0	0	0
172.801241336601	0	0	0	0	0	0	0	0	0
176.401264535374	0	0	0	0	0	0	0	0	0
180.001248488872	0	0	0	0	0	0	0	0	0
183.601324020469	0	0	0	0	0	0	0	0	0
187.201341106473	0	0	0	0	0	0	0	0	0
190.801348860319	0	0	0	0	0	0	0	0	0
194.401342159421	0	0	0	0	0	0	0	0	0
198.001360439384	0	0	0	0	0	0	0	0	0
201.601400066787	0	0	0	0	0	0	0	0	0
205.201417409566	0	0	0	0	0	0	0	0	0
208.801407276869	0	0	0	0	0	0	0	0	0
212.401396480581	0	0	0	0	0	0	0	0	0
216.001452338167	0	0	0	0	0	0	0	0	0
219.601461208303	0	0	0	0	0	0	0	0	0
223.201449273908	0	0	0	0	0	0	0	0	0
226.801453959727	0	0	0	0	0	0	0	0	0
230.401479487767	0	0	0	0	0	0	0	0	0
234.001528301952	0	0	0	0	0	0	0	0	0
237.601532798553	0	0	0	0	0	0	0	0	0
241.20154111817	0	0	0	0	0	0	0	0	0
244.801544715699	0	0	0	0	0	0	0	0	0
248.401544484783	0	0	0	0	0	0	0	0	0
252.001625103041	0	0	0	0	0	0	0	0	0
255.601601223101	0	0	0	0	0	0	0	0	0
259.2016658718	0	0	0	0	0	0	0	0	0
262.801641907781	0	0	0	0	0	0	0	0	0
266.401691021723	0	0	0	0	0	0	0	0	0
270.001679933115	0	0	0	0	0	0	0	0	0
273.601677495787	0	0	0	0	0	0	0	0	0
277.201665422407	0	0	0	0	0	0	0	0	0
280.801749609502	0	0	0	0	0	0	0	0	0
284.401764484994	0	0	0	0	0	0	0	0	0
288.001767301451	0	0	0	0	0	0	0	0	0
291.60176601498	0	0	0	0	0	0	0	0	0
295.201789894172	0	0	0	0	0	0	0	0	0
298.801788022668	0	0	0	0	0	0	0	0	0
302.401823779137	0	0	0	0	0	0	0	0	0
