iteration	likelihood	noise_sigma_SSL_surf_IFN1_data0	upfactor	s1	s2	sf
2610	-1616.07380599823	999.598674599003	0.00142210963134815	0.26456126541488	1.09423486843293	5.68706069191234
2620	-1617.27202661349	999.244041724117	0.00140199076674533	0.263250711294408	1.00269153453673	5.71740521060635
2630	-1617.54290489814	999.244041724117	0.00139665578855739	0.268889851079888	1.03551465427082	5.71740521060635
2640	-1617.61755762799	999.244041724117	0.00139351967624192	0.268889851079888	1.03551465427082	5.71740521060635
2650	-1616.87455121714	999.244041724117	0.00139351967624192	0.2559749221328	1.03369977705969	5.86849018303126
2660	-1616.75414774087	999.244041724117	0.00140211785591642	0.2559749221328	1.04070758051306	5.80774089953448
2670	-1617.13774254297	999.244041724117	0.00140852618980078	0.254703932748973	1.0386535467992	5.82275164767384
2680	-1616.9221419514	999.244041724117	0.0014094802172225	0.2557528534998	1.04689632377318	5.8018876269054
2690	-1616.64422134529	999.244041724117	0.00141861342941062	0.262555113798382	1.03410152004121	5.67247176278095
2700	-1618.75626950393	998.286529663564	0.00141861342941062	0.262555113798382	1.03410152004121	5.67247176278095
2710	-1619.0383990597	998.286529663564	0.0014172576172966	0.256227624379504	1.01049729016069	5.70336082464387
2720	-1618.24423616418	998.752067718131	0.00140836728411414	0.26091201772037	0.992988836353219	5.70336082464387
2730	-1617.42761041858	999.506999210464	0.00142647425081056	0.256039606341037	0.972252103160488	5.71527752585467
2740	-1618.60493909573	999.506999210464	0.00142647425081056	0.257011582495649	0.994464778625175	5.77079707834798
2750	-1616.04986840505	999.506999210464	0.00142647425081056	0.257011582495649	0.994464778625175	5.64794674379228
2760	-1616.41696591345	999.506999210464	0.00142647425081056	0.257892184706732	0.986983360443124	5.62873886262371
2770	-1616.57393799233	999.506999210464	0.00142647425081056	0.256489839565496	0.983692082724129	5.63122833798607
2780	-1618.66989455282	999.506999210464	0.00142647425081056	0.266357455469225	0.976724995817207	5.63122833798607
2790	-1617.7481208227	998.849183160528	0.00142647425081056	0.264678324403517	1.04593934962445	5.63122833798607
2800	-1618.27857379765	998.849183160528	0.00142647425081056	0.266946712761465	1.046650013926	5.59017778352131
2810	-1618.8891006711	998.849183160528	0.00144952828309681	0.263164455889019	0.999380531652178	5.58183732842848
2820	-1618.83406500231	998.849183160528	0.00146572367517253	0.255631156996067	1.01354448086741	5.61743338418255
2830	-1616.35190614072	999.900123064163	0.00145046008140817	0.251638254530802	1.08026563550488	5.62793249593081
2840	-1616.14498905327	999.900123064163	0.00143998903613905	0.259596266724318	1.10011359216628	5.69150531927602
2850	-1616.53529826374	999.900123064163	0.00143998903613905	0.25899551710435	1.12174595518528	5.69150531927602
2860	-1616.59363382407	999.900123064163	0.00143998903613905	0.25899551710435	1.08308616475853	5.70669100937242
2870	-1617.10801654459	999.900123064163	0.00143998903613905	0.25899551710435	1.13189553757505	5.70465594912293
2880	-1615.79981035782	999.900123064163	0.00143440170549127	0.260369017204458	1.08581598959051	5.68257007946463
2890	-1617.06191008757	999.900123064163	0.00143440170549127	0.259319173535406	1.14091985106628	5.70355291573015
2900	-1616.31010877149	999.813743564808	0.00143638333965663	0.259319173535406	1.09594837522338	5.62398843641773
2910	-1617.03136050663	999.813743564808	0.00146228809707644	0.25802457046737	1.10138640449667	5.62398843641773
2920	-1616.80955195381	999.813743564808	0.00146228809707644	0.253843229528638	1.09726179580854	5.56994166550218
2930	-1616.9601806394	999.813743564808	0.00146228809707644	0.253843229528638	1.09726179580854	5.5637326627029
2940	-1616.10711242221	999.813743564808	0.00146407311163377	0.253843229528638	1.0525839587928	5.63271900627719
2950	-1615.31615719679	999.964268743847	0.00145888476360906	0.253843229528638	1.03475717715132	5.63271900627719
2960	-1615.59049310345	999.964268743847	0.00147280562081507	0.253843229528638	1.03475717715132	5.47712859738365
2970	-1616.92179780326	999.964268743847	0.00148048532748225	0.242080355033162	0.937427483781211	5.54238214456353
2980	-1618.75267855275	999.964268743847	0.00146576981647438	0.242800514456561	0.916091851106629	5.51332707592015
2990	-1616.22837749942	999.964268743847	0.00147370029148382	0.244347660557108	1.00462738204453	5.63603958350119
3000	-1616.99674803897	999.964268743847	0.00147370029148382	0.244347660557108	1.00462738204453	5.66223687739805
3010	-1616.40218337659	999.964268743847	0.00145600604858078	0.240164879561333	0.996011153751736	5.66223687739805
3020	-1619.65305719926	999.964268743847	0.00145600604858078	0.237374463835888	0.95440237167811	5.59111598287483
3030	-1615.77372973923	999.964268743847	0.00145095532078112	0.24569578526346	1.00705766314781	5.6495583669244
3040	-1616.98809578419	999.964268743847	0.00145095532078112	0.246465834565634	0.996889035429338	5.7152412289093
3050	-1615.95539536995	999.767360126954	0.00145095532078112	0.251147228036527	1.05922351312237	5.66432855981249
3060	-1620.2099589194	999.767360126954	0.00148014787098884	0.248074068924254	1.11527397297514	5.66374430119572
3070	-1621.50518642124	999.50462584328	0.00148305265830121	0.240972999715624	1.11656976375933	5.66374430119572
3080	-1621.50518642124	999.50462584328	0.00148305265830121	0.240972999715624	1.11656976375933	5.66374430119572
3090	-1618.47020117228	999.50462584328	0.00145720754517181	0.239325250151105	1.0313999991899	5.75111462132648
3100	-1622.22134931044	997.138158165431	0.00144182996174437	0.247088096506039	0.975649632089493	5.71733656428257
3110	-1621.9790317255	997.138158165431	0.0014304183423743	0.249130825885553	1.02947330455428	5.7582735947967
3120	-1618.12566989454	998.595160658971	0.00141939271655272	0.26195155034557	1.03751147843736	5.66264912932131
3130	-1621.46673827726	999.961527520253	0.00143066167426483	0.255774845253822	1.04229703838696	5.542496688991
3140	-1616.90429250745	999.961527520253	0.00143066167426483	0.264194498429698	0.967328934336054	5.58391116289789
3150	-1616.62785058615	999.961527520253	0.00143066167426483	0.26458441589225	0.984105589567886	5.58391116289789
3160	-1618.62422133475	999.961527520253	0.00143699387565645	0.268237640635438	0.955495045194195	5.50798959888674
3170	-1617.33693313891	999.961527520253	0.00143912638470139	0.260438735921021	0.950276358745521	5.55038993894524
3180	-1617.18512480619	999.961527520253	0.00144890472162157	0.261019948302602	0.950276358745521	5.55038993894524
3190	-1616.66745794581	999.961527520253	0.00144850161898973	0.257675290183489	0.955341235836776	5.53909552721928
3200	-1616.18628297908	999.961527520253	0.00145110344289268	0.254591617462625	0.952744238026628	5.58587990346281
3210	-1615.23050872401	999.961527520253	0.00145083358451728	0.254591617462625	0.976943837892998	5.58587990346281
3220	-1615.38760172292	999.961527520253	0.00145417603127666	0.26099400480601	0.99714621064736	5.52220742098969
3230	-1614.995870057	999.961527520253	0.00145149698614926	0.262976495530462	1.02901382804355	5.51938875232881
3240	-1616.65800184732	999.961527520253	0.00145149698614926	0.257512282250434	1.12990209538663	5.63901769612723
3250	-1615.81416703582	999.961527520253	0.00144564060342106	0.257257013565632	1.1019737212746	5.63901769612723
3260	-1615.5317291692	999.961527520253	0.00144564060342106	0.261173188563024	1.07842244303825	5.63901769612723
3270	-1615.30314183111	999.961527520253	0.0014313939869106	0.263722926614624	1.07842244303825	5.63901769612723
3280	-1614.98774988556	999.961527520253	0.0014357623543523	0.266225541076866	1.09678799364845	5.63901769612723
3290	-1615.09154410144	999.961527520253	0.00143466312009321	0.261467038094327	1.07230526628837	5.6477649702767
3300	-1614.99765633961	999.961527520253	0.00143466312009321	0.260938809037483	1.03833578880138	5.61409447514178
3310	-1615.39674540915	999.922323303004	0.00144512476022451	0.253477930714739	1.03833578880138	5.67176935214774
3320	-1614.84697458194	999.922323303004	0.0014326609049232	0.257225559266454	1.05439163152521	5.68078084077608
3330	-1615.64341119964	999.922323303004	0.0014326609049232	0.257225559266454	1.02112623410118	5.68078084077608
3340	-1615.73898115981	999.922323303004	0.0014326609049232	0.261835429090919	1.07880944846298	5.60920592540951
3350	-1615.3800596215	999.922323303004	0.00144599949386128	0.262466006540818	1.07880944846298	5.60920592540951
3360	-1615.75317905027	999.922323303004	0.00144599949386128	0.262466006540818	1.09358734125037	5.60920592540951
3370	-1615.6249951469	999.922323303004	0.00144338562433095	0.25738199904846	1.02885723381656	5.60802509142186
3380	-1615.05703484078	999.922323303004	0.0014664355834822	0.254225733528235	1.05083507023517	5.575584999926
3390	-1615.86407109432	999.922323303004	0.0014742197802653	0.252095610649243	1.04077842134855	5.49883083163239
3400	-1615.90102037347	999.922323303004	0.0014742197802653	0.247848466974856	1.04077842134855	5.58620820450891
3410	-1616.74438742657	999.922323303004	0.0014742197802653	0.247848466974856	1.04386963637886	5.64004139404721
3420	-1617.90775556082	999.825418471984	0.00146804429571377	0.24593234884183	1.08708341851827	5.64004139404721
3430	-1618.04778411034	999.825418471984	0.00147914241788902	0.247686151941502	1.07236462357714	5.65061477565509
3440	-1618.04778411034	999.825418471984	0.00147914241788902	0.247686151941502	1.07236462357714	5.65061477565509
3450	-1617.7219360409	998.985759336653	0.00145371043784464	0.25188813971984	1.07236462357714	5.65061477565509
3460	-1616.40336456444	999.925085378402	0.00142174797929148	0.246871131516012	1.05143392539425	5.82090271736556
3470	-1616.39537746788	999.925085378402	0.00142174797929148	0.24992800235169	1.05862504254773	5.82090271736556
3480	-1616.38622234098	999.925085378402	0.00142174797929148	0.248273224697096	0.992911035269564	5.73056242165057
3490	-1617.11946066506	999.925085378402	0.00142174797929148	0.240307526552177	1.0087791569637	5.86017599104844
3500	-1614.74703426284	999.925085378402	0.00142174797929148	0.239578595011458	0.994585449230982	5.87249300962036
3510	-1617.16044869197	999.925085378402	0.00142174797929148	0.239578595011458	0.994585449230982	5.74519906060766
3520	-1614.51331679015	999.925085378402	0.00142174797929148	0.239578595011458	0.994585449230982	5.84574053079972
3530	-1616.2204476505	999.925085378402	0.00142174797929148	0.239544427081811	0.985280638690285	5.86323405564232
3540	-1616.47546588763	999.925085378402	0.00142010748758424	0.239544427081811	0.996097558805547	5.88793700148958
3550	-1618.23991877343	999.925085378402	0.00142493911247119	0.245604132473696	1.02333548197598	5.87744769728405
3560	-1617.13599423181	999.925085378402	0.00143054474715999	0.23661988997872	1.00883926079693	5.83445212117097
3570	-1616.97976662308	999.925085378402	0.00143054474715999	0.234936355708837	0.979762501397061	5.83445212117097
3580	-1616.77991788229	999.925085378402	0.00143054474715999	0.234936355708837	0.971654755334862	5.83445212117097
3590	-1616.55435527988	999.925085378402	0.00143054474715999	0.235199673403835	0.923446886527469	5.83445212117097
3600	-1617.380491179	999.925085378402	0.00143944281117967	0.236927661539373	0.923446886527469	5.72286267605791
3610	-1618.12511587903	999.925085378402	0.00143944281117967	0.236927661539373	0.888097140344998	5.7371669096851
3620	-1618.24838102444	999.925085378402	0.00146644743215978	0.236763797475548	0.888520061678484	5.64128505329826
3630	-1618.10316875091	999.925085378402	0.00147603669142128	0.237241880798151	0.89670462173431	5.64128505329826
3640	-1618.00229687595	999.925085378402	0.00147603669142128	0.235234257292779	0.919497249519943	5.57582340623874
3650	-1617.50786777858	999.925085378402	0.00148062138273978	0.235234257292779	0.911029016866085	5.59068963353995
3660	-1617.50541484296	999.925085378402	0.00148062138273978	0.234431505674694	0.93048670051467	5.59068963353995
3670	-1619.05883175209	999.925085378402	0.00148062138273978	0.234431505674694	0.982999389117612	5.71108065759794
3680	-1617.27418177721	999.925085378402	0.0014779432398011	0.237807007960295	1.00626750172209	5.62965752620441
3690	-1618.12209521904	999.925085378402	0.0014779432398011	0.237807007960295	1.03276883802893	5.62897025131652
3700	-1618.27000275735	999.925085378402	0.0014779432398011	0.237807007960295	0.998071601983038	5.69902496622447
3710	-1617.3365724211	999.925085378402	0.00148052733972959	0.239186871799855	0.988429674039404	5.6563802827105
3720	-1615.80817811529	999.925085378402	0.00147332640847076	0.244050181104894	0.988429674039404	5.6563802827105
3730	-1616.37570955578	999.925085378402	0.00145246717575525	0.244050181104894	0.988429674039404	5.64526070951414
3740	-1617.03595619938	999.298290098854	0.00145345138343549	0.249232034077003	1.03159787012536	5.65809655446213
3750	-1616.77095010908	999.390426556062	0.00145345138343549	0.249232034077003	1.03873914005858	5.6205720965572
3760	-1619.22587393296	999.390426556062	0.00143250050190312	0.254156867664908	1.06156877731669	5.60985529149163
3770	-1616.83503399055	999.390426556062	0.00144196010189861	0.255732686340696	1.06156877731669	5.70372089655819
3780	-1617.36267289516	999.77999865101	0.00145383057967494	0.260130834776433	1.09354567995811	5.64801032679674
3790	-1621.57450577779	999.77999865101	0.00145851870592566	0.255642442532383	1.19651452129506	5.59723329524997
3800	-1615.52931654306	999.77999865101	0.00146474814558285	0.260902678055497	1.09375588295522	5.5674471785947
3810	-1617.26384093799	999.311998237116	0.00146474814558285	0.262141432408351	1.09630338176887	5.58089302288523
3820	-1616.71843470354	999.311998237116	0.00146474814558285	0.262141432408351	0.997679784123347	5.48040338729828
3830	-1615.29393636283	999.54755337662	0.00146474814558285	0.258765141091718	1.01146727768815	5.53525409153196
3840	-1615.38628126233	999.76852057978	0.00145855775901247	0.259912024672958	1.02267300680264	5.57441953980401
3850	-1616.52107065012	999.76852057978	0.00146765208052516	0.256700445957484	1.06262422938235	5.4893428593076
3860	-1618.76577519221	999.76852057978	0.00146765208052516	0.248545142648827	1.10972005577194	5.59581284637914
3870	-1616.1183863552	999.76852057978	0.00146896564117901	0.251084446890184	1.07624012073923	5.58695269236796
3880	-1616.69882921261	999.76852057978	0.00147366963207603	0.249434395677389	1.07110024353364	5.58695269236796
3890	-1616.92105363125	999.76852057978	0.00147366963207603	0.252804756794379	1.07110024353364	5.61646799514285
3900	-1618.53102033499	999.76852057978	0.00147068235813294	0.25535366402674	1.13690122779267	5.61646799514285
3910	-1618.11865996844	999.76852057978	0.00146373220782953	0.25535366402674	1.1175838547934	5.65352934340442
3920	-1617.01484687845	999.76852057978	0.00146373220782953	0.262913123284432	1.09716747102755	5.59922356088655
3930	-1616.38986791994	999.76852057978	0.00145738934436719	0.26996307116058	1.07322287679625	5.5113127348006
3940	-1616.29288620266	999.76852057978	0.00145845888370868	0.273056363729314	1.08531354370749	5.47328601424422
3950	-1617.39269831974	999.76852057978	0.00144780598757923	0.266411563215389	1.08167405762389	5.48982934782762
3960	-1616.58392239374	999.76852057978	0.0014607853031428	0.266863244077098	1.09759049105226	5.48982934782762
3970	-1616.89288053533	999.76852057978	0.0014407199708078	0.276820392839947	1.09968185381093	5.53115436499143
3980	-1616.65141416227	999.76852057978	0.00145221378633124	0.271202152113132	1.04912686909707	5.47322294390681
3990	-1618.39187091193	999.76852057978	0.00145221378633124	0.271023130636777	0.981178706397327	5.48095168995637
4000	-1616.51964908336	999.76852057978	0.00145076646819449	0.268128772011169	1.01562862498983	5.51821649918296
4010	-1615.59354091836	999.76852057978	0.00144198928254537	0.270149391774297	1.04908574528173	5.51825110569342
4020	-1617.0664653285	999.481272260914	0.00143972161779292	0.270671819958486	1.04554367297577	5.53165031352487
4030	-1619.70431689172	997.900780998376	0.00143776634506768	0.270671819958486	1.04845772117244	5.5498252984302
4040	-1619.67832353534	997.900780998376	0.00143776634506768	0.270509706180271	1.04845772117244	5.5498252984302
4050	-1621.10107413697	997.900780998376	0.00142918817904096	0.272291528452196	1.0351799167618	5.5498252984302
4060	-1619.06367065287	999.277323277793	0.0014469160689198	0.271774023643383	1.02227230270488	5.5498252984302
4070	-1617.91356829452	999.277323277793	0.00145634580948851	0.271774023643383	1.05168739647493	5.50979639548959
4080	-1619.27409057832	999.277323277793	0.0014519768636935	0.271038686669096	0.997219613177882	5.50979639548959
4090	-1617.91423844203	999.277323277793	0.0014519768636935	0.267855002243622	1.00251776575702	5.50979639548959
4100	-1616.64842429046	999.277323277793	0.00145825352631989	0.265239640921827	1.00251776575702	5.50979639548959
4110	-1616.64842429046	999.277323277793	0.00145825352631989	0.265239640921827	1.00251776575702	5.50979639548959
4120	-1617.459761205	999.277323277793	0.00145825352631989	0.258860009423331	0.985496284366288	5.49843910606226
4130	-1617.84379019136	999.277323277793	0.00145825352631989	0.249911916615274	0.950096646802724	5.61277830586138
4140	-1618.14364415602	999.277323277793	0.00145825352631989	0.246427113408357	0.950789907275278	5.63932388482114
4150	-1618.62005485472	999.277323277793	0.00143951050631157	0.251381372852674	0.963134578092924	5.70994970112495
4160	-1616.93303698666	999.277323277793	0.00143951050631157	0.244690546817577	0.963134578092924	5.70994970112495
4170	-1617.40770668884	999.277323277793	0.00143951050631157	0.248866358923523	0.973747885256715	5.70994970112495
4180	-1616.76953921449	999.277323277793	0.00142777355682449	0.258046229138086	1.04364987122253	5.66905123823697
4190	-1617.66023334985	999.277323277793	0.00143678036786473	0.254441544689112	1.07300570282853	5.74604718633813
4200	-1617.46811931763	999.277323277793	0.00143542102892595	0.250915518407422	1.07053868431889	5.74604718633813
4210	-1616.1354593373	999.286844873211	0.00144302239155445	0.256378909620143	1.05599888683112	5.63937046032754
4220	-1617.50009476486	999.286844873211	0.00144155426380955	0.256378909620143	1.05599888683112	5.5830807217058
4230	-1616.78350037665	999.286844873211	0.00143603630179034	0.258129952803866	1.00956905505044	5.64891261236027
4240	-1619.56624726162	998.209957290138	0.0014378520671545	0.253793013614566	0.990009717419581	5.64891261236027
4250	-1619.8943151072	998.092524074875	0.00143833866544782	0.252420832534761	0.990009717419581	5.66594324179242
4260	-1621.27169019966	998.092524074875	0.00143594001794745	0.247913685247072	0.9166151196525	5.66594324179242
4270	-1621.88403307561	998.092524074875	0.00143116453405358	0.250530684162968	0.938597044728256	5.62388957615631
4280	-1619.40807222455	998.642159647564	0.00143293301704608	0.250530684162968	0.924668140795236	5.64889179531054
4290	-1619.07044639685	998.642159647564	0.00143293301704608	0.25027171020152	0.995751689668794	5.65717966567123
4300	-1616.73258336342	999.33288833016	0.00146891852772303	0.242568547777191	0.9925100878997	5.5858675857884
4310	-1618.26668657628	999.33288833016	0.00148373480016506	0.240938857197939	0.986883744446793	5.62476076874585
4320	-1618.50683931732	999.33288833016	0.00148373480016506	0.241608371911094	0.969611100313728	5.62476076874585
4330	-1617.99650182364	999.33288833016	0.00148369580073281	0.241608371911094	0.986176214385944	5.53412077327061
4340	-1617.99650182364	999.33288833016	0.00148369580073281	0.241608371911094	0.986176214385944	5.53412077327061
4350	-1617.55982232365	999.33288833016	0.00148369580073281	0.244829036903149	1.02327178536642	5.53864638235113
4360	-1617.46764636124	999.33288833016	0.00148369580073281	0.244829036903149	1.02327178536642	5.58990392507433
4370	-1617.39572265815	999.33288833016	0.00148557923052249	0.244829036903149	1.00567249287698	5.58990392507433
4380	-1615.98339198344	999.33288833016	0.00148548011008762	0.248807586884178	0.976881152395521	5.49877895620163
4390	-1617.62677428286	999.33288833016	0.00149668847099693	0.245903308451526	0.950698311825529	5.49877895620163
4400	-1616.13769760046	999.925595913323	0.00147892788757894	0.247535459308837	1.04133528297675	5.60162446876387
4410	-1615.39061102245	999.925595913323	0.00147892788757894	0.248111041448793	1.00159997566998	5.5338808489938
4420	-1615.70935452984	999.925595913323	0.00145791012515627	0.261067812424034	1.0395455928849	5.59673585576101
4430	-1614.86832801365	999.925595913323	0.00145791012515627	0.26394576479944	1.08410492496888	5.5380038309194
4440	-1614.84805431235	999.925595913323	0.00146231798228199	0.25831414108008	1.05496537313283	5.55006778952178
4450	-1615.7577012991	999.925595913323	0.00145347657987801	0.265603612699116	1.00259457434792	5.55006778952178
4460	-1615.63585769687	999.925595913323	0.00145347657987801	0.265603612699116	1.04434521840517	5.54793133091335
4470	-1615.38860669523	999.925595913323	0.00145204731533373	0.266464896803399	1.11017358705177	5.58397937826019
4480	-1616.05399153443	999.925595913323	0.00145057698346463	0.266151012890581	1.01810173398224	5.53816501970183
4490	-1615.6233309616	999.925595913323	0.00145057698346463	0.267412925403106	1.07116602780326	5.53816501970183
4500	-1616.20993510416	999.925595913323	0.00145469543340167	0.269156740048807	1.11224261936931	5.53816501970183
4510	-1615.01198279817	999.925595913323	0.00144624197623117	0.271336927961432	1.09289647093028	5.53816501970183
4520	-1616.02854971723	999.925595913323	0.00144624197623117	0.271336927961432	1.10070062941528	5.53019909783897
4530	-1618.69840677267	999.925595913323	0.00144624197623117	0.26649422528341	1.15659350697872	5.53019909783897
4540	-1618.54794071415	999.925595913323	0.00144624197623117	0.270551494659211	1.17238425106999	5.61967449355824
4550	-1616.49041490824	999.925595913323	0.001439097859179	0.271673224757084	1.0904096725476	5.50801120277381
4560	-1619.68936526428	998.329380180739	0.001439097859179	0.27203311458043	1.09503196705203	5.52360986093438
4570	-1620.43673462323	998.329380180739	0.00144427756727352	0.275301997271344	1.086758202621	5.54586473158402
4580	-1617.54090858583	999.225844669432	0.00142817054628585	0.267934826176781	1.05787374406886	5.58733194954368
4590	-1617.11126262824	999.225844669432	0.00145251678735502	0.254572193157257	0.970920106245516	5.58733194954368
4600	-1616.46452859042	999.225844669432	0.00145251678735502	0.256362109717802	1.05332885948167	5.60089775125396
4610	-1616.633923559	999.225844669432	0.00145251678735502	0.256362109717802	1.05332885948167	5.62897786410258
4620	-1617.08114516044	999.225844669432	0.00145601077315837	0.259614902441301	1.05397876023754	5.51773702569175
4630	-1618.72947262714	999.225844669432	0.00148064370377846	0.260637968982672	1.13228748941614	5.55665619602495
4640	-1617.84985348488	999.225844669432	0.00145635554049541	0.260637968982672	1.13165591622302	5.58068904716214
4650	-1616.51699725039	999.027062957109	0.00144707275887367	0.264615151409929	1.07462882579755	5.59392377502099
4660	-1616.54452769774	999.027062957109	0.00144178704888757	0.264615151409929	1.04835878130491	5.58327492821696
