iteration	likelihood	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	s1	s2	sf
2330	-6725.98221747112	999.936986107579	999.956483803867	0.207535408334743	0.680040467935294	0.00139491043372161
2340	-6725.70476160165	999.936986107579	999.956483803867	0.207535408334743	0.706684839054222	0.00140134180047327
2350	-6725.60252450944	999.936986107579	999.956483803867	0.209149974762799	0.700567679287443	0.00142395334295311
2360	-6727.02389447088	999.936986107579	999.956483803867	0.213706796388706	0.717617940081669	0.00142542334287528
2370	-6727.85133438491	999.936986107579	999.956483803867	0.213706796388706	0.737629436350822	0.00143803632184389
2380	-6726.4542360682	999.936986107579	999.956483803867	0.211339735593495	0.699551971846736	0.00142752616012391
2390	-6726.48023906628	999.936986107579	999.956483803867	0.214905991649691	0.735618149172451	0.0014217511697627
2400	-6726.60877054272	999.936986107579	999.956483803867	0.213486773873275	0.750196303793295	0.0014217511697627
2410	-6726.96401929619	999.936986107579	999.956483803867	0.216585949773598	0.730034912111426	0.0014217511697627
2420	-6726.5289169457	999.936986107579	999.956483803867	0.215703247682583	0.667853618638805	0.00139167026709188
2430	-6725.52137812695	999.936986107579	999.956483803867	0.217332962441831	0.634804135607606	0.00139167026709188
2440	-6726.97383128104	999.936986107579	999.956483803867	0.217672231986571	0.634804135607606	0.00139167026709188
2450	-6726.32388360958	999.936986107579	999.956483803867	0.216274683846168	0.676763101327382	0.0013906029864369
2460	-6727.13461544979	999.936986107579	999.956483803867	0.214708987762838	0.703122956262359	0.00138786584067316
2470	-6726.84852142257	999.936986107579	999.956483803867	0.214547699119213	0.703122956262359	0.00138786584067316
2480	-6727.30637335699	999.936986107579	999.598082617889	0.207466479295477	0.702271931190872	0.00142896863665034
2490	-6727.03971595996	999.936986107579	999.598082617889	0.208263688876955	0.696451925612988	0.00141823993574255
2500	-6727.50082791227	999.936986107579	999.598082617889	0.20466909533415	0.604233480881696	0.00141823993574255
2510	-6728.6210045406	999.936986107579	999.598082617889	0.20466909533415	0.659351423332386	0.00138854567729889
2520	-6727.87434239812	999.936986107579	999.598082617889	0.206568679343909	0.746829466375095	0.00142335844395607
2530	-6727.85636776401	999.936986107579	999.598082617889	0.206568679343909	0.723616386063053	0.00142511235209144
2540	-6727.40898865381	999.936986107579	999.598082617889	0.206568679343909	0.674952823525451	0.00142688611709838
2550	-6728.35981216876	999.936986107579	999.362860644036	0.206568679343909	0.674952823525451	0.00142688611709838
2560	-6726.73447105384	999.936986107579	999.632972336727	0.208176165132614	0.678309186690265	0.00142688611709838
2570	-6727.15037938809	999.936986107579	999.632972336727	0.204740031010339	0.680958279318178	0.00142853846434042
2580	-6727.43558757814	999.936986107579	999.632972336727	0.206134311628161	0.633238633761737	0.00141949098186689
2590	-6725.75841223622	999.936986107579	999.632972336727	0.205864230965077	0.640090943997608	0.00141661681831622
2600	-6725.33073294766	999.936986107579	999.632972336727	0.205949914050978	0.688726983312772	0.00141661681831622
2610	-6725.33356194874	999.936986107579	999.632972336727	0.205949914050978	0.688726983312772	0.00141628391056182
2620	-6726.12537953661	999.936986107579	999.632972336727	0.205949914050978	0.688726983312772	0.00143643156676505
2630	-6725.01591646707	999.936986107579	999.873489932693	0.205949914050978	0.688726983312772	0.00143487277883982
2640	-6726.56765515828	999.936986107579	999.873489932693	0.205949914050978	0.727680345467195	0.0014215283537223
2650	-6725.45200410119	999.936986107579	999.873489932693	0.207728670270452	0.723919285113689	0.00142058925659394
2660	-6725.47325893071	999.936986107579	999.873489932693	0.207728670270452	0.723919285113689	0.00142419518688383
2670	-6725.45156118657	999.936986107579	999.873489932693	0.207728670270452	0.723919285113689	0.00142154938317828
2680	-6728.03068785732	999.936986107579	999.873489932693	0.207728670270452	0.730240181376507	0.00140840037209988
2690	-6727.77540288662	999.936986107579	999.873489932693	0.209264249534568	0.780302638556301	0.00141999369109219
2700	-6728.25042768109	999.936986107579	999.795050788045	0.215786478719017	0.780302638556301	0.00141179009188259
2710	-6726.75029207865	999.936986107579	999.795050788045	0.216308086157404	0.701638316317957	0.00140004195273432
2720	-6727.0435855036	999.936986107579	999.795050788045	0.216308086157404	0.700578523750223	0.00140387695401063
2730	-6727.12355019962	999.936986107579	999.795050788045	0.215931932908997	0.700578523750223	0.00140328630965339
2740	-6727.0698669531	999.936986107579	999.795050788045	0.215931932908997	0.682227693558083	0.0014082083327087
2750	-6727.38404189929	999.936986107579	999.795050788045	0.214079589600886	0.651499982648424	0.00140423290221276
2760	-6726.19440506898	999.936986107579	999.795050788045	0.211909796730241	0.686165460737374	0.00140423290221276
2770	-6727.11910992508	999.936986107579	999.795050788045	0.211961804575553	0.63469050948203	0.00140655095386058
2780	-6727.92578227085	999.936986107579	999.795050788045	0.214333142463387	0.663223518578725	0.00141596806318712
2790	-6727.14068755135	999.936986107579	999.795050788045	0.214333142463387	0.629523710115908	0.00139339332210987
2800	-6728.0530697616	999.936986107579	999.795050788045	0.215757997981188	0.621654068715193	0.0014014855785695
2810	-6728.0530697616	999.936986107579	999.795050788045	0.215757997981188	0.621654068715193	0.0014014855785695
2820	-6727.83677892017	999.936986107579	999.795050788045	0.212400554866655	0.622559076161764	0.00138468071195743
2830	-6727.86875017659	999.936986107579	999.795050788045	0.212400554866655	0.609802263697182	0.00140875726758155
2840	-6727.14697138583	999.936986107579	999.795050788045	0.210222506664897	0.616823868854653	0.0014067352647688
2850	-6726.32374749109	999.936986107579	999.795050788045	0.210330207076247	0.645503582056729	0.00140975493276876
2860	-6726.87276001322	999.936986107579	999.795050788045	0.21076110857508	0.645503582056729	0.00141751627166276
2870	-6726.47999462792	999.936986107579	999.795050788045	0.207179237355616	0.645503582056729	0.00142402877163512
2880	-6729.12386422893	999.936986107579	999.210159825434	0.209947467799968	0.715909700293268	0.00142402877163512
2890	-6729.29855633345	999.936986107579	999.210159825434	0.210051421469081	0.726521271959777	0.00140799106756428
2900	-6728.13969660647	999.936986107579	999.210159825434	0.209704841822618	0.702419509277674	0.00141116547870029
2910	-6726.10803106775	999.936986107579	999.965056435782	0.207886100575326	0.707303386625813	0.00142792258629462
2920	-6725.88796537192	999.936986107579	999.965056435782	0.207249291098635	0.654151066021703	0.00143672534906823
2930	-6725.17643374405	999.936986107579	999.965056435782	0.207249291098635	0.654151066021703	0.00143052770315649
2940	-6724.17210901997	999.936986107579	999.965056435782	0.207249291098635	0.654151066021703	0.00141245453998594
2950	-6725.67333604802	999.936986107579	999.965056435782	0.206711098256584	0.654151066021703	0.00140469442783488
2960	-6725.26752734591	999.936986107579	999.965056435782	0.202110132937036	0.694250780873922	0.00143233933680567
2970	-6726.869554133	999.936986107579	999.965056435782	0.201910828249439	0.660443363138549	0.00143948533249014
2980	-6727.25747236621	999.936986107579	999.965056435782	0.198755167354813	0.706095392522023	0.00145175237184532
2990	-6728.28482243045	999.936986107579	999.965056435782	0.197350254004457	0.741977235199366	0.00145175237184532
3000	-6727.37049274561	999.936986107579	999.965056435782	0.197350254004457	0.666804940140241	0.00145793246517081
3010	-6727.86162875832	999.936986107579	999.965056435782	0.197350254004457	0.666008252720597	0.00146152442093181
3020	-6727.10385603127	999.936986107579	999.965056435782	0.198919006059207	0.613978459613665	0.00144601971030703
3030	-6724.89393478942	999.936986107579	999.965056435782	0.199697726365356	0.645038591132303	0.00143355032317348
3040	-6725.31498350249	999.936986107579	999.965056435782	0.199592729908332	0.645038591132303	0.00141947909148678
3050	-6724.98171739862	999.936986107579	999.965056435782	0.201080068527174	0.637074746127039	0.00141146424154669
3060	-6725.71584918232	999.936986107579	999.965056435782	0.201080068527174	0.602373720792112	0.00141230475488411
3070	-6726.84102238183	999.936986107579	999.965056435782	0.201080068527174	0.678173806473527	0.00140073538201941
3080	-6724.83412167223	999.936986107579	999.965056435782	0.206024321960566	0.678173806473527	0.00140073538201941
3090	-6724.71355058249	999.936986107579	999.965056435782	0.206024321960566	0.657591603144252	0.00140073538201941
3100	-6725.78194006953	999.936986107579	999.965056435782	0.205554713640919	0.63481547168151	0.00142762246819629
3110	-6725.18630557531	999.936986107579	999.965056435782	0.205554713640919	0.63481547168151	0.00141883249037487
3120	-6725.27569761287	999.936986107579	999.985012525118	0.207168586779203	0.63481547168151	0.00140548535836571
3130	-6725.80503433299	999.936986107579	999.985012525118	0.211547757479156	0.663939708844468	0.00140548535836571
3140	-6725.64895655021	999.936986107579	999.985012525118	0.209456678160346	0.640962399675774	0.00140548535836571
3150	-6726.00729552125	999.936986107579	999.985012525118	0.209456678160346	0.646770924523702	0.00141925363469212
3160	-6726.48468167757	999.936986107579	999.985012525118	0.204204339419229	0.620996145712877	0.00142613325692431
3170	-6725.05751526738	999.936986107579	999.985012525118	0.205591045034677	0.620437262965923	0.0014095970601928
3180	-6725.49037243693	999.936986107579	999.985012525118	0.206739694273224	0.620437262965923	0.00141367277704036
3190	-6726.83704518656	999.936986107579	999.985012525118	0.207175000746981	0.682327873783482	0.00144101653816526
3200	-6725.24620359034	999.936986107579	999.985012525118	0.207175000746981	0.682327873783482	0.00141317481646011
3210	-6726.05327942944	999.952561623064	999.985012525118	0.20532117875482	0.624432996381917	0.00143371601259635
3220	-6724.92069123585	999.952561623064	999.985012525118	0.20532117875482	0.64471626289914	0.00142658008857605
3230	-6724.92069123585	999.952561623064	999.985012525118	0.20532117875482	0.64471626289914	0.00142658008857605
3240	-6725.0653971355	999.952561623064	999.985012525118	0.20532117875482	0.64471626289914	0.00142846259451358
3250	-6724.37990906367	999.952561623064	999.985012525118	0.20540526438383	0.642333472815088	0.00141563853083803
3260	-6724.13606698866	999.952561623064	999.985012525118	0.20099852825529	0.636812332359059	0.00141372278177938
3270	-6724.61986476714	999.952561623064	999.985012525118	0.20099852825529	0.605513575147408	0.00141372278177938
3280	-6724.33842032093	999.952561623064	999.985012525118	0.200601541152224	0.605513575147408	0.00141372278177938
3290	-6726.41945537847	999.952561623064	999.985012525118	0.200601541152224	0.578719349008547	0.00141372278177938
3300	-6724.2337782931	999.952561623064	999.985012525118	0.201875795752408	0.641240175597071	0.00141228740998578
3310	-6725.59356828152	999.952561623064	999.985012525118	0.199236522100608	0.680483017089122	0.00141328851621812
3320	-6726.14463843659	999.952561623064	999.985012525118	0.196340052852881	0.666946179062956	0.00140902972295656
3330	-6725.85405528754	999.952561623064	999.985012525118	0.196340052852881	0.674145666917667	0.00142797631573582
3340	-6726.03468220503	999.952561623064	999.985012525118	0.196340052852881	0.684933024261741	0.00141893615348547
3350	-6724.79844341402	999.877892116518	999.985012525118	0.195506866718076	0.651571195316386	0.00143917704224172
3360	-6727.6854506624	999.82656516395	999.867261065106	0.19622838650928	0.576590016609765	0.00142216877600417
3370	-6727.76148296038	999.82656516395	999.867261065106	0.197280965368079	0.599957078952095	0.00143178312672231
3380	-6726.49757490803	999.82656516395	999.867261065106	0.197031324127558	0.645404109968346	0.00142612219275356
3390	-6726.38278178505	999.82656516395	999.867261065106	0.199374464164539	0.691802921634145	0.00142638367681072
3400	-6726.38278178505	999.82656516395	999.867261065106	0.199374464164539	0.691802921634145	0.00142638367681072
3410	-6728.46262810022	999.82656516395	999.867261065106	0.202557580067947	0.696956988222425	0.00144960165525579
3420	-6727.09050518024	999.82656516395	999.867261065106	0.204876312385308	0.654038125796512	0.00142681038350945
3430	-6726.68844671403	999.82656516395	999.867261065106	0.206505859699992	0.613600913058776	0.00139978274776887
3440	-6727.85642185469	999.82656516395	999.867261065106	0.206505859699992	0.592285563030817	0.00139261868284277
3450	-6727.71017027051	999.82656516395	999.867261065106	0.202858987360497	0.592285563030817	0.00139261868284277
3460	-6726.09982649877	999.82656516395	999.867261065106	0.202365593238425	0.607369116064177	0.00140065344923911
3470	-6726.11702710786	999.82656516395	999.867261065106	0.202365593238425	0.607369116064177	0.00140028035248576
3480	-6726.71909845231	999.82656516395	999.867261065106	0.202365593238425	0.607369116064177	0.00139148842766422
3490	-6726.56088555155	999.82656516395	999.867261065106	0.202365593238425	0.624214655426832	0.0013992833580068
3500	-6728.39762335269	999.82656516395	999.867261065106	0.198731536769346	0.677576174060843	0.00140511574790906
3510	-6726.34389143702	999.82656516395	999.867261065106	0.198731536769346	0.614645695242212	0.00142548637682321
3520	-6726.76603433654	999.82656516395	999.867261065106	0.1968688740829	0.636955870192466	0.00142674148473248
3530	-6725.88882525946	999.82656516395	999.867261065106	0.196882344821719	0.60016364784185	0.00141054548177513
3540	-6726.21472012069	999.82656516395	999.867261065106	0.196882344821719	0.60016364784185	0.0014325315189429
3550	-6726.60181012876	999.82656516395	999.867261065106	0.198938002422039	0.60147579300544	0.00143327522302418
3560	-6725.7275679467	999.82656516395	999.867261065106	0.198943638532935	0.620672603105926	0.00141862428180476
3570	-6728.14508460066	999.82656516395	999.867261065106	0.203876606174102	0.563769436844186	0.00139831255157464
3580	-6727.17004333801	999.82656516395	999.867261065106	0.202018600213704	0.582481089561574	0.0014035993735369
3590	-6726.52029649725	999.82656516395	999.867261065106	0.200408629782465	0.598260229316434	0.0014034653275434
3600	-6726.73983130038	999.82656516395	999.867261065106	0.202280783498742	0.629235472383974	0.00141134403321697
3610	-6726.35761126782	999.82656516395	999.867261065106	0.197729405554815	0.610742771958902	0.00140361851571304
3620	-6728.01543422877	999.82656516395	999.867261065106	0.197729405554815	0.556603668534433	0.00142642557670606
3630	-6726.57195836715	999.82656516395	999.867261065106	0.197013813782443	0.56781818347168	0.00141614232548988
3640	-6726.64383311811	999.82656516395	999.867261065106	0.197013813782443	0.56781818347168	0.00140465448782392
3650	-6726.95894117347	999.82656516395	999.867261065106	0.19829293670225	0.614665454985308	0.00140465448782392
3660	-6728.5482112612	999.82656516395	999.867261065106	0.19829293670225	0.561019634592856	0.00141974768850473
3670	-6725.15447594553	999.898524951355	999.867261065106	0.196798657287609	0.60143821369558	0.00141974768850473
3680	-6726.1356735153	999.898524951355	999.867261065106	0.195631358423048	0.613587587950694	0.00142887849772223
3690	-6727.12961877816	999.898524951355	999.867261065106	0.194789442201284	0.583318815612462	0.00144425826060869
3700	-6729.29003913358	999.635652161626	999.867261065106	0.194789442201284	0.590076745531289	0.00144425826060869
3710	-6728.39547378391	999.635652161626	999.867261065106	0.196008306374458	0.599300021471406	0.00142899439555829
3720	-6728.4721256977	999.635652161626	999.867261065106	0.196316100704781	0.600427763812572	0.00142899439555829
3730	-6727.95177651692	999.635652161626	999.867261065106	0.199214941828997	0.633087641063925	0.00141424786115984
3740	-6727.48644673351	999.635652161626	999.867261065106	0.196961595745641	0.647947557523826	0.00142552124143246
3750	-6727.5792885086	999.635652161626	999.867261065106	0.196961595745641	0.63939590241696	0.00141390284607102
3760	-6728.23519461921	999.635652161626	999.867261065106	0.198949296449675	0.63939590241696	0.00141390284607102
3770	-6727.33071099613	999.635652161626	999.867261065106	0.198949296449675	0.569078482965264	0.00141020516016234
3780	-6727.32497334828	999.635652161626	999.867261065106	0.198949296449675	0.569078482965264	0.00140847091745067
3790	-6727.32497334828	999.635652161626	999.867261065106	0.198949296449675	0.569078482965264	0.00140847091745067
3800	-6728.20786252573	999.635652161626	999.867261065106	0.200747178143614	0.560761738366064	0.00140778505306542
3810	-6727.85141432461	999.635652161626	999.867261065106	0.199457673133544	0.560761738366064	0.00140694842338308
3820	-6728.9159714342	999.635652161626	999.867261065106	0.203148798969622	0.572980912141411	0.00139986028228521
3830	-6729.10829347104	999.635652161626	999.867261065106	0.205348689479022	0.599344012722193	0.00141445594678908
3840	-6727.50333543683	999.635652161626	999.867261065106	0.205348689479022	0.645486552617291	0.00140354154366886
3850	-6727.67180773038	999.635652161626	999.867261065106	0.205525527329772	0.692710986638049	0.00143210852270413
3860	-6728.59322199867	999.635652161626	999.867261065106	0.20542667609769	0.658521590542926	0.0014310839219334
3870	-6727.65721423399	999.635652161626	999.867261065106	0.203409459231122	0.672860142790175	0.00141181123839181
3880	-6727.49656646021	999.635652161626	999.867261065106	0.203409459231122	0.682465990790677	0.00140972086178389
3890	-6727.90293321552	999.635652161626	999.867261065106	0.203272830236682	0.654227871799015	0.00141017216532774
3900	-6728.125948022	999.635652161626	999.867261065106	0.203971313074052	0.683896630165921	0.00140924039427336
3910	-6728.41450244805	999.635652161626	999.867261065106	0.203487890063861	0.678317635146682	0.0014151649971843
3920	-6728.41450244805	999.635652161626	999.867261065106	0.203487890063861	0.678317635146682	0.0014151649971843
3930	-6729.14001930578	999.635652161626	999.867261065106	0.205045328561618	0.680025601206746	0.0014407841592389
3940	-6730.02144124093	999.635652161626	999.867261065106	0.199563027575951	0.639144024135179	0.00144942002371215
3950	-6728.45326211381	999.635652161626	999.867261065106	0.199563027575951	0.610313207474586	0.00143325309120309
3960	-6729.04248175488	999.635652161626	999.867261065106	0.201088161286343	0.649496549681215	0.00144337689800483
3970	-6729.35800311839	999.635652161626	999.867261065106	0.201088161286343	0.589162218509657	0.00143423237012495
3980	-6728.04927604269	999.635652161626	999.867261065106	0.201088161286343	0.589162218509657	0.0014192531463522
3990	-6727.96232137374	999.635652161626	999.867261065106	0.200082185992802	0.655699223394032	0.00140990519587349
4000	-6727.22654234402	999.635652161626	999.867261065106	0.195613282348379	0.602557719793201	0.00142555865646881
4010	-6728.2705719621	999.635652161626	999.867261065106	0.19539804115263	0.602557719793201	0.00142555865646881
4020	-6728.25716729142	999.635652161626	999.867261065106	0.191826092193049	0.575596645614705	0.00142555865646881
4030	-6728.25716729142	999.635652161626	999.867261065106	0.191826092193049	0.575596645614705	0.00142555865646881
4040	-6726.81162899477	999.635652161626	999.867261065106	0.191826092193049	0.597641891108748	0.00143220934801059
4050	-6728.03857576795	999.635652161626	999.867261065106	0.193484877890239	0.613832935996642	0.001418483406976
4060	-6728.13524262526	999.635652161626	999.867261065106	0.193484877890239	0.595497484503483	0.00143398689296319
4070	-6728.90563967851	999.635652161626	999.867261065106	0.196589382357429	0.559845628982125	0.00141539177602542
4080	-6729.92051056108	999.635652161626	999.867261065106	0.196589382357429	0.578298795078409	0.00140873416884092
4090	-6728.18591606622	999.635652161626	999.867261065106	0.195529474487118	0.61794230942081	0.00139856236642716
4100	-6727.49624639292	999.635652161626	999.867261065106	0.195529474487118	0.61794230942081	0.00140473232392517
4110	-6728.2719157862	999.635652161626	999.867261065106	0.197353484772661	0.616988110858143	0.00141200831160182
4120	-6730.42308841093	999.635652161626	999.867261065106	0.197353484772661	0.541736468392654	0.00138919365396863
4130	-6727.68676047365	999.76471772746	999.867261065106	0.197353484772661	0.561008682355915	0.00140344455861918
4140	-6728.31524915932	999.76471772746	999.867261065106	0.197353484772661	0.561008682355915	0.00139239064774027
4150	-6725.78536643503	999.76471772746	999.867261065106	0.197006900328392	0.608894473711022	0.00142542799719375
4160	-6727.491584939	999.76471772746	999.867261065106	0.197006900328392	0.621918456849121	0.00140809697117761
4170	-6727.87843053157	999.76471772746	999.867261065106	0.197900532915797	0.644020727866675	0.00144537639627666
4180	-6728.10785980675	999.76471772746	999.867261065106	0.197900532915797	0.644020727866675	0.00144762504325161
4190	-6730.43681038868	999.76471772746	999.867261065106	0.198285655934086	0.704843647411616	0.00146954776245002
4200	-6728.44332041147	999.76471772746	999.867261065106	0.194196896232806	0.658334379935768	0.00145728669596765
4210	-6728.16614403946	999.76471772746	999.867261065106	0.196948754758889	0.635398460841733	0.00145605795217815
4220	-6727.34975531388	999.76471772746	999.867261065106	0.189050942475293	0.598069746176185	0.00142713089859469
4230	-6727.34975531388	999.76471772746	999.867261065106	0.189050942475293	0.598069746176185	0.00142713089859469
4240	-6726.79459401038	999.76471772746	999.867261065106	0.189050942475293	0.609047055431271	0.00143105018547511
4250	-6727.52057971614	999.76471772746	999.867261065106	0.189843275794988	0.633768795595683	0.00143685561302787
4260	-6727.29189159768	999.76471772746	999.867261065106	0.192675265586702	0.619147281135189	0.00143875319229663
4270	-6728.50500426033	999.76471772746	999.867261065106	0.189755118970443	0.620096276943073	0.00142196640524165
4280	-6728.6673348739	999.76471772746	999.610050022432	0.18830747946552	0.597548029168084	0.00142196640524165
4290	-6728.40224621925	999.76471772746	999.610050022432	0.18830747946552	0.597548029168084	0.00144075098528568
4300	-6728.84851704457	999.76471772746	999.610050022432	0.186987614692403	0.623904292579526	0.00143603754110454
4310	-6729.00776677541	999.76471772746	999.660262803139	0.186722280517027	0.578780995896535	0.00143603754110454
4320	-6729.18634676118	999.76471772746	999.660262803139	0.185508351726203	0.590002280350473	0.00144047478075092
4330	-6728.02626216151	999.76471772746	999.660262803139	0.184623990278013	0.616933500422807	0.00144675065869298
4340	-6729.3490312088	999.76471772746	999.660262803139	0.186285988393044	0.592309904868224	0.00143452569180424
4350	-6727.91365576443	999.76471772746	999.660262803139	0.192440179883426	0.592309904868224	0.00143452569180424
4360	-6727.68160173917	999.76471772746	999.660262803139	0.192440179883426	0.574434935560311	0.00141846673595753
4370	-6727.68160173917	999.76471772746	999.660262803139	0.192440179883426	0.574434935560311	0.00141846673595753
4380	-6727.32783685509	999.76471772746	999.660262803139	0.192126061402705	0.628023804539122	0.00144323565833758
4390	-6728.39672284754	999.76471772746	999.660262803139	0.191648843100567	0.613559697105914	0.00143924034504176
4400	-6728.27080559948	999.76471772746	999.660262803139	0.191747689070058	0.637285465565581	0.00144032828063002
4410	-6728.28872768774	999.76471772746	999.660262803139	0.195661809300164	0.662998525265782	0.00143090830389098
4420	-6728.72926336127	999.76471772746	999.660262803139	0.194317138555058	0.686609212696329	0.00142036128857994
4430	-6727.46453851849	999.76471772746	999.660262803139	0.191412017814773	0.607411237678606	0.001438230583669
4440	-6727.48000500928	999.76471772746	999.660262803139	0.195938457363962	0.681489453201835	0.00142395102180077
4450	-6728.48528306018	999.76471772746	999.660262803139	0.197695573291339	0.620079538564798	0.00140958331991671
4460	-6727.66379708192	999.76471772746	999.660262803139	0.197459959313181	0.63423370253137	0.00143453375245326
4470	-6726.81220831678	999.76471772746	999.660262803139	0.199114546057284	0.661673731161646	0.00141860635022051
4480	-6729.93403010532	999.76471772746	999.660262803139	0.197099514182694	0.665039100717595	0.00139921859502572
4490	-6728.0903426202	999.76471772746	999.660262803139	0.195532399967901	0.628159374701562	0.00139921859502572
4500	-6728.4805900117	999.76471772746	999.660262803139	0.195532399967901	0.582228368146907	0.00139449721440067
4510	-6729.13414053515	999.76471772746	999.660262803139	0.199643146445458	0.582228368146907	0.00139114402503675
4520	-6728.07521865979	999.76471772746	999.660262803139	0.199001384928946	0.62779489847214	0.00139853748200445
4530	-6728.0954298417	999.76471772746	999.660262803139	0.199001384928946	0.661503607594226	0.00140004328579827
4540	-6727.19443627868	999.76471772746	999.660262803139	0.199001384928946	0.639653558816816	0.00142517712740883
4550	-6727.19443627868	999.76471772746	999.660262803139	0.199001384928946	0.639653558816816	0.00142517712740883
4560	-6727.19443627868	999.76471772746	999.660262803139	0.199001384928946	0.639653558816816	0.00142517712740883
4570	-6729.95551768168	999.432153608715	999.660262803139	0.197307177143441	0.647624478340599	0.00142943318527568
4580	-6732.48565614297	999.432153608715	999.660262803139	0.19699830075922	0.565511002156498	0.00143655211309618
4590	-6732.48565614297	999.432153608715	999.660262803139	0.19699830075922	0.565511002156498	0.00143655211309618
4600	-6732.48565614297	999.432153608715	999.660262803139	0.19699830075922	0.565511002156498	0.00143655211309618
4610	-6731.57765904561	999.432153608715	999.660262803139	0.196837835038399	0.552529283129464	0.0014267871129636
4620	-6730.48522012948	999.432153608715	999.660262803139	0.196837835038399	0.571599628138725	0.00140965843616936
4630	-6731.06424344903	999.432153608715	999.660262803139	0.196837835038399	0.568340479132535	0.00141003075780765
4640	-6730.27148927695	999.432153608715	999.616744832226	0.194546849100036	0.609585893363355	0.00141721567749319
4650	-6730.41024406148	999.432153608715	999.616744832226	0.192223821044571	0.609585893363355	0.00141721567749319
4660	-6729.95691557886	999.432153608715	999.616744832226	0.191911768768158	0.607001736605552	0.00142485181947675
4670	-6730.73700795198	999.432153608715	999.616744832226	0.191911768768158	0.57596922218468	0.00142485181947675
4680	-6730.8401307336	999.432153608715	999.616744832226	0.191911768768158	0.563425084030372	0.00142290265127734
4690	-6728.21744843527	999.746271036672	999.616744832226	0.19294877810131	0.584339418968235	0.00143423559022831
4700	-6729.25085614712	999.746271036672	999.616744832226	0.190957938801107	0.598716021748591	0.00141253903749488
4710	-6728.20747201638	999.746271036672	999.616744832226	0.190875504799828	0.604853641659228	0.00142327460505838
