Time	Me-P1	Me-P2	Me-P3	Me-P4	Me-P5	Me-P6	Me-P7	Me-P8	Me-P9
0	0	0	0	0	0	0	0	0	0
3.59999450869056	0	0	0	0	0	0	0	0	0
7.20000469052573	0	0	0	0	0	0	0	0	0
10.8000388888618	0	0	0	0	0	0	0	0	0
14.4000638996452	0	0	0	0	0	0	0	0	0
18.0000854049726	0	0	0	0	0	0	0	0	0
21.6000922894319	0	0	0	0	0	0	0	0	0
25.200047605024	0	0	0	0	0	0	0	0	0
28.8001219815362	0	0	0	0	0	0	0	0	0
32.40011262476	0	0	0	0	0	0	0	0	0
36.000126499636	0	0	0	0	0	0	0	0	0
39.6001023881863	0	0	0	0	0	0	0	0	0
43.2001331239465	0	0	0	0	0	0	0	0	0
46.8001128173407	0	0	0	0	0	0	0	0	0
50.4001335728235	0	0	0	0	0	0	0	0	0
54.0001652145185	0	0	0	0	0	0	0	0	0
57.6001839332857	0	0	0	0	0	0	0	0	0
61.2001887398019	0	0	0	0	0	0	0	0	0
64.8002052409251	0	0	0	0	0	0	0	0	0
68.4002072938158	0	0	0	0	0	0	0	0	0
72.0002113342464	0	0	0	0	0	0	0	0	0
75.6002268370729	0	0	0	0	0	0	0	0	0
79.2002082923483	0	0	0	0	0	0	0	0	0
82.8002518743775	0	0	0	0	0	0	0	0	0
86.4002059193415	0	0	0	0	0	0	0	0	0
90.0002623366911	0	0	0	0	0	0	0	0	0
93.600271230294	0	0	0	0	0	0	0	0	0
97.2002636281863	0	0	0	0	0	0	0	0	0
100.800228428701	0	0	0	0	0	0	0	0	0
104.400270546366	0	0	0	0	0	0	0	0	0
108.000312823689	0	0	0	0	0	0	0	0	0
111.600308871832	0	0	0	0	0	0	0	0	0
115.20029474957	0	0	0	0	0	0	0	0	0
118.800353550618	0	0	0	0	0	0	0	0	0
122.400370533156	0	0	0	0	0	0	0	0	0
126.000380620481	0	0	0	0	0	0	0	0	0
129.600409738153	0	0	0	0	0	0	0	0	0
133.200457990021	0	0	0	0	0	0	0	0	0
136.800508846992	0	0	0	0	0	0	0	0	0
140.400537564355	0	0	0	0	0	0	0	0	0
144.000567467742	0	0	0	0	0	0	0	0	0
147.60057073284	0	0	0	0	0	0	0	0	0
151.200603149707	0	0	0	0	0	0	0	0	0
154.800565809195	0	0	0	0	0	0	0	0	0
158.400632292846	0	0	0	0	0	0	0	0	0
162.00063576764	0	0	0	0	0	0	0	0	0
165.600651018282	0	0	0	0	0	0	0	0	0
169.200702652222	0	0	0	0	0	0	0	0	0
172.800737287039	0	0	0	0	0	0	0	0	0
176.400772274367	0	0	0	0	0	0	0	0	0
180.000783828435	0	0	0	0	0	0	0	0	0
183.600788280984	0	0	0	0	0	0	0	0	0
187.200810167088	0	0	0	0	0	0	0	0	0
190.800861822028	0	0	0	0	0	0	0	0	0
194.400854282055	0	0	0	0	0	0	0	0	0
198.000886211071	0	0	0	0	0	0	0	0	0
201.600935501367	0	0	0	0	0	0	0	0	0
205.200887135189	0	0	0	0	0	0	0	0	0
208.800972488892	0	0	0	0	0	0	0	0	0
212.400973373338	0	0	0	0	0	0	0	0	0
216.000984858999	0	0	0	0	0	0	0	0	0
219.601001789498	0	0	0	0	0	0	0	0	0
223.200993318911	0	0	0	0	0	0	0	0	0
226.801029408773	0	0	0	0	0	0	0	0	0
230.401031247434	0	0	0	0	0	0	0	0	0
234.001040708305	0	0	0	0	0	0	0	0	0
237.601040757241	0	0	0	0	0	0	0	0	0
241.201072547462	0	0	0	0	0	0	0	0	0
244.801089193333	0	0	0	0	0	0	0	0	0
248.401096495992	0	0	0	0	0	0	0	0	0
252.001073003328	0	0	0	0	0	0	0	0	0
255.601123189017	0	0	0	0	0	0	0	0	0
259.201182071681	0	0	0	0	0	0	0	0	0
262.801193311018	0	0	0	0	0	0	0	0	0
266.40117807646	0	0	0	0	0	0	0	0	0
270.001236486785	0	0	0	0	0	0	0	0	0
273.60123015117	0	0	0	0	0	0	0	0	0
277.201242391356	0	0	0	0	0	0	0	0	0
280.801294000942	0	0	0	0	0	0	0	0	0
284.401309035343	0	0	0	0	0	0	0	0	0
288.001347826239	0	0	0	0	0	0	0	0	0
291.601350432804	0	0	0	0	0	0	0	0	0
295.201359320657	0	0	0	0	0	0	0	0	0
298.801378218699	0	0	0	0	0	0	0	0	0
302.401377191317	0	0	0	0	0	0	0	0	0
306.001443838288	0	0	0	0	0	0	0	0	0
309.601467100051	0	0	0	0	0	0	0	0	0
313.201447063508	0	0	0	0	0	0	0	0	0
316.801482746377	0	0	0	0	0	0	0	0	0
320.401494577132	0	0	0	0	0	0	0	0	0
324.001563948273	0	0	0	0	0	0	0	0	0
327.60161159559	0	0	0	0	0	0	0	0	0
331.201628152829	0	0	0	0	0	0	0	0	0
334.801643208802	0	0	0	0	0	0	0	0	0
338.401672529768	0	0	0	0	0	0	0	0	0
342.001704832872	0	0	0	0	0	0	0	0	0
345.601656246892	0	0	0	0	0	0	0	0	0
349.201724521849	0	0	0	0	0	0	0	0	0
352.801717770687	0	0	0	0	0	0	0	0	0
356.401741196177	0	0	0	0	0	0	0	0	0
360.001757822578	0	0	0	0	0	0	0	0	0
363.601772937175	0	0	0	0	0	0	0	0	0
367.201779758055	0	0	0	0	0	0	0	0	0
370.801794872263	0	0	0	0	0	0	0	0	0
374.401806107506	0	0	0	0	0	0	0	0	0
378.001842929679	0	0	0	0	0	0	0	0	0
381.601817944321	0	0	0	0	0	0	0	0	0
385.20185494375	0	0	0	0	0	0	0	0	0
388.801868766704	0	0	0	0	0	0	0	0	0
392.401870925863	0	0	0	0	0	0	0	0	0
396.001885011258	0	0	0	0	0	0	0	0	0
399.601904775147	0	0	0	0	0	0	0	0	0
403.201943068216	0	0	0	0	0	0	0	0	0
406.801966022866	0	0	0	0	0	0	0	0	0
410.401949684402	0	0	0	0	0	0	0	0	0
414.001967924039	0	0	0	0	0	0	0	0	0
417.601959403214	0	0	0	0	0	0	0	0	0
421.201978585955	0	0	0	0	0	0	0	0	0
424.801967080577	0	0	0	0	0	0	0	0	0
428.402005003621	0	0	0	0	0	0	0	0	0
432.001981920858	0	0	0	0	0	0	0	0	0
435.602001191206	0	0	0	0	0	0	0	0	0
439.201982522114	0	0	0	0	0	0	0	0	0
442.802034566823	0	0	0	0	0	0	0	0	0
446.402016267922	0	0	0	0	0	0	0	0	0
450.002043758411	0	0	0	0	0	0	0	0	0
453.602040113342	0	0	0	0	0	0	0	0	0
457.20206824857	0	0	0	0	0	0	0	0	0
460.802065566884	0	0	0	0	0	0	0	0	0
464.402072901937	0	0	0	0	0	0	0	0	0
468.002077623318	0	0	0	0	0	0	0	0	0
471.602075237484	0	0	0	0	0	0	0	0	0
475.202084319269	0	0	0	0	0	0	0	0	0
478.802106074079	0	0	0	0	0	0	0	0	0
482.402132210697	0	0	0	0	0	0	0	0	0
486.002137710244	0	0	0	0	0	0	0	0	0
489.60215234549	0	0	0	0	0	0	0	0	0
493.202198990284	0	0	0	0	0	0	0	0	0
496.802218848786	0	0	0	0	0	0	0	0	0
500.40221628029	0	0	0	0	0	0	0	0	0
504.002189154386	0	0	0	0	0	0	0	0	0
507.602185953023	0	0	0	0	0	0	0	0	0
