iteration	likelihood	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf
2000	-2801.95978601303	999.797978186156	997.813698961935	398.851007787889	0.101280010807304	0.457186926332574	0.0010001495929719
2010	-2800.98701925426	999.797978186156	997.813698961935	400.993621580151	0.101280010807304	0.457186926332574	0.0010001495929719
2020	-2800.98701925426	999.797978186156	997.813698961935	400.993621580151	0.101280010807304	0.457186926332574	0.0010001495929719
2030	-2800.98701925426	999.797978186156	997.813698961935	400.993621580151	0.101280010807304	0.457186926332574	0.0010001495929719
2040	-2801.11694602671	999.797978186156	997.813698961935	399.8711540136	0.101280010807304	0.457186926332574	0.0010001495929719
2050	-2802.25579228433	999.797978186156	997.942858331009	391.73017140136	0.102496725069178	0.452358708161718	0.0010001495929719
2060	-2803.97284970739	999.797978186156	995.589787365284	391.73017140136	0.102662471852414	0.451180862497876	0.0010001495929719
2070	-2804.11372746628	999.915417497431	995.589787365284	396.291542758477	0.102662471852414	0.453617366674296	0.0010001495929719
2080	-2802.93891014447	999.915417497431	995.589787365284	395.027495075279	0.10264146152233	0.455796392692801	0.0010001495929719
2090	-2800.38780192343	999.915417497431	997.691010621233	394.764935108469	0.10264146152233	0.454948492339901	0.0010001495929719
2100	-2800.38780192343	999.915417497431	997.691010621233	394.764935108469	0.10264146152233	0.454948492339901	0.0010001495929719
2110	-2800.24973818624	999.915417497431	997.691010621233	394.764935108469	0.102960074111257	0.454948492339901	0.0010001495929719
2120	-2800.24973818624	999.915417497431	997.691010621233	394.764935108469	0.102960074111257	0.454948492339901	0.0010001495929719
2130	-2798.50184904853	999.915417497431	999.273101260874	394.764935108469	0.102960074111257	0.454948492339901	0.0010001495929719
2140	-2798.55262282905	999.915417497431	999.273101260874	394.764935108469	0.102960074111257	0.451129515129504	0.0010001495929719
2150	-2798.55262282905	999.915417497431	999.273101260874	394.764935108469	0.102960074111257	0.451129515129504	0.0010001495929719
2160	-2798.77042574822	999.915417497431	999.273101260874	394.764935108469	0.102614332812571	0.452370188025781	0.0010001495929719
2170	-2799.40306590548	999.915417497431	999.273101260874	396.629752479763	0.102614332812571	0.452370188025781	0.0010001495929719
2180	-2802.41671164594	999.289635090292	999.273101260874	395.122398760432	0.103450342923752	0.452252288352121	0.00100042269594088
2190	-2799.42709653418	999.289635090292	999.273101260874	395.286463912211	0.103875689809093	0.453902506743597	0.00100042269594088
2200	-2799.42709653418	999.289635090292	999.273101260874	395.286463912211	0.103875689809093	0.453902506743597	0.00100042269594088
2210	-2799.42709653418	999.289635090292	999.273101260874	395.286463912211	0.103875689809093	0.453902506743597	0.00100042269594088
2220	-2802.07935369428	999.289635090292	999.273101260874	394.592343096663	0.103432691640838	0.454249016675203	0.00100042269594088
2230	-2800.75914674446	999.289635090292	999.273101260874	394.592343096663	0.104855141847866	0.459271512396767	0.00100042269594088
2240	-2801.65601165139	999.289635090292	999.273101260874	387.851297072707	0.103965301941341	0.459271512396767	0.00100042269594088
2250	-2800.17354294213	999.289635090292	999.273101260874	394.854150458339	0.103965301941341	0.459271512396767	0.00100042269594088
2260	-2803.31270206023	999.289635090292	999.273101260874	392.420595133335	0.100841878735224	0.461766176315003	0.00100042269594088
2270	-2800.79478581601	999.289635090292	999.273101260874	397.60674195032	0.10203218768366	0.461766176315003	0.00100042269594088
2280	-2802.05861916796	999.289635090292	999.273101260874	401.080678366083	0.10203218768366	0.461766176315003	0.00100042269594088
2290	-2799.94233945672	999.289635090292	999.273101260874	394.700080868857	0.10203218768366	0.461766176315003	0.00100042269594088
2300	-2799.70984819187	999.289635090292	999.273101260874	394.700080868857	0.10203218768366	0.464724548260489	0.00100042269594088
2310	-2799.70984819187	999.289635090292	999.273101260874	394.700080868857	0.10203218768366	0.464724548260489	0.00100042269594088
2320	-2801.3247777651	999.289635090292	999.273101260874	396.958157221246	0.103065234154612	0.452685326791378	0.00100042269594088
2330	-2801.00392247611	999.289635090292	999.273101260874	396.958157221246	0.101673244287505	0.456948457024643	0.00100042269594088
2340	-2801.86895118702	999.289635090292	999.273101260874	396.958157221246	0.10068234844214	0.456948457024643	0.00100042269594088
2350	-2802.32928885852	999.289635090292	999.273101260874	400.100347715713	0.100941971456724	0.460946170527231	0.00100042269594088
2360	-2799.91683272398	999.289635090292	999.539778151182	400.100347715713	0.100941971456724	0.468600675725134	0.00100042269594088
2370	-2801.99726543979	999.289635090292	999.539778151182	400.100347715713	0.100941971456724	0.463649347330868	0.00100042269594088
2380	-2801.08939957093	999.289635090292	999.028094474238	403.782896787519	0.101071962259251	0.466245524820524	0.00100042269594088
2390	-2801.4240523144	999.289635090292	999.028094474238	403.782896787519	0.101071962259251	0.465893648519383	0.00100084990142166
2400	-2801.19578530878	999.644378273922	999.028094474238	403.256063345352	0.101071962259251	0.458254174047802	0.00100070111112915
2410	-2803.1510725032	999.644378273922	999.287636377252	393.862359515347	0.0998071238886815	0.455753487974312	0.00100070111112915
2420	-2803.1510725032	999.644378273922	999.287636377252	393.862359515347	0.0998071238886815	0.455753487974312	0.00100070111112915
2430	-2802.00065473637	999.644378273922	999.287636377252	396.894792314263	0.101271154257507	0.455753487974312	0.00100060918187489
2440	-2802.2891791517	999.644378273922	999.874152613219	395.238150939058	0.0991499677613272	0.464263215875584	0.00100044379448519
2450	-2798.84122939689	999.644378273922	999.874152613219	395.238150939058	0.102428165898733	0.472160492597075	0.00100044379448519
2460	-2798.3688850486	999.644378273922	999.874152613219	395.238150939058	0.102428165898733	0.465808066368169	0.00100044379448519
2470	-2798.76012577549	999.644378273922	999.874152613219	395.238150939058	0.103012844449565	0.464601745590786	0.00100038732594386
2480	-2797.93814703108	999.644378273922	999.874152613219	395.238150939058	0.103031719469533	0.462895301792781	0.00100038732594386
2490	-2798.30483696379	999.644378273922	999.874152613219	395.238150939058	0.102773882789614	0.466492073539986	0.00100038732594386
2500	-2799.81555260339	999.644378273922	999.874152613219	395.238150939058	0.10253700311496	0.459481116038296	0.00100038732594386
2510	-2800.10227251042	999.644378273922	999.874152613219	395.238150939058	0.104998191682403	0.457576365077311	0.00100038732594386
2520	-2800.33692182251	999.644378273922	999.874152613219	395.238150939058	0.104998191682403	0.456240232848052	0.00100038732594386
2530	-2800.33692182251	999.644378273922	999.874152613219	395.238150939058	0.104998191682403	0.456240232848052	0.00100038732594386
2540	-2799.83738171882	999.644378273922	999.874152613219	392.583338099433	0.103687175514763	0.451513551506933	0.00100038732594386
2550	-2799.05371249581	999.644378273922	999.874152613219	396.724204021039	0.103194107564244	0.457912335845148	0.00100038732594386
