iteration	likelihood	noise_sigma_ASN_surf_IFN1_data10	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf	gM
2000	-3406.44189863615	298.106375275736	999.331780414431	689.28953854893	3.71359780083663	0.230081111678926	0.00977344285367225	0.610374763804822	0.754522136283277
2010	-3407.88046452809	298.106375275736	999.331780414431	689.28953854893	3.71359780083663	0.225134302095333	0.0106137222762718	0.610374763804822	0.754522136283277
2020	-3407.50103573115	298.106375275736	999.331780414431	689.28953854893	3.71359780083663	0.225134302095333	0.0104151397074276	0.609501923952624	0.754522136283277
2030	-3406.63182882426	298.106375275736	999.331780414431	685.92454990651	3.71359780083663	0.230340551769899	0.00994640447715018	0.609501923952624	0.75137547705824
2040	-3407.15308662997	298.106375275736	999.331780414431	685.92454990651	3.71359780083663	0.231290695395219	0.0101738557721177	0.609501923952624	0.75137547705824
2050	-3405.40540170685	300.587211398658	999.331780414431	696.800800124487	3.71359780083663	0.229146707952738	0.00918892252687018	0.609501923952624	0.75137547705824
2060	-3407.21335350696	300.587211398658	999.331780414431	691.132711675106	3.7098323378573	0.22431078109845	0.00918892252687018	0.609501923952624	0.75137547705824
2070	-3407.13461084121	300.587211398658	999.331780414431	698.001621150631	3.73597836105182	0.221560462372387	0.00918892252687018	0.609501923952624	0.75137547705824
2080	-3409.29228108107	300.587211398658	999.331780414431	680.32641537118	3.65939189215503	0.216732321148824	0.010093631948749	0.625711969243869	0.762607046838459
2090	-3411.21844274225	287.149398903383	998.953462996013	675.825770075778	3.69782528343708	0.210989244449945	0.00941479940183799	0.624417698024893	0.762607046838459
2100	-3410.50859302141	287.149398903383	998.953462996013	677.970618409647	3.73135035517726	0.210989244449945	0.00922209149280255	0.629956411582953	0.764417225828301
2110	-3412.65139228254	287.149398903383	998.953462996013	677.970618409647	3.73135035517726	0.210989244449945	0.00977728522945145	0.629956411582953	0.764417225828301
2120	-3411.87267438526	287.149398903383	998.953462996013	677.038208153922	3.69918364654019	0.208929674326817	0.00977728522945145	0.629956411582953	0.764417225828301
2130	-3411.87267438526	287.149398903383	998.953462996013	677.038208153922	3.69918364654019	0.208929674326817	0.00977728522945145	0.629956411582953	0.764417225828301
2140	-3412.25121487656	287.149398903383	998.953462996013	677.038208153922	3.67578890323598	0.210607213102407	0.00977728522945145	0.629956411582953	0.764417225828301
2150	-3412.56160924333	286.665995279972	998.819128554096	662.624456310421	3.65976746554279	0.213019646117768	0.00977728522945145	0.629956411582953	0.764417225828301
2160	-3412.21165375597	286.665995279972	998.904598983089	662.624456310421	3.65976746554279	0.213019646117768	0.00977728522945145	0.629914842723952	0.768345587531895
2170	-3410.71122898057	286.665995279972	998.904598983089	662.624456310421	3.68805715925183	0.213836956701747	0.00977728522945145	0.630720477366156	0.768345587531895
2180	-3411.60160170006	286.665995279972	998.904598983089	662.624456310421	3.68805715925183	0.213836956701747	0.00906783578001234	0.63005870107877	0.778287559084754
2190	-3411.94626128824	272.426589065525	998.904598983089	662.624456310421	3.68805715925183	0.217918895528033	0.00944011216008867	0.617641741653129	0.778287559084754
2200	-3412.23113788712	272.680887372354	998.904598983089	662.624456310421	3.70378839912369	0.216705869650602	0.00818173605027372	0.617641741653129	0.772560380511979
2210	-3411.8152867288	273.195492793837	998.904598983089	669.607643827557	3.6964838007935	0.225610385112187	0.00818571297829474	0.621872902001263	0.756159825175817
2220	-3411.51437311348	272.697961659648	998.904598983089	681.705118720745	3.6964838007935	0.225610385112187	0.00893967018443531	0.60887608885539	0.745778340834312
2230	-3409.16392341657	269.991123523361	999.219176246407	684.619145015035	3.7740364089258	0.223491327129437	0.00861324672705917	0.615701215408812	0.702035504176425
2240	-3406.06303355243	268.473049940705	999.990141494486	689.472011498436	3.73968262872354	0.223491327129437	0.00861324672705917	0.615701215408812	0.702035504176425
2250	-3406.72278464214	268.473049940705	999.990141494486	696.300720841805	3.74482490059768	0.223665627240735	0.00852228147396389	0.623441818080898	0.702035504176425
2260	-3406.46011923297	268.473049940705	999.990141494486	696.300720841805	3.7547101048717	0.221142528552807	0.00851769348875941	0.623441818080898	0.702035504176425
2270	-3406.44273083145	268.473049940705	999.990141494486	696.300720841805	3.74580310463786	0.221142528552807	0.00852800120479736	0.615350739024579	0.706690420925425
2280	-3406.1306452601	268.473049940705	999.990141494486	685.367343739449	3.75217316685934	0.224428143167934	0.00852800120479736	0.615350739024579	0.69341949704668
2290	-3405.10802299577	278.601678719949	999.990141494486	686.243936193299	3.75002729209915	0.224428143167934	0.00833890174401225	0.611396347636009	0.7141177616731
2300	-3405.120784489	288.808191741309	999.990141494486	692.3208137428	3.7273913939599	0.230602125978384	0.00833890174401225	0.611396347636009	0.7141177616731
2310	-3406.38177403193	288.808191741309	999.990141494486	679.876166298821	3.7597590263558	0.230602125978384	0.00856337058471609	0.613626630063531	0.7141177616731
2320	-3404.44581982125	302.39125746058	999.990141494486	686.371030010068	3.75789988165394	0.221518814741123	0.00877001794066581	0.619748218831277	0.683294805486105
