iteration	likelihood	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf
2340	-473.879009773601	390.665283950036	0.118375437451777	0.336972612919279	3.7301782189222	0.00437772686509129
2350	-473.759037546483	389.215404684319	0.115937791919804	0.397914454698466	3.63446660694642	0.00442459719370833
2360	-473.267892976377	389.215404684319	0.118537014043764	0.430134428347686	5.98430026683639	0.00472632336622466
2370	-472.95096773753	375.539970707983	0.107542228863855	0.391094572134312	6.56698319461251	0.00501754769094506
2380	-477.042747044134	347.134633307663	0.119096338757097	0.289827035933278	7.36189388344388	0.00504432670311631
2390	-475.391405855224	347.134633307663	0.119732633609099	0.328142725757902	5.45989515823587	0.00508816906054858
2400	-474.70783955718	395.709623312144	0.121531752396733	0.329095484314415	5.7885551282594	0.00508816906054858
2410	-474.77455511197	406.51959660725	0.13538700001531	0.265969053903542	5.45154863702671	0.00475680769928933
2420	-474.714688760491	351.371495265117	0.138981020680865	0.265969053903542	5.25462060866867	0.00444167218435728
2430	-473.086918768249	378.105183626351	0.12912017923095	0.386161734435211	5.04442833386914	0.00400606871579645
2440	-473.074401269125	392.67030525202	0.124164219523524	0.454486962748425	5.92579118986548	0.00404897830069428
2450	-472.563210797085	371.696026545422	0.1103621896208	0.421879294574391	5.92579118986548	0.00478266450476587
2460	-473.146205508792	368.782660983193	0.1103621896208	0.399292233428566	6.30698640543573	0.00478266450476587
2470	-476.094730691187	324.023201421473	0.103108352744723	0.421739929685187	4.16912534100062	0.00493437749248568
2480	-480.829723706867	306.284056404837	0.11023970832771	0.388277572451396	3.29167845004736	0.00448068069675893
2490	-474.67281071749	458.639993275886	0.113629779597787	0.388277572451396	3.78482104236145	0.00465507724304995
2500	-474.04920117859	438.577362826283	0.114576491443669	0.328067591720886	3.94871293327338	0.00505256015345349
2510	-473.265117888306	375.605193792963	0.114576491443669	0.263999371610124	4.03854286975826	0.00526823479812098
2520	-474.967076732955	375.605193792963	0.114576491443669	0.335968264013783	7.27145220601519	0.00484382650830172
2530	-475.778541713505	417.353998466223	0.105470479304433	0.335968264013783	7.27145220601519	0.00510409579903756
2540	-478.742642204777	356.638270858771	0.122723646370562	0.34225931034295	7.27145220601519	0.00520935538355139
2550	-473.565210179764	356.638270858771	0.111141935070329	0.34225931034295	6.15336343824748	0.00505389612159828
2560	-472.412380473572	387.960928951081	0.110769503172339	0.34225931034295	4.68634545868971	0.00503028209080167
2570	-472.628944333618	409.69224538929	0.0988499572175328	0.384422987201371	5.37678187252888	0.0054011750692285
2580	-474.653515431222	424.931215084774	0.092179354356565	0.492543509268763	5.6987219448953	0.00593920866704618
2590	-474.603963059935	391.871039429148	0.102032004209426	0.329250182513537	5.29408951404415	0.00601959356629302
2600	-473.028474366844	373.561363156864	0.0979566716035307	0.305166447171042	5.29408951404415	0.00601959356629302
2610	-473.098254742492	377.391344348268	0.100817366217933	0.312440133956664	4.89519876808301	0.00589520305689518
2620	-473.450478758964	377.391344348268	0.100817366217933	0.312440133956664	4.89519876808301	0.00596371764093501
2630	-473.3739883883	404.234949537361	0.0998833740883874	0.262346897923223	3.94206864255179	0.00611437071878528
2640	-472.529884555486	376.396179422418	0.0939257899191605	0.362654130816261	5.25104731451111	0.00599471983479712
2650	-473.414013370385	349.79804713916	0.0860694977641255	0.409951209468878	6.69384211686912	0.00629265099474802
2660	-473.270067749145	419.521906286483	0.101216203009373	0.362720490936417	6.70048668746147	0.00556722999220246
2670	-473.500288867739	345.202347331578	0.103255085887941	0.39723304693744	4.91275714763378	0.00510417612989717
2680	-472.936300388021	418.637001135197	0.0962922155724312	0.487341402223691	6.09584278430728	0.00535752058312991
2690	-472.701942944494	413.49161191327	0.0949562491555658	0.414789231764229	5.2393221861437	0.00552216942090516
2700	-473.081280304657	409.029490962668	0.0983286099939425	0.507718312460711	6.24225851017656	0.00507267361729874
2710	-474.176747318352	368.922745275507	0.102048476176576	0.502212971058205	4.68732946732124	0.00498518002697475
2720	-473.766082271314	406.122771646795	0.0983296538471005	0.515962219071581	4.90128484558942	0.00496600203520569
2730	-473.378887328569	406.122771646795	0.104814682564892	0.394282224042208	6.07509989413725	0.00495264363914704
2740	-473.746802419704	336.608184420115	0.10569582711392	0.38508865133073	5.50505225587634	0.00519032722973499
2750	-473.271307172346	394.121187573066	0.0996178821602861	0.509266685545349	5.62578407209304	0.00522259494437996
2760	-473.368431917952	384.600179752161	0.102565184123544	0.373370672426058	7.30074204958053	0.00545841947290545
2770	-474.574740283081	384.600179752161	0.112706693301867	0.303296105416572	6.89712707139664	0.00544278119843588
2780	-473.180362249732	383.540695562081	0.100310238506654	0.380070023752985	6.89712707139664	0.00544278119843588
2790	-474.012747197332	383.540695562081	0.0918855943869154	0.530559014035803	9.84585904832207	0.00566923571489081
2800	-474.503333582801	451.529083159323	0.0918855943869154	0.39865410253731	6.09032985736922	0.00560922302114389
2810	-474.02601045264	451.529083159323	0.0946656308948715	0.39865410253731	7.02271852570956	0.00582433609482244
2820	-473.017443790885	390.985703074273	0.0981036204678497	0.390377028992965	6.04214509473674	0.00582574718720216
2830	-472.547130332956	390.985703074273	0.100113028055648	0.415376713337827	6.04214509473674	0.00550622868848711
2840	-473.270485744275	371.909868583242	0.0934753524950822	0.415376713337827	6.04214509473674	0.00550622868848711
2850	-474.80541279168	325.015047804772	0.0995347857042731	0.381325592603984	6.04214509473674	0.00549995660709869
2860	-472.74844423186	369.224136070267	0.109200518380005	0.381325592603984	6.04214509473674	0.00514597403319509
2870	-474.286228052591	453.975540691429	0.100595892369305	0.386451584606098	4.18026516933382	0.00540846487188168
2880	-473.701261555249	395.525390591667	0.097576765235314	0.516596188710968	7.8646820941959	0.00508307297521657
2890	-476.951878747425	317.645662690153	0.0986361216911662	0.611180599865891	8.3578288115355	0.00508307297521657
2900	-474.091391927396	344.667126497646	0.102143100504564	0.42075967705123	4.85508099861094	0.00531298871887858
2910	-474.126460384885	344.667126497646	0.0976913608820043	0.402742276168238	4.85508099861094	0.00565379329232127
2920	-473.822067198013	344.667126497646	0.0980492324236946	0.421548008095012	6.83559154032427	0.0054353108001049
2930	-475.636772408737	336.824491604818	0.0889574614258949	0.495125659242242	5.65723502611284	0.0054353108001049
2940	-473.695517262197	351.226921080854	0.0840982380925328	0.495125659242242	5.65723502611284	0.00614188511492944
2950	-475.060843443036	458.883711081449	0.0790456324485644	0.472386344594592	5.65723502611284	0.00614188511492944
2960	-473.958305798014	417.832091220802	0.0894892512900381	0.472386344594592	5.84477767802319	0.00614188511492944
2970	-474.106543658973	392.216454684762	0.0903635263413713	0.491933437790186	5.21991114414895	0.00592394844558253
2980	-472.896575376508	360.643259486875	0.0949653574419935	0.351385808841553	5.19857454472192	0.00575221975648361
2990	-474.185613715494	360.643259486875	0.0868646561239968	0.376900455612225	4.77773315502059	0.00586350745728134
3000	-474.777375689023	360.643259486875	0.0888395137036319	0.382705104415568	5.20445828777391	0.00567728148348992
3010	-472.341696007468	387.745240196319	0.0953102860792972	0.382705104415568	5.20445828777391	0.00567728148348992
3020	-472.341696007468	387.745240196319	0.0953102860792972	0.382705104415568	5.20445828777391	0.00567728148348992
3030	-473.047564627368	386.34349052676	0.0854183697762801	0.382705104415568	5.20445828777391	0.00607281716377889
3040	-474.334131930801	386.34349052676	0.0866301329990738	0.587477317617216	6.40161612457339	0.00541494534502295
3050	-474.606477951497	379.91239237382	0.0881461784599009	0.507952526103434	5.66375546496162	0.00536281426607293
3060	-478.958526663718	352.97607145684	0.088010176244836	0.643940600757542	4.16950688865151	0.00518055965078377
3070	-476.17851036486	447.375265342442	0.088010176244836	0.538569723825298	4.15781499149711	0.00574108334962757
3080	-474.807550258087	447.375265342442	0.088010176244836	0.538569723825298	5.31058880415207	0.00584027046382936
3090	-473.887023907141	378.660997671303	0.0829550985866513	0.597801388646778	8.06553360189824	0.00584027046382936
3100	-474.477419975017	378.660997671303	0.0803608012203676	0.611175096170521	8.00510469448774	0.00589283151531856
3110	-473.969611649881	439.21149765281	0.0790208220038282	0.508213098490767	6.54240760639262	0.00624375179375789
3120	-473.899878265649	358.031755726429	0.0878438153650827	0.543370678451833	8.41233071549943	0.00600280158046292
3130	-474.164509927082	400.670411239582	0.0839559925416144	0.645875803484417	9.77133684896453	0.00580801806331338
3140	-473.664520213443	410.026643451988	0.0871638850889903	0.610559943719141	8.83974856815064	0.00587298634278641
3150	-473.738672951923	440.528602370268	0.0874700276517947	0.526680280903732	6.38360026391257	0.00587298634278641
3160	-474.130664247498	440.528602370268	0.0906624526089553	0.442848442775309	4.57567068084802	0.00587298634278641
3170	-474.206783089127	440.528602370268	0.0949197943009156	0.557505865976682	7.81852707594976	0.00557119555273274
3180	-474.283750559668	366.372893112026	0.0952025442558701	0.430502258612227	8.80144288997613	0.00587153633247749
3190	-473.475667276163	401.688361244655	0.0915664084853663	0.471402882800028	8.80144288997613	0.00587153633247749
3200	-473.637001023406	348.57865530662	0.089039210200424	0.468594513476557	5.32399918290464	0.00576128853904253
3210	-473.02649369058	389.493726710591	0.0917351854178401	0.520057149467934	5.77441043924987	0.00548461690420523
3220	-474.213519493339	394.574103493457	0.0931998164055787	0.690192632032366	9.5882355203221	0.00539853974699856
3230	-474.635202824891	390.973485554957	0.0950256219716428	0.690192632032366	10.1257705236753	0.00503212439034196
3240	-474.585573853566	365.085984795876	0.0918952702227151	0.690192632032366	9.43874689540238	0.00535367848448606
3250	-474.538748266428	378.792818462608	0.0930318449930909	0.49980798363229	4.2833759063691	0.00543563607833706
3260	-474.358189136583	378.792818462608	0.0904672499788622	0.49980798363229	4.2833759063691	0.00543563607833706
3270	-473.883036492882	392.624019989668	0.0916607861663055	0.402666532188859	4.03333493762706	0.00543563607833706
3280	-472.966572152885	387.436876281866	0.110746056347692	0.423663984990564	4.43716630144571	0.00471602337820096
3290	-474.391497246674	387.436876281866	0.117202567724814	0.432762402310356	3.81803528851062	0.00450094904503367
3300	-474.021723084603	373.804863127777	0.121576443014307	0.432762402310356	4.15812542043834	0.00437010423388124
3310	-474.9442146863	368.744681936638	0.121576443014307	0.432762402310356	4.53996736617177	0.00454973130364624
3320	-474.577776696778	364.486440705435	0.123724960054493	0.555333003918738	5.72767271690378	0.0041691773649242
3330	-474.182416977126	364.486440705435	0.123724960054493	0.555333003918738	6.76778261728224	0.00388890249716636
3340	-473.537446584825	364.486440705435	0.124892446904602	0.555333003918738	6.35997343179845	0.00399512914963531
3350	-473.70466946983	417.855300924102	0.121037995300831	0.556318259974067	6.35997343179845	0.00399512914963531
3360	-474.922206056374	354.639089219269	0.127697428503405	0.505718996218159	7.37398313016844	0.00383167396971189
3370	-473.196290473888	362.183912494256	0.127697428503405	0.505718996218159	7.37398313016844	0.00410073954553507
3380	-473.817719106739	433.109130133527	0.134945206698775	0.505718996218159	8.56025517283402	0.00385547480622192
3390	-473.38808588682	433.109130133527	0.134945206698775	0.505718996218159	6.23877416991192	0.00378223024889262
3400	-473.721889081331	433.109130133527	0.134945206698775	0.505718996218159	5.43051475083834	0.00367779286635142
3410	-476.739909991918	433.656396385327	0.134945206698775	0.565371109111345	3.68872788188198	0.0034260017043459
3420	-473.767943023189	415.550574993078	0.136986963628799	0.412687433851343	3.90252926910687	0.00368956502290163
3430	-474.525455639878	347.679283441604	0.133991652105579	0.389579199961637	5.89159971845673	0.00386195610320406
3440	-473.459781665381	386.848394728806	0.142448336074576	0.347050628538502	5.0838891605591	0.00370309030320166
3450	-472.877303335222	394.021274936021	0.1518809360635	0.386031003165761	5.0838891605591	0.00370309030320166
3460	-474.457695864341	396.557179314262	0.147502636141364	0.610319214854708	7.82718578826138	0.00357131742429767
3470	-474.813198729727	406.183172706417	0.147502636141364	0.539212514266229	7.34566718435371	0.00320441940587266
3480	-477.518585917346	435.115994927845	0.133958301671306	0.554752348549007	7.80190641055624	0.00336173163003671
3490	-474.496786125621	392.257981019076	0.126888848677386	0.625507873247123	5.68166791357332	0.00381148199070381
3500	-473.689501376224	431.475432134995	0.12993906837268	0.521526176168335	5.68166791357332	0.00381148199070381
3510	-473.809574861796	356.958066747091	0.12993906837268	0.521526176168335	5.68166791357332	0.00381148199070381
3520	-474.033475987501	390.671395684689	0.123214720048198	0.483269583868706	5.68166791357332	0.00390976402255899
3530	-474.504696726389	354.420647287435	0.126566686226884	0.445532669505814	4.29537908657206	0.00415720559121134
3540	-473.764775498537	409.622268905831	0.121002876768568	0.451753254418655	4.30699677104995	0.00408595467684705
3550	-473.784402323388	443.200478575899	0.12413848425373	0.44370039402952	5.61535397969878	0.00408595467684705
3560	-472.892372034297	403.827941613377	0.130213655965737	0.464124615371084	5.61535397969878	0.00408595467684705
3570	-474.93932692827	441.964664127001	0.130705413011913	0.464124615371084	8.89038354408406	0.00394766290310992
3580	-475.371038220148	441.964664127001	0.130705413011913	0.55806050196373	11.6584447406766	0.0040789822219617
3590	-474.184732030528	414.540151235675	0.121644995282942	0.567657856985426	9.06872795688981	0.00404630241032289
3600	-477.210511792529	436.745938810574	0.121565211374801	0.554547896340756	12.2173585139303	0.00404630241032289
3610	-474.810777624912	423.943803910171	0.127220860589866	0.726915187817201	7.90428321612358	0.00383627297683581
3620	-474.905636148957	406.770915218789	0.121099394630323	0.483927725039428	5.28535359076551	0.00388093060069113
3630	-472.778858623981	367.272857121157	0.134810134298066	0.403097542827098	5.74189683100517	0.00390990888190734
3640	-472.885980700533	376.300595284182	0.136882478433161	0.384592864920464	5.59459927260713	0.00385066787746512
3650	-473.050832407156	351.407015085461	0.140897793357248	0.407126557384545	5.90333736874243	0.00385066787746512
3660	-474.462931056171	400.202109773412	0.123753961123779	0.520205210645317	5.40272967502558	0.00380141183436963
3670	-473.069860761485	400.202109773412	0.127872831551162	0.422572945920959	6.67992212893389	0.00407526611710618
3680	-473.921033812454	356.744274986744	0.131559488428575	0.497801503526653	5.48066178570749	0.00397860318996964
3690	-473.808699745409	356.744274986744	0.132730067193732	0.545207951920218	6.52734731282754	0.00388032019369461
3700	-474.698993505393	360.763905767939	0.12892315934886	0.602249400653849	6.18771436486483	0.0036783983803394
3710	-476.275888568408	486.278884937651	0.141752895664097	0.434229505498262	3.78798696871922	0.00364529530952483
3720	-473.945954941325	353.344142708032	0.139373733209271	0.306566356891935	3.48653648323418	0.00397019156963214
3730	-473.243185356758	396.491203420673	0.136413581321007	0.258223982247857	4.24384307849729	0.00437813867546317
3740	-473.91285722949	431.063991839881	0.129191179836796	0.258223982247857	4.24384307849729	0.00478572640971317
3750	-474.060528154492	398.065980000686	0.136260736395495	0.248124352456963	4.96336816716601	0.00464911552665069
3760	-473.905250035171	398.065980000686	0.135022591661134	0.232450591506216	4.35986366202847	0.00464911552665069
3770	-473.750866900582	377.303356415747	0.128948960061289	0.246917056988063	4.25977832169985	0.00464911552665069
3780	-474.213746194981	377.303356415747	0.137040260079193	0.246917056988063	4.25977832169985	0.00464911552665069
3790	-474.140713564154	422.359203234491	0.139214871996517	0.257996993673322	3.80996714909419	0.00448740281104818
3800	-474.851653626671	422.359203234491	0.136241368095439	0.262894822957826	6.09684403145024	0.00445639264368423
3810	-474.170482686432	422.359203234491	0.136241368095439	0.288813156991309	6.07925357479458	0.00450532515120981
3820	-474.63808892228	422.359203234491	0.136241368095439	0.281357898874142	6.4556787261794	0.0044065236337104
3830	-475.829071742214	462.814900621491	0.142436972892752	0.281357898874142	6.4556787261794	0.0044065236337104
3840	-475.314528939844	453.150315590368	0.12895805822087	0.27421450627437	6.02761354704848	0.00459153031884847
3850	-473.279207402378	409.062377922313	0.130163510812101	0.268495426669134	4.66346740653366	0.0045941985404616
3860	-474.184246107483	409.062377922313	0.130163510812101	0.275624984216134	3.4386071925358	0.00467769475693027
3870	-473.544953075093	379.226294748793	0.130163510812101	0.25521666456301	3.3468373499388	0.00458853944096315
3880	-474.318601543361	379.226294748793	0.130163510812101	0.25521666456301	5.38830820547743	0.00481924136134685
3890	-473.774433697699	416.867765350364	0.136534505326261	0.251593899221008	3.67533499250856	0.00452723751191381
3900	-474.287728934482	429.572056862673	0.134011470338672	0.237969443082544	3.4071114315429	0.00467105616087875
3910	-474.550764732664	422.640503613989	0.138721365655717	0.210832747193875	3.4071114315429	0.00467105616087875
3920	-476.387422479282	446.720155048594	0.148099108033055	0.171740846669924	3.62156136093677	0.00462003367868258
3930	-476.84129857789	426.755217033133	0.148099108033055	0.157192709599219	3.60814228520635	0.00478413078187919
3940	-476.677582165094	425.603799662187	0.149824604749106	0.161318609601351	2.18744652470198	0.00446402045942693
3950	-477.303471364313	457.891730129834	0.143646997126601	0.178948921888665	2.25741036865135	0.00428109929470526
3960	-476.194671447348	457.891730129834	0.157979332751191	0.238000469222167	4.81572781191316	0.00421786078177436
3970	-474.50702359112	457.891730129834	0.144570392441933	0.311626666990331	4.94707287412785	0.00414242200800796
3980	-477.620889978688	368.008080267915	0.135618177385691	0.285887316816514	2.50013429354394	0.00377917050925607
3990	-474.475021334024	364.821461779009	0.134797597446667	0.285887316816514	2.89573211891066	0.00415962846651926
4000	-474.747434002551	428.070995228307	0.134797597446667	0.269469738429309	2.62755641308435	0.00422696147038152
4010	-474.770833631854	377.309248649416	0.13255932221221	0.269469738429309	2.62755641308435	0.00423697870313064
4020	-474.779963428081	442.981593461066	0.128612659564072	0.269469738429309	3.09897211883859	0.00429991035747143
4030	-474.156191681268	362.126628337131	0.129723601853223	0.269469738429309	3.09897211883859	0.00440473814123359
4040	-473.812960829923	362.126628337131	0.129723601853223	0.285120067113968	3.29324697130801	0.00440473814123359
4050	-473.000049714238	362.126628337131	0.122712092637153	0.357628685014119	5.38766282715338	0.00441632716052178
4060	-473.367390476309	366.08997076302	0.124875023584977	0.326971124253561	5.38766282715338	0.00441632716052178
4070	-474.789329309402	464.919270280733	0.11376165911117	0.33259578742639	5.35291708208685	0.00521528202803667
4080	-474.49626919008	433.400982165733	0.12155136661497	0.219501216134998	3.16047061753549	0.00513226764525781
4090	-473.398686740575	369.829087961608	0.12155136661497	0.276244340227896	3.60268443152323	0.00484692295194183
4100	-473.14036635166	369.829087961608	0.117777652332796	0.276244340227896	4.01199954119402	0.00495258672999585
4110	-475.187690818735	333.832965025566	0.122054604657733	0.276244340227896	4.01199954119402	0.00495258672999585
4120	-474.233432469701	381.659966244468	0.118846451475194	0.236980299631661	2.85947510983726	0.00505867564618638
4130	-475.402446378188	374.262896754811	0.109649101199931	0.236332706056224	4.74037888017151	0.00541498574439214
4140	-474.304293852494	420.309875266815	0.113650985210761	0.23173541502033	3.63329479707688	0.00562306136364266
4150	-475.596843201439	458.336804811597	0.116319194145931	0.201688897905637	3.63329479707688	0.00562306136364266
4160	-474.400163269583	384.186549798078	0.126577510615054	0.215617056717594	3.61168986425371	0.00486753419099032
4170	-475.156067021932	374.484865450386	0.12772549704924	0.201527833383707	2.72064137172767	0.00494902580535275
4180	-475.11148999423	374.484865450386	0.12772549704924	0.205675641849834	2.72064137172767	0.00494902580535275
4190	-475.413705745903	406.619998099074	0.12772549704924	0.189017154230333	2.47717296627131	0.00506822934863976
4200	-475.640934466843	405.138086183265	0.122370125433159	0.189017154230333	2.47717296627131	0.00506822934863976
4210	-476.653501117479	369.555492067594	0.122370125433159	0.189017154230333	2.33164494650655	0.00534858860418246
4220	-476.145819157359	386.183489408863	0.122370125433159	0.189017154230333	2.33164494650655	0.00534858860418246
4230	-475.68484202549	386.183489408863	0.122370125433159	0.189017154230333	4.11418628046546	0.00551135204029857
4240	-475.68484202549	386.183489408863	0.122370125433159	0.189017154230333	4.11418628046546	0.00551135204029857
4250	-476.384292426559	386.183489408863	0.122370125433159	0.171813366221759	2.37807624741581	0.00551135204029857
4260	-476.235354011976	405.470054317844	0.121699430921903	0.202840447826692	2.17802045632874	0.00485733774125203
4270	-477.144959542708	364.714713056158	0.112764051295669	0.18397839083585	2.26766701865573	0.00584814081421179
4280	-476.224055417921	442.097945151417	0.108453558840197	0.18397839083585	2.26766701865573	0.00597417931175439
4290	-475.628367324406	385.468272092932	0.108453558840197	0.271716674193176	2.3303441010779	0.0050747890788644
4300	-475.785289969466	385.468272092932	0.10538953546007	0.271716674193176	2.27192085281592	0.00530166801938688
4310	-476.999435486146	437.185462865192	0.101761294475257	0.415994428513305	4.89667438495955	0.00579016001937744
4320	-473.653670849594	379.840230217356	0.106408097270309	0.278520504776982	5.51998898224388	0.00565103933982448
4330	-473.272332661316	422.762166712447	0.103211561415806	0.278520504776982	4.25753422225485	0.00576148208308128
4340	-475.104243775863	481.958569378749	0.0971584305767355	0.361775907053925	4.72465898612769	0.00576875049548299
4350	-473.859589849529	434.64034303633	0.0833633217074266	0.361775907053925	4.0403484455741	0.00621852215431155
4360	-474.605255937693	340.623282318555	0.0859329670003583	0.353701229456646	3.6561703313588	0.00622069827405187
4370	-473.984498085297	352.342528298928	0.0859794081993448	0.353701229456646	3.6561703313588	0.00622069827405187
4380	-474.162114502404	387.846209984279	0.10048996399222	0.339882783467884	4.50200248912699	0.00591679967994783
4390	-474.609188876097	355.549415734863	0.100561328291958	0.286111776295294	5.94341779763044	0.00591679967994783
4400	-475.124206570418	355.549415734863	0.100561328291958	0.286111776295294	4.93004415709518	0.00552199415977751
4410	-473.965241162289	415.218436103662	0.109032377345165	0.235864617310591	3.10650727338507	0.00548067311792351
4420	-475.863155438095	448.018607166575	0.110711292484065	0.21364520515788	2.32862829368502	0.00548067311792351
4430	-479.127903572889	469.280797446311	0.109292191161538	0.155326835470095	2.05675780679034	0.00575320424895098
4440	-482.0419832892	581.303649995893	0.115779475133861	0.171732286981581	2.68395527416428	0.00575320424895098
4450	-475.165672166546	399.473052802686	0.11134928723766	0.186021356560664	3.57245677424908	0.00596595903533471
4460	-476.608524685132	424.286116027594	0.118906869176589	0.159927543341289	3.5605653612488	0.00594619142696489
4470	-476.067244187374	436.153435133247	0.110691465045221	0.172932632810582	3.5605653612488	0.00616774897441626
4480	-476.106845651925	436.153435133247	0.11217429642176	0.171208512719467	2.98939743278935	0.00619115040973277
4490	-476.167845002649	465.712532973714	0.11217429642176	0.193687193344519	3.04894445659532	0.00560217096684214
4500	-476.590410895289	369.769505772734	0.119039198611861	0.215242693919515	3.45259719914002	0.00568266650903121
4510	-476.281578248537	447.391998758821	0.134962364032962	0.173797119561042	2.99610065042328	0.0051298858814774
4520	-476.400801080318	430.428404117473	0.132272197785757	0.169636627780175	2.99610065042328	0.00535014551957427
4530	-475.345149060998	417.638051729484	0.130650195436744	0.200252336852648	3.53021155596945	0.00518994445466545
4540	-474.087316556505	432.29160874161	0.117961727886949	0.244630573056625	4.35552167069844	0.00515508802882742
4550	-475.446951062077	432.29160874161	0.109752634045729	0.363291001328812	8.34297729520546	0.00552906064010511
4560	-474.955171794342	432.29160874161	0.109752634045729	0.363291001328812	8.34297729520546	0.00511097664935521
4570	-474.02310175211	349.717553326268	0.105094486521919	0.451126645413725	8.00388165982363	0.00512968858171462
4580	-474.491778927395	408.766063816537	0.107642018832592	0.480621827846039	8.44753747850204	0.00466174380554373
4590	-475.080083086074	408.766063816537	0.117669351105054	0.369108298278398	8.44753747850204	0.00466174380554373
4600	-475.273515769403	401.409397699266	0.125343477266247	0.443895272584644	8.80992838381522	0.00468499668887288
4610	-473.24707490279	426.640608225587	0.119722753603011	0.466373333023307	5.2466340338676	0.00427551309888626
4620	-473.43019043725	374.726202076883	0.122211255560152	0.359903080216683	3.82284743439361	0.00427551309888626
4630	-472.435817530605	379.315775337796	0.125818399185081	0.390178961669948	4.92492351760124	0.00427551309888626
4640	-472.983562652439	379.315775337796	0.129588026465004	0.337573255284725	4.60771498476235	0.00446867451546581
4650	-472.531250358598	379.315775337796	0.122416905350692	0.372068409161525	4.60771498476235	0.00446867451546581
4660	-472.631837971248	379.315775337796	0.122416905350692	0.349141831397296	5.0091098388199	0.00443529541657118
4670	-472.680042674808	379.315775337796	0.121594979655179	0.456305713559007	6.82046720529551	0.00443529541657118
4680	-472.597254479395	396.406767233726	0.119903972321911	0.456305713559007	6.82046720529551	0.00443529541657118
4690	-473.440449111553	403.923339825482	0.116897787176282	0.516494549375011	5.99379895771744	0.00417011953117638
4700	-473.469132381671	420.50719081611	0.124126434280691	0.5444465438168	5.99379895771744	0.004014752359127
