iteration	likelihood	noise_sigma_ASN_surf_IFN1_data10	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf	gM
2000	-3778.48536724809	325.584556744659	999.484479894156	632.745898972441	3.83260782631474	0.0531028267492989	0.00284980135675128	1.33602703555789	0.647529225363367
2010	-3776.00746908917	325.584556744659	999.484479894156	632.745898972441	3.80066871872813	0.0531028267492989	0.0029204626677725	1.32794732103722	0.665128939757351
2020	-3775.99302236773	310.437275777004	999.484479894156	632.745898972441	3.80066871872813	0.0531028267492989	0.0029204626677725	1.32794732103722	0.665128939757351
2030	-3764.917965497	312.966327164265	999.450467214821	624.006020472491	3.81710527341241	0.055097382756354	0.00349014547260373	1.32794732103722	0.620635274254557
2040	-3754.88887389287	312.966327164265	999.450467214821	632.093636914382	3.81710527341241	0.0572797036427173	0.00328747020834308	1.30880057721952	0.590254813738734
2050	-3753.99033763856	311.468466896461	999.450467214821	632.093636914382	3.81539999309531	0.0597594401234927	0.00328747020834308	1.30880057721952	0.614052730297607
2060	-3751.53453293456	310.071486779182	999.450467214821	632.093636914382	3.78191377285561	0.0573147023220729	0.00348270017797964	1.31487535077626	0.614052730297607
2070	-3742.92418517235	310.071486779182	999.450467214821	623.308023679446	3.77234825467123	0.0592253461780869	0.00339347824888852	1.2997523296527	0.645717787678316
2080	-3739.93664654506	310.071486779182	999.450467214821	613.005627442041	3.74306374143356	0.0592253461780869	0.00349600358520912	1.30263606986004	0.645717787678316
2090	-3740.36557741652	336.493008841082	999.450467214821	608.98629548437	3.74226410771941	0.0592253461780869	0.00349600358520912	1.30263606986004	0.645717787678316
2100	-3739.3651985104	354.447683411534	999.450467214821	608.98629548437	3.74226410771941	0.0592253461780869	0.00359507879199977	1.29112526394792	0.668617882684367
2110	-3721.47978987189	314.159309306058	999.450467214821	618.309501330999	3.64674685604383	0.0614002996106359	0.00359507879199977	1.29112526394792	0.668617882684367
2120	-3723.53647049152	314.159309306058	999.450467214821	620.390756087091	3.6460799806677	0.0614002996106359	0.00359507879199977	1.30628042940153	0.645742170913884
2130	-3716.57338276241	337.811777255111	998.643201884716	621.917609544192	3.65226830089085	0.0635969585651283	0.00389050694741647	1.27225633880585	0.699047348260302
2140	-3714.42672841078	337.811777255111	998.643201884716	625.819231795706	3.65226830089085	0.0635969585651283	0.00377507347486371	1.25451992062428	0.73677347700113
2150	-3710.24652076147	318.094885385452	998.643201884716	620.956722883368	3.64450227233521	0.0646202873351786	0.00380019117083888	1.25451992062428	0.724817419787706
2160	-3709.12620582282	318.094885385452	998.643201884716	624.973746209376	3.64118772678867	0.0642198728445136	0.00396954075090944	1.25235118973524	0.724817419787706
2170	-3698.6468384975	303.369848047353	998.643201884716	602.453128840308	3.64118772678867	0.0651003333819194	0.00392167547687251	1.19278222048095	0.781489224806703
2180	-3691.68470306438	303.369848047353	998.643201884716	600.972270808749	3.64875937217892	0.0662294029042627	0.00448616483532718	1.16761797070278	0.781489224806703
2190	-3674.32078640121	307.135872142293	998.643201884716	592.1860047216	3.60315359988711	0.0733931530069226	0.00415476482137347	1.16761797070278	0.781489224806703
2200	-3652.42014643116	348.774266005599	998.456018126531	597.549763810164	3.55540415483828	0.0742958059164528	0.00458609002888908	1.14873948248754	0.762259098355877
2210	-3641.26168092115	348.618541924588	999.637413426981	593.773563433649	3.55540415483828	0.0772382939562692	0.0041702687204568	1.14293242508221	0.751655389078613
2220	-3621.97781954231	328.155479504606	999.637413426981	593.773563433649	3.51456464194197	0.0800580082039812	0.0041702687204568	1.09963130379618	0.751655389078613
2230	-3611.69828697846	328.155479504606	999.637413426981	593.773563433649	3.51456464194197	0.0835270474850702	0.00417350346506976	1.09963130379618	0.751655389078613
2240	-3587.84688555918	328.155479504606	999.637413426981	596.242990746021	3.45554126875883	0.0910218251054214	0.00417350346506976	1.09963130379618	0.68793269454548
2250	-3583.87096598333	309.650273236766	999.637413426981	603.811186971841	3.40999128769307	0.0910218251054214	0.00417350346506976	1.09963130379618	0.69887263514835
2260	-3579.95252305293	309.650273236766	998.801482912685	606.352852821743	3.41599698609248	0.0937606403638265	0.00465672274994307	1.09963130379618	0.69887263514835
2270	-3572.07675887046	309.650273236766	999.271165512174	606.035037016119	3.3833328059437	0.0945098649130538	0.00465672274994307	1.09963130379618	0.69887263514835
2280	-3568.45220577613	308.387557242361	999.271165512174	606.035037016119	3.30790421018949	0.096885578798865	0.00417444428159272	1.09963130379618	0.663283663457033
2290	-3569.51691174974	308.387557242361	999.271165512174	595.879620925861	3.32020500563958	0.096885578798865	0.00413355548192392	1.12232817880692	0.663283663457033
