Time	Me-P1	Me-P2	Me-P3	Me-P4	Me-P5	Me-P6	Me-P7	Me-P8	Me-P9	Me-P10	Me-P11	Me-P12	Me-P13	Me-P14	Me-P15
3369.60118040224	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3402.00117274676	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3434.40116569449	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3466.80119772591	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3499.20120216087	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3531.60121257697	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3564.00123018671	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3596.40122919416	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3628.80121340926	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3661.20125225733	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3693.60125444535	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
3726.00130512997	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3758.40131199881	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3790.80130107454	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3823.20132296886	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3855.60130860557	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3888.00132935164	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3920.40135022055	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3952.80134610265	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
3985.201359861	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
4017.60134110869	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
4050.00136346525	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4082.40137726585	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4114.80144457771	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4147.20144172282	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4179.60141000858	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4212.00143945791	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4244.40149104448	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4276.80148937489	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4309.20147955208	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4341.6015003137	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4374.0015094575	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4406.40149500368	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4438.80150286918	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4471.20151504047	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4503.60152672576	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4536.00154883793	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4568.40156321535	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
4600.80155997693	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
