iteration	likelihood	noise_sigma_SSL_surf_none_data0	s1	s2	sf
3750	-495.685024917132	624.444014915963	0.00252254889290042	1.14972615125308	0.00262867792525644
3760	-495.581584631778	624.444014915963	0.00235915941475111	0.973321284739054	0.00251126955460871
3770	-494.71331043513	498.914436520565	0.00251792444624611	0.850848023162484	0.00259492447001653
3780	-494.434619352236	568.858071026299	0.00245900453033875	1.07409768134107	0.00261627769311871
3790	-497.02964116803	478.637059318617	0.0024195143345548	1.349080799558	0.00258903985673265
3800	-495.119144746502	478.637059318617	0.0024195143345548	0.798165269284643	0.00265077360213568
3810	-494.5444479511	590.826008120952	0.00221167849162087	0.5663621010642	0.00277705941376816
3820	-494.410966885039	508.454264471563	0.00221167849162087	0.5663621010642	0.00270274389881633
3830	-494.265920309668	499.56681945596	0.0022917819375332	0.724040145634937	0.00270274389881633
3840	-494.693340692278	501.877029150692	0.00207397956622507	0.64100882804035	0.00279609969922916
3850	-495.148791369773	514.171999512654	0.0021243090978755	1.20120794726509	0.00298279565208282
3860	-496.082928378958	607.397873851975	0.00232070214101857	0.651526579411349	0.00290649272526986
3870	-495.152058029118	483.740423844142	0.00208525823974009	0.78773244143616	0.00283074912634494
3880	-494.802458423863	483.740423844142	0.00204534546428967	0.799050099668327	0.00302172520715351
3890	-494.003797947589	562.546843116416	0.00228076841735803	0.682297225510631	0.00275186661816604
3900	-497.947094596167	682.616500756115	0.00209112094731119	0.367498749585266	0.00270590260224438
3910	-494.650690077555	559.743784329732	0.00228374641567921	0.54596585650567	0.0027686589091688
3920	-496.155093623691	571.410082608813	0.00253362278169255	0.864988938836478	0.0027686589091688
3930	-497.159024440609	606.025598662584	0.00228824939421956	1.63061055754009	0.00268673432342491
3940	-497.034540882571	616.266157741028	0.0023660168961707	1.32764255318323	0.00246017292558579
3950	-494.775479343255	608.952789920087	0.00244335998032193	0.894494245270371	0.00248785560087384
3960	-495.804491040703	491.80848352532	0.00248414652244697	0.432353720595679	0.0023980892600085
3970	-494.885748721475	487.998425938916	0.0017985580182285	0.792342093476759	0.00332200941683927
3980	-494.734774874801	501.226772846092	0.00203901577391214	0.865825561942767	0.00317559193557718
3990	-495.281587141127	549.699729249858	0.00194051924506599	1.10705005830392	0.00348442658565981
4000	-497.176814184075	544.090164118046	0.00185156314720071	0.290234697036068	0.00304333413256729
4010	-494.199490755965	548.89534074058	0.00183740552385099	0.707299908155267	0.00317270329825229
4020	-494.199490755965	548.89534074058	0.00183740552385099	0.707299908155267	0.00317270329825229
4030	-495.802904119304	539.512283151886	0.00238132026706836	1.45388634619187	0.00268644357435797
4040	-495.258564558382	470.915732449047	0.00255496435312322	0.781582684603209	0.00236886133085217
4050	-494.874882759403	588.430904889842	0.00278036362715735	0.729602121290699	0.00205412258439382
4060	-493.984761114726	563.874508592598	0.00285496288231768	0.759479409955244	0.00225815528147763
4070	-494.783225137105	556.16941399986	0.00266147115085627	1.07575847084584	0.00225815528147763
4080	-494.792826171919	556.16941399986	0.00255898335504686	0.445313786805504	0.00225815528147763
4090	-495.657441341418	587.738180972568	0.00238083735504127	0.400663057413256	0.00255511226122703
4100	-495.454895198329	626.823016586019	0.00234826502521233	0.49883759473708	0.00255511226122703
4110	-494.983878586727	555.670158628475	0.00215404699450059	1.01369080393749	0.00272227694833009
4120	-494.366862929217	596.340027277081	0.00210460429949611	0.770549824153387	0.00291256255536398
4130	-495.005276980611	533.733334245149	0.00210782493411351	0.547402980627716	0.00303300537553927
4140	-495.631768991458	582.783178676916	0.00158992125661799	0.44608161448319	0.00343999314780819
4150	-494.476283193785	582.783178676916	0.00185772483422988	0.569998474974609	0.00315138526523725
4160	-495.220392513673	490.764428093502	0.00183491618171181	0.545994248844361	0.00334464606774016
4170	-495.768639792665	490.764428093502	0.00170967391238766	0.584889955978016	0.0032675663718773
4180	-496.634988668621	480.697650946536	0.00176525776157555	0.465090810706123	0.00314160851914256
4190	-495.432215304118	561.142147632776	0.00191117820898033	1.30728522383511	0.00323315040588193
4200	-495.693006602144	588.810391713097	0.0021228302715952	1.06849198137494	0.00323315040588193
4210	-495.728972752204	560.90290118352	0.00201465239270073	0.430211740366242	0.00269494511578796
4220	-495.448995863361	575.637443703537	0.0020078476507603	0.400693662326427	0.00296675394608417
4230	-494.530830051141	531.603631049926	0.00176364594920531	0.582335299467065	0.00355231502218849
4240	-495.478548605576	531.603631049926	0.00166646910534387	0.949719881216151	0.00406048867756839
4250	-496.828291661876	475.357191738044	0.00140613915449426	0.435116327041334	0.00402235614898115
4260	-495.792607957357	475.357191738044	0.00128840954842364	0.600121001862903	0.00479772292276593
4270	-495.108117741569	558.184546748527	0.00119061972917837	0.500599204263108	0.00520667750686003
4280	-497.367326568372	573.986805090075	0.00129010631955778	0.483232913814425	0.00514602935747978
4290	-494.564461978364	588.862479589448	0.00117050380291182	0.776142516709599	0.00503599820756858
4300	-495.6183040196	642.033009366418	0.00110256101477829	0.684196214130608	0.00548061273168329
4310	-494.361524270644	521.415117472533	0.00123687003367164	0.858524529350173	0.00485427406970673
4320	-494.323841928474	569.350591776318	0.00123687003367164	0.858524529350173	0.00485427406970673
4330	-494.373795585536	567.706072005651	0.00118095792304236	0.858524529350173	0.00504458787034396
4340	-496.298123476651	567.706072005651	0.001042442177275	0.598151186154843	0.00504458787034396
4350	-495.84675242203	648.446784304667	0.00124812871298329	0.67905724286402	0.00494854201084841
4360	-494.76206551696	493.165081224302	0.00111546362394207	0.680291382983255	0.00540575793287056
4370	-494.961572067777	493.165081224302	0.00108183667169087	0.719411987419186	0.00540575793287056
4380	-494.67165003936	580.183694737987	0.00113502042366602	1.00276749580642	0.00540575793287056
4390	-494.643295381566	589.716880020778	0.00107217489222166	0.816837535375686	0.00589874305877494
4400	-494.846335388621	505.139620469589	0.00100309111762702	0.55373878966409	0.00592561840248564
4410	-497.378357174296	505.139620469589	0.00100309111762702	0.55373878966409	0.00657981739586415
4420	-495.033513396172	551.929727223996	0.00102057468559807	0.728661661213533	0.00546422076957923
4430	-496.894646768645	463.898632520779	0.00103594682341177	1.10244487948152	0.0060709688289798
4440	-496.499877121728	502.941884257862	0.00115478359171748	1.0734366399271	0.00586839302934285
4450	-494.927753608718	539.538553344682	0.00115947116613761	1.00567315487392	0.00565151393664024
4460	-494.479872135995	538.068856659327	0.00115947116613761	1.00567315487392	0.00533775602524235
4470	-495.148929127958	538.068856659327	0.00127504929832383	1.22218530026545	0.00496686797906255
4480	-495.226311279831	527.884697977563	0.00117430818110713	1.18094345648489	0.00523000396639417
4490	-495.172646807401	570.372412217233	0.00119793959295739	1.13548552173664	0.00501440524900619
4500	-495.094251506513	570.372412217233	0.00111472417842022	1.11493745902103	0.00539288545717469
4510	-496.269170915728	641.237943802241	0.00107352033173894	0.953494057442653	0.00539167236638225
4520	-498.586811900004	693.988420012351	0.00108719316226057	0.41654957164	0.00570105976213479
4530	-497.982306848729	693.988420012351	0.00103196997091639	0.448384441514311	0.0058220088961157
4540	-496.163025537687	555.052878330215	0.00103731466319379	0.356330077655632	0.00563424868701297
4550	-495.331981520907	614.338071920395	0.00118945050972677	0.512250013307451	0.0050255640316639
4560	-495.383761025337	630.382034526645	0.00123687991811983	0.854904304527175	0.00506219906360895
4570	-494.91474171271	608.326338725634	0.00123687991811983	0.650509523294651	0.00500258719769548
4580	-495.147069115227	608.326338725634	0.00116805373170807	0.650509523294651	0.00487607244863947
4590	-497.189852283884	658.574040640851	0.0012725557547039	0.404724409120467	0.00471399041786612
4600	-499.843256883694	684.701141175639	0.00119061978501542	0.35031499487586	0.00416322726776491
4610	-497.421832952754	684.701141175639	0.00125598246322517	1.07244745461268	0.00480644646163345
4620	-495.397661142351	480.186875690533	0.00112699980869695	0.848398873088944	0.00530993092555801
4630	-495.059782326796	612.17786715407	0.00124112413886442	0.721930083266112	0.00467709522444828
4640	-494.648668509703	548.021106740767	0.00130639152013341	0.569813339376245	0.00477340357736409
4650	-497.352274823134	548.021106740767	0.00129748303822767	0.365478234284788	0.00482603748692981
4660	-496.789008668819	548.021106740767	0.00117385287805905	0.315371294364682	0.00469390093665346
4670	-497.544675883632	579.863667922736	0.00134558672276179	0.360651597131065	0.00468934557721618
4680	-494.823914626326	522.518114587334	0.0013535532092014	0.497960968076814	0.00426132363041079
4690	-494.677592672722	531.755700689395	0.0013535532092014	0.497960968076814	0.00430954720566705
4700	-495.180949303355	579.161589154228	0.0013535532092014	0.436848410906037	0.00432932367794563
4710	-494.991378703967	590.938528139944	0.00132433240012178	0.48921829505718	0.00448817376637326
4720	-494.287170753024	574.228165312901	0.00126805290787799	0.735082685844332	0.0049121530576241
4730	-494.837734722159	588.882319704643	0.00130783196483003	0.782328022615823	0.00493409449239912
4740	-496.574239373666	523.410571958076	0.00122129986462541	0.58288860530085	0.00542306086967152
4750	-495.665412263387	614.879844258948	0.0012013379219668	0.477616302334759	0.00505598115293777
4760	-496.432346475595	478.668153855619	0.00118137390271366	0.601253344880383	0.00469196841167216
4770	-495.13583718634	503.2497959986	0.00117874508906485	1.05004933595872	0.00537520533647748
4780	-495.749957553634	493.567470047892	0.00117874508906485	1.11822028700227	0.00517862097673828
4790	-494.796906827634	575.900552807221	0.00120881831396389	0.731920404912382	0.005336649215769
4800	-496.204135935867	511.99939510573	0.00133272955411359	0.883932642091077	0.00416778558262535
4810	-495.19057459192	548.970184700538	0.00133272955411359	0.648909004238617	0.00489410581653391
4820	-494.511635752991	580.382006962781	0.00113005009819042	0.648909004238617	0.00548776437020619
4830	-494.21281940578	567.661803501197	0.00103849461039484	0.696720293767524	0.00588272343787837
4840	-495.393289262302	477.192925291011	0.00103430308012439	0.713207709957648	0.00595055111225802
4850	-495.080787932478	515.375257111144	0.0010708350207974	0.670446975600257	0.00598177714717353
4860	-495.15947876418	490.127468607391	0.00109455581929769	0.738554350981958	0.00531151148287187
4870	-494.863565437646	561.074384744953	0.00110205177144357	0.683610124006211	0.0050823328891737
4880	-496.015900961528	553.177706235135	0.00105293825399058	0.683610124006211	0.00507942581806998
4890	-494.877265325111	611.247768399385	0.00129733516328148	0.652765039099026	0.00469892243696841
4900	-495.211295919213	586.05829011277	0.00125514991508425	0.444565036204208	0.00459194052716515
4910	-495.431537077755	579.96606202429	0.00125514991508425	0.41020771366253	0.00457366285626373
4920	-494.718896223688	579.96606202429	0.00126470786822194	0.624338270502442	0.00497577163318878
4930	-494.320886958399	519.793302330713	0.00118874443742162	0.624338270502442	0.00497577163318878
4940	-494.217975622056	540.204869833428	0.00118874443742162	0.624338270502442	0.00492849465474052
4950	-494.31440031015	540.204869833428	0.00118874443742162	0.573971747702836	0.00505698673505267
4960	-494.951184383307	510.31376194729	0.00136891127705282	0.953091455394964	0.00433659034445251
4970	-494.024776888206	553.399924602598	0.00146615502121394	0.803617269094607	0.00419061653319038
4980	-494.137487457954	532.891809774537	0.00146615502121394	0.803617269094607	0.0042851821366186
4990	-494.273663363454	532.891809774537	0.00146615502121394	0.695672956864405	0.00429159272813243
5000	-494.707950333672	516.086491450066	0.00123665847465449	0.532550834161725	0.00471082009772433
5010	-495.834924816544	516.086491450066	0.00123665847465449	0.504722317473966	0.00439315057137215
5020	-494.831813569298	495.067675302684	0.00141852269849835	0.676167486142133	0.00439315057137215
5030	-494.711469883784	495.067675302684	0.00141852269849835	0.83104321733846	0.00439315057137215
5040	-494.670368592129	555.413696031593	0.00141852269849835	1.10120142895858	0.00445591630739636
5050	-494.918144067824	539.560525670721	0.00146597524910905	1.10120142895858	0.00445591630739636
5060	-496.491627639249	555.916915188768	0.0014660689699189	0.36946794805536	0.00417543067095992
5070	-495.330791304406	555.916915188768	0.0014660689699189	0.514163446676565	0.00432403121640875
5080	-495.870594317215	465.866470503723	0.00147462409583578	0.631611093751859	0.0041395338316775
5090	-495.513431713025	625.002049028945	0.00147462409583578	0.742438242479343	0.00388745793300279
5100	-497.065010723528	611.082684191793	0.00155321181537615	0.377092811561469	0.00401531315617639
5110	-495.668804393223	579.573401903461	0.0015681284980404	0.4335106189211	0.00393273656974371
5120	-496.60490212446	640.266544985011	0.00132810442996214	0.4335106189211	0.00414244226434449
5130	-496.04218922465	595.746395057957	0.00134294966407236	0.439455103958771	0.00401260765116604
5140	-497.441889391546	675.160204839871	0.00122227292651561	0.486782871218235	0.0044870995873511
5150	-494.840078320902	576.014129602794	0.00158116704709536	0.761892524439482	0.00413596966608117
