iteration	likelihood	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf
2000	-473.136707479658	412.964630364275	0.0137148193151206	0.533054722136267	6.25790948562952	0.0369447816523241
2010	-472.896334820292	412.964630364275	0.013746336112275	0.456459424901881	6.38957113151149	0.0373776392047778
2020	-474.553032331627	385.833509089497	0.013746336112275	0.456459424901881	7.49906673864052	0.0362407477999468
2030	-473.440107424667	344.944318359974	0.0109818575536009	0.430973232688676	6.19984974098398	0.048244254169713
2040	-474.456732170513	328.176831727232	0.0110432186607804	0.430973232688676	6.19984974098398	0.048244254169713
2050	-473.202676892389	355.443200318687	0.0106737699215856	0.455810414729719	6.19984974098398	0.048244254169713
2060	-473.634232771836	444.564492950141	0.0106737699215856	0.455810414729719	6.19984974098398	0.048244254169713
2070	-475.11011841546	444.564492950141	0.0124276621056604	0.362581381617028	8.14965848995214	0.0477774010009338
2080	-473.208469522428	347.176474547318	0.0117648945658283	0.362581381617028	5.03230386480669	0.0463799033819534
2090	-473.258279242247	347.176474547318	0.0117648945658283	0.362581381617028	5.03230386480669	0.0474867326442381
2100	-472.478078144006	403.518126531105	0.0117648945658283	0.362581381617028	5.03230386480669	0.0474867326442381
2110	-474.339387864149	432.058878058266	0.0117648945658283	0.2890285003748	6.2119253914991	0.0510462774791349
2120	-475.319898690292	363.121759031933	0.0123458817059841	0.2890285003748	6.2119253914991	0.0510462774791349
2130	-475.2727256119	363.121759031933	0.0106928313202355	0.516419068885965	6.2119253914991	0.0510462774791349
2140	-473.907632904859	375.910015409315	0.0116318833614014	0.384693618919282	6.48515105905917	0.0503853834526374
2150	-472.794972846022	399.13385898976	0.0114225343013573	0.414023877212627	4.52696667845476	0.0459006862656185
2160	-472.794972846022	399.13385898976	0.0114225343013573	0.414023877212627	4.52696667845476	0.0459006862656185
2170	-473.682851242471	424.698510558917	0.0111403337524268	0.414023877212627	4.00920813879374	0.04596138988551
2180	-474.348043310123	452.425943796722	0.0120214543131707	0.352472911314336	3.75471829665504	0.045951586477885
2190	-473.715992591137	431.285803425341	0.0120214543131707	0.352472911314336	3.75471829665504	0.045951586477885
2200	-474.559223929408	456.616946560134	0.0110526315336926	0.335174759160765	4.05187095725362	0.0477618627028569
2210	-475.620271392554	377.997670477197	0.0129435400966679	0.195483055162393	3.6504642859765	0.0485955595133265
2220	-474.768378592268	377.997670477197	0.0116728219557888	0.24652406349299	3.6504642859765	0.0485955595133265
2230	-474.577790856011	392.725738860619	0.014184089278117	0.318445032344529	3.61529916346205	0.0418058313888448
2240	-472.820871799661	392.725738860619	0.0140075936357652	0.318445032344529	5.29121147895441	0.041978456552102
2250	-472.645922770961	392.725738860619	0.0154177014881066	0.310340114392388	4.38704836608126	0.0363888249413424
2260	-479.926509849173	392.725738860619	0.0150737932190539	0.415108666234872	2.12564814438245	0.0332857893619194
2270	-474.442404997989	433.406256703092	0.016171867076004	0.599102906119313	7.18486831355839	0.0320732403352002
2280	-473.849473276019	403.349995479706	0.016171867076004	0.599102906119313	8.79031377997577	0.0302490526079443
2290	-473.949678476114	403.349995479706	0.016171867076004	0.592606344171803	5.74417466918295	0.0298650033194202
2300	-472.799482999682	387.742801312906	0.016171867076004	0.507783344748352	6.7219684177157	0.0323470363416238
2310	-473.007202766719	407.311324859721	0.0156659027035413	0.537297068901	6.7219684177157	0.0323470363416238
