Time	Me-P1	Me-P2	Me-P3	Me-P4	Me-P5	Me-P6	Me-P7	Me-P8	Me-P9
0	0	0	0	0	0	0	0	0	0
3.60004855484438	0	0	0	0	0	0	0	0	0
7.20008088786011	0	0	0	0	0	0	0	0	0
10.8001098141342	0	0	0	0	0	0	0	0	0
14.400146656192	0	0	0	0	0	0	0	0	0
18.0002180382127	0	0	0	0	0	0	0	0	0
21.6002327244585	0	0	0	0	0	0	0	0	0
25.2002543843111	0	0	0	0	0	0	0	0	0
28.8001614057121	0	0	0	0	0	0	0	0	0
32.4003331248979	0	0	0	0	0	0	0	0	0
36.0003040936549	0	0	0	0	0	0	0	0	0
39.6003971303671	0	0	0	0	0	0	0	0	0
43.2003765986598	0	0	0	0	0	0	0	0	0
46.8004327080624	0	0	0	0	0	0	0	0	0
50.4004284904643	0	0	0	0	0	0	0	0	0
54.0004392426816	0	0	0	0	0	0	0	0	0
57.6005121230579	0	0	0	0	0	0	0	0	0
61.2005074757449	0	0	0	0	0	0	0	0	0
64.8005822932414	0	0	0	0	0	0	0	0	0
68.4005814793176	0	0	0	0	0	0	0	0	0
72.000596442905	0	0	0	0	0	0	0	0	0
75.6006245688796	0	0	0	0	0	0	0	0	0
79.2006356224579	0	0	0	0	0	0	0	0	0
82.8007146700764	0	0	0	0	0	0	0	0	0
86.4007993972031	0	0	0	0	0	0	0	0	0
90.0007860079829	0	0	0	0	0	0	0	0	0
93.6007589226849	0	0	0	0	0	0	0	0	0
97.200828611146	0	0	0	0	0	0	0	0	0
100.800843581954	0	0	0	0	0	0	0	0	0
104.400861385516	0	0	0	0	0	0	0	0	0
108.000887563016	0	0	0	0	0	0	0	0	0
111.60096096193	0	0	0	0	0	0	0	0	0
115.20094182814	0	0	0	0	0	0	0	0	0
118.800988972158	0	0	0	0	0	0	0	0	0
122.401013526021	0	0	0	0	0	0	0	0	0
126.001008544004	0	0	0	0	0	0	0	0	0
129.601077163225	0	0	0	0	0	0	0	0	0
133.201074466294	0	0	0	0	0	0	0	0	0
136.801133583837	0	0	0	0	0	0	0	0	0
140.401158795842	0	0	0	0	0	0	0	0	0
144.001126779912	0	0	0	0	0	0	0	0	0
147.601185130599	0	0	0	0	0	0	0	0	0
151.201214824541	0	0	0	0	0	0	0	0	0
154.801206435749	0	0	0	0	0	0	0	0	0
158.401240893849	0	0	0	0	0	0	0	0	0
162.001267421225	0	0	0	0	0	0	0	0	0
165.601276569043	0	0	0	0	0	0	0	0	0
169.201290864723	0	0	0	0	0	0	0	0	0
172.801310212418	0	0	0	0	0	0	0	0	0
176.401304985625	0	0	0	0	0	0	0	0	0
180.001365476874	0	0	0	0	0	0	0	0	0
183.601347773789	0	0	0	0	0	0	0	0	0
187.201408040932	0	0	0	0	0	0	0	0	0
190.801405134523	0	0	0	0	0	0	0	0	0
194.401402003432	0	0	0	0	0	0	0	0	0
198.001439297902	0	0	0	0	0	0	0	0	0
201.601459980933	0	0	0	0	0	0	0	0	0
205.201543775495	0	0	0	0	0	0	0	0	0
208.801509229165	0	0	0	0	0	0	0	0	0
212.401571505936	0	0	0	0	0	0	0	0	0
216.001622110225	0	0	0	0	0	0	0	0	0
219.601673144197	0	0	0	0	0	0	0	0	0
223.201709067984	0	0	0	0	0	0	0	0	0
226.801709595627	0	0	0	0	0	0	0	0	0
230.401707134267	0	0	0	0	0	0	0	0	0
234.001702675091	0	0	0	0	0	0	0	0	0
237.601697318894	0	0	0	0	0	0	0	0	0
241.201719267643	0	0	0	0	0	0	0	0	0
244.801741363336	0	0	0	0	0	0	0	0	0
248.401774075033	0	0	0	0	0	0	0	0	0
252.001812015186	0	0	0	0	0	0	0	0	0
255.601820103412	0	0	0	0	0	0	0	0	0
259.201855465191	0	0	0	0	0	0	0	0	0
262.801891760996	0	0	0	0	0	0	0	0	0
266.401950101058	0	0	0	0	0	0	0	0	0
270.001955660501	0	0	0	0	0	0	0	0	0
273.601925320604	0	0	0	0	0	0	0	0	0
277.201969419582	0	0	0	0	0	0	0	0	0
280.802021816889	0	0	0	0	0	0	0	0	0
284.40202641513	0	0	0	0	0	0	0	0	0
288.002059322967	0	0	0	0	0	0	0	0	0
291.602085804668	0	0	0	0	0	0	0	0	0
295.202111735857	0	0	0	0	0	0	0	0	0
298.802126157718	0	0	0	0	0	0	0	0	0
302.402114439584	0	0	0	0	0	0	0	0	0
306.002159757946	0	0	0	0	0	0	0	0	0
309.602168081639	0	0	0	0	0	0	0	0	0
313.202173303622	0	0	0	0	0	0	0	0	0
316.802171873694	0	0	0	0	0	0	0	0	0
320.402194063681	0	0	0	0	0	0	0	0	0
324.002198173464	0	0	0	0	0	0	0	0	0
327.602233926617	0	0	0	0	0	0	0	0	0
331.20220851411	0	0	0	0	0	0	0	0	0
334.802289089592	0	0	0	0	0	0	0	0	0
338.402295009316	0	0	0	0	0	0	0	0	0
342.002303760672	0	0	0	0	0	0	0	0	0
345.602337419835	0	0	0	0	0	0	0	0	0
349.202346074356	0	0	0	0	0	0	0	0	0
352.802385760196	0	0	0	0	0	0	0	0	0
356.40239588699	0	0	0	0	0	0	0	0	0
360.002385321967	0	0	0	0	0	0	0	0	0
363.602438253377	0	0	0	0	0	0	0	0	0
367.202442326205	0	0	0	0	0	0	0	0	0
370.80247287137	0	0	0	0	0	0	0	0	0
374.402444144796	0	0	0	0	0	0	0	0	0
378.002485254931	0	0	0	0	0	0	0	0	0
381.602513854573	0	0	0	0	0	0	0	0	0
385.202521616717	0	0	0	0	0	0	0	0	0
388.802522195266	0	0	0	0	0	0	0	0	0
392.402497073658	0	0	0	0	0	0	0	0	0
396.002537400205	0	0	0	0	0	0	0	0	0
399.602561237092	0	0	0	0	0	0	0	0	0
403.202496110937	0	0	0	0	0	0	0	0	0
406.802591455783	0	0	0	0	0	0	0	0	0
410.402649819469	0	0	0	0	0	0	0	0	0
414.002652767085	0	0	0	0	0	0	0	0	0
417.602644196022	0	0	0	0	0	0	0	0	0
421.202697608011	0	0	0	0	0	0	0	0	0
424.802697977083	0	0	0	0	0	0	0	0	0
428.40270485618	0	0	0	0	0	0	0	0	0
432.002722154905	0	0	0	0	0	0	0	0	0
435.60268691893	0	0	0	0	0	0	0	0	0
439.202723669715	0	0	0	0	0	0	0	0	0
442.802735188492	0	0	0	0	0	0	0	0	0
446.402762447405	0	0	0	0	0	0	0	0	0
450.002811320662	0	0	0	0	0	0	0	0	0
453.602823539544	0	0	0	0	0	0	0	0	0
457.202800389669	0	0	0	0	0	0	0	0	0
460.802810270436	0	0	0	0	0	0	0	0	0
464.40285895717	0	0	0	0	0	0	0	0	0
468.002858947007	0	0	0	0	0	0	0	0	0
471.602886606403	0	0	0	0	0	0	0	0	0
475.202890181964	0	0	0	0	0	0	0	0	0
478.802903953468	0	0	0	0	0	0	0	0	0
482.402915994245	0	0	0	0	0	0	0	0	0
486.002977325341	0	0	0	0	0	0	0	0	0
489.602990498819	0	0	0	0	0	0	0	0	0
493.202998696341	0	0	0	0	0	0	0	0	0
496.803012553475	0	0	0	0	0	0	0	0	0
500.403053492763	0	0	0	0	0	0	0	0	0
504.003060442521	0	0	0	0	0	0	0	0	0
507.603075805617	0	0	0	0	0	0	0	0	0
511.203068638505	0	0	0	0	0	0	0	0	0
514.803081866624	0	0	0	0	0	0	0	0	0
518.4030813255	0	0	0	0	0	0	0	0	0
522.0031312735	0	0	0	0	0	0	0	0	0
525.603136692951	0	0	0	0	0	0	0	0	0
529.203158941033	0	0	0	0	0	0	0	0	0
532.803186210987	0	0	0	0	0	0	0	0	0
536.403186097766	0	0	0	0	0	0	0	0	0
540.003191948002	0	0	0	0	0	0	0	0	0
543.603182282116	0	0	0	0	0	0	0	0	0
547.203195072226	0	0	0	0	0	0	0	0	0
550.803224545839	0	0	0	0	0	0	0	0	0
554.403247601002	0	0	0	0	0	0	0	0	0
558.003260117594	0	0	0	0	0	0	0	0	0
561.603212108679	0	0	0	0	0	0	0	0	0
565.203291532959	0	0	0	0	0	0	0	0	0
568.803327621193	0	0	0	0	0	0	0	0	0
572.403325722858	0	0	0	0	0	0	0	0	0
576.003343505592	0	0	0	0	0	0	0	0	0
579.603320673073	0	0	0	0	0	0	0	0	0
583.203327167037	0	0	0	0	0	0	0	0	0
586.803362033218	0	0	0	0	0	0	0	0	0
590.403440291599	0	0	0	0	0	0	0	0	0
594.003421472457	0	0	0	0	0	0	0	0	0
597.603444185144	0	0	0	0	0	0	0	0	0
601.203462566906	0	0	0	0	0	0	0	0	0
604.803442485617	0	0	0	0	0	0	0	0	0
608.403491929421	0	0	0	0	0	0	0	0	0
612.003477363177	0	0	0	0	0	0	0	0	0
615.60349497998	0	0	0	0	0	0	0	0	0
619.203518894082	0	0	0	0	0	0	0	0	0
622.803537803093	0	0	0	0	0	0	0	0	0
626.403571020086	0	0	0	0	0	0	0	0	0
630.003593985201	0	0	0	0	0	0	0	0	0
633.603591855655	0	0	0	0	0	0	0	0	0
637.203604190473	0	0	0	0	0	0	0	0	0
640.803653068568	0	0	0	0	0	0	0	0	0
644.403658013485	0	0	0	0	0	0	0	0	0
648.003666182269	0	0	0	0	0	0	0	0	0
651.603658677323	0	0	0	0	0	0	0	0	0
655.203682363035	0	0	0	0	0	0	0	0	0
658.80368548399	0	0	0	0	0	0	0	0	0
662.403692429722	0	0	0	0	0	0	0	0	0
666.003724369931	0	0	0	0	0	0	0	0	0
669.603730894337	0	0	0	0	0	0	0	0	0
673.203773464852	0	0	0	0	0	0	0	0	0
676.803778110543	0	0	0	0	0	0	0	0	0
680.403811067596	0	0	0	0	0	0	0	0	0
684.003813611333	0	0	0	0	0	0	0	0	0
687.603830066302	0	0	0	0	0	0	0	0	0
691.203839260086	0	0	0	0	0	0	0	0	0
694.803841212588	0	0	0	0	0	0	0	0	0
698.40385971755	0	0	0	0	0	0	0	0	0
702.003872689206	0	0	0	0	0	0	0	0	0
705.603866916084	0	0	0	0	0	0	0	0	0
709.203867299259	0	0	0	0	0	0	0	0	0
712.803860568945	0	0	0	0	0	0	0	0	0
716.403884542645	0	0	0	0	0	0	0	0	0
720.003908560819	0	0	0	0	0	0	0	0	0
723.603902797455	0	0	0	0	0	0	0	0	0
727.203919157052	0	0	0	0	0	0	0	0	0
730.803910075517	0	0	0	0	0	0	0	0	0
734.403911731272	0	0	0	0	0	0	0	0	0
738.003956526173	0	0	0	0	0	0	0	0	0
741.603942553568	0	0	0	0	0	0	0	0	0
745.203983983897	0	0	0	0	0	0	0	0	0
748.804006786757	0	0	0	0	0	0	0	0	0
752.404005505395	0	0	0	0	0	0	0	0	0
756.004025159779	0	0	0	0	0	0	0	0	0
759.604063180644	0	0	0	0	0	0	0	0	0
763.204065823043	0	0	0	0	0	0	0	0	0
766.80410185097	0	0	0	0	0	0	0	0	0
770.404102078726	0	0	0	0	0	0	0	0	0
774.004124663858	0	0	0	0	0	0	0	0	0
777.604145893148	0	0	0	0	0	0	0	0	0
781.204124794948	0	0	0	0	0	0	0	0	0
784.804192889	0	0	0	0	0	0	0	0	0
788.404193888241	0	0	0	0	0	0	0	0	0
792.004211472418	0	0	0	0	0	0	0	0	0
795.604242315141	0	0	0	0	0	0	0	0	0
799.204224359708	0	0	0	0	0	0	0	0	0
802.80427593136	0	0	0	0	0	0	0	0	0
806.404279781317	0	0	0	0	0	0	0	0	0
810.004304591393	0	0	0	0	0	0	0	0	0
813.604270837089	0	0	0	0	0	0	0	0	0
817.204328726348	0	0	0	0	0	0	0	0	0
820.804336331665	0	0	0	0	0	0	0	0	0
824.404312797622	0	0	0	0	0	0	0	0	0
828.004335074734	0	0	0	0	0	0	0	0	0
831.604338534207	0	0	0	0	0	0	0	0	0
835.204346962047	0	0	0	0	0	0	0	0	0
838.804348017142	0	0	0	0	0	0	0	0	0
842.404355451352	0	0	0	0	0	0	0	0	0
846.004363046876	0	0	0	0	0	0	0	0	0
849.604373519977	0	0	0	0	0	0	0	0	0
853.204404121405	0	0	0	0	0	0	0	0	0
856.804394694332	0	0	0	0	0	0	0	0	0
860.404432352449	0	0	0	0	0	0	0	0	0
864.004413403308	0	0	0	0	0	0	0	0	0
867.604451831673	0	0	0	0	0	0	0	0	0
871.204487452644	0	0	0	0	0	0	0	0	0
874.804492618766	0	0	0	0	0	0	0	0	0
878.404502723118	0	0	0	0	0	0	0	0	0
882.004493103868	0	0	0	0	0	0	0	0	0
885.604516248278	0	0	0	0	0	0	0	0	0
889.204540555404	0	0	0	0	0	0	0	0	0
892.804563104271	0	0	0	0	0	0	0	0	0
896.404573643057	0	0	0	0	0	0	0	0	0
900.004574290856	0	0	0	0	0	0	0	0	0
903.604574901853	0	0	0	0	0	0	0	0	0
907.204559164076	0	0	0	0	0	0	0	0	0
910.804623801467	0	0	0	0	0	0	0	0	0
914.404603953074	0	0	0	0	0	0	0	0	0
918.004524535488	0	0	0	0	0	0	0	0	0
921.604632079816	0	0	0	0	0	0	0	0	0
925.204646055446	0	0	0	0	0	0	0	0	0
928.804669787385	0	0	0	0	0	0	0	0	0
932.404632603878	0	0	0	0	0	0	0	0	0
936.004659468651	0	0	0	0	0	0	0	0	0
939.604685608491	0	0	0	0	0	0	0	0	0
943.20470778047	0	0	0	0	0	0	0	0	0
946.804667767632	0	0	0	0	0	0	0	0	0
950.404732877346	0	0	0	0	0	0	0	0	0
954.004750269348	0	0	0	0	0	0	0	0	0
957.604743805003	0	0	0	0	0	0	0	0	0
961.204743838399	0	0	0	0	0	0	0	0	0
964.804760245662	0	0	0	0	0	0	0	0	0
968.404769057595	0	0	0	0	0	0	0	0	0
972.004771315668	0	0	0	0	0	0	0	0	0
975.604788779114	0	0	0	0	0	0	0	0	0
979.204815192866	0	0	0	0	0	0	0	0	0
982.804835375128	0	0	0	0	0	0	0	0	0
986.404825564676	0	0	0	0	0	0	0	0	0
990.004839950439	0	0	0	0	0	0	0	0	0
993.604873886251	0	0	0	0	0	0	0	0	0
997.204862969818	0	0	0	0	0	0	0	0	0
1000.80485192052	0	0	0	0	0	0	0	0	0
1004.40487369882	0	0	0	0	0	0	0	0	0
1008.00488201337	0	0	0	0	0	0	0	0	0
1011.60490257122	0	0	0	0	0	0	0	0	0
1015.20489779006	0	0	0	0	0	0	0	0	0
1018.80489220592	0	0	0	0	0	0	0	0	0
1022.4049023554	0	0	0	0	0	0	0	0	0
1026.00491834586	0	0	0	0	0	0	0	0	0
1029.60491329802	0	0	0	0	0	0	0	0	0
1033.20493288106	0	0	0	0	0	0	0	0	0
1036.80491204259	0	0	0	0	0	0	0	0	0
1040.4049186202	0	0	0	0	0	0	0	0	0
1044.00495444329	0	0	0	0	0	0	0	0	0
1047.60498104756	0	0	0	0	0	0	0	0	0
