Time	Me-SP4	M-SP4-T	M-SP4	SP4	Me-SP3	M-SP3-T	M-SP3	SP3	Me-SP2	M-SP2-T	M-SP2	SP2	Me-SP1	M-SP1-T	M-SP1	SP1	Me-P15	M-P15-T	M-P15	P15	Me-P14	M-P14-T	M-P14	P14	Me-P13	M-P13-T	M-P13	P13	Me-P12	M-P12-T	M-P12	P12	Me-P11	M-P11-T	M-P11	P11	Me-P10	M-P10-T	M-P10	P10	Me-P9	M-P9-T	M-P9	P9	Me-P8	M-P8-T	M-P8	P8	Me-P7	M-P7-T	M-P7	P7	Me-P6	M-P6-T	M-P6	P6	Me-P5	M-P5-T	M-P5	P5	Me-P4	M-P4-T	M-P4	P4	Me-P3	M-P3-T	M-P3	P3	Me-P2	M-P2-T	M-P2	P2	Me-P1	M-P1-T	M-P1	P1	Me	M-T	T	M	Pc15	Pc14	Pc13	Pc12	Pc11	Pc10	Pc9	Pc8	Pc7	Pc6	Pc5	Pc4	Pc3	Pc2	Pc1	Gag	Pol	Env	Rev	Tat	Nef	Vif	Vpr	Vpu
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	250
0.0600146906815493	0	0	0	8	0	0	0	11	0	0	0	2068	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	250
0.120046095267545	0	0	0	15	0	0	0	19	0	0	0	4155	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	250
0.180044506358547	0	0	0	29	0	0	0	33	0	0	0	6152	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	250
0.240120475713903	0	0	0	48	0	0	0	46	0	0	0	8215	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	249
0.30011223609923	0	0	0	59	0	0	0	59	0	0	0	10294	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	249
0.360185838173415	0	0	0	70	0	0	0	76	0	0	0	12409	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	249
0.420211269143168	0	0	0	82	0	0	0	92	0	0	0	14579	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	249
0.480231368463046	0	0	0	93	0	0	0	100	0	0	0	16564	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	249
0.54029460730595	0	0	0	105	0	0	0	108	0	0	0	18576	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	249
