Time	Me-SP4	M-SP4-T	M-SP4	SP4	Me-SP3	M-SP3-T	M-SP3	SP3	Me-SP2	M-SP2-T	M-SP2	SP2	Me-SP1	M-SP1-T	M-SP1	SP1	Me-P15	M-P15-T	M-P15	P15	Me-P14	M-P14-T	M-P14	P14	Me-P13	M-P13-T	M-P13	P13	Me-P12	M-P12-T	M-P12	P12	Me-P11	M-P11-T	M-P11	P11	Me-P10	M-P10-T	M-P10	P10	Me-P9	M-P9-T	M-P9	P9	Me-P8	M-P8-T	M-P8	P8	Me-P7	M-P7-T	M-P7	P7	Me-P6	M-P6-T	M-P6	P6	Me-P5	M-P5-T	M-P5	P5	Me-P4	M-P4-T	M-P4	P4	Me-P3	M-P3-T	M-P3	P3	Me-P2	M-P2-T	M-P2	P2	Me-P1	M-P1-T	M-P1	P1	Me	M-T	T	M	Pc15	Pc14	Pc13	Pc12	Pc11	Pc10	Pc9	Pc8	Pc7	Pc6	Pc5	Pc4	Pc3	Pc2	Pc1	Gag	Pol	Env	Rev	Tat	Nef	Vif	Vpr	Vpu
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24500	1225	405	0	0	750	505	3500	250
0.0599840083143154	0	0	0	11	0	0	0	16	0	0	0	2072	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.120002595361294	0	0	0	17	0	0	0	25	0	0	0	4112	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.180003910439425	0	0	0	22	0	0	0	33	0	0	0	6295	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.239996419131167	0	0	0	31	0	0	0	48	0	0	0	8378	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.300004358497355	0	0	0	43	0	0	0	60	0	0	0	10453	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.359987519450889	0	0	0	55	0	0	0	71	0	0	0	12482	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.420034477063903	0	0	0	66	0	0	0	83	0	0	0	14525	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.480086862993101	0	0	0	75	0	0	0	92	0	0	0	16561	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
0.540137034019505	0	0	0	89	0	0	0	99	0	0	0	18646	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	1225	405	0	0	750	505	3500	250
