iteration	likelihood	noise_sigma_ASN_surf_IFN1_data10	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf	gM
3000	-3416.92168716315	339.016668663999	999.536397493003	746.24237774651	520.260311003586	0.1760600779081	0.0073934535868495	0.00191315074968676	43.0978979356782
3010	-3415.85145859423	339.016668663999	999.536397493003	749.163909854847	519.976784165584	0.17517098338085	0.00766683840590957	0.00191604937283214	43.0978979356782
3020	-3415.81192372678	339.016668663999	999.536397493003	756.102111323335	521.743172295426	0.17517098338085	0.00763360124482711	0.00190404386340871	43.0978979356782
3030	-3416.50149788486	339.016668663999	999.536397493003	759.159264395496	514.509391604758	0.17517098338085	0.00763360124482711	0.00191604936014623	43.0978979356782
3040	-3414.89722819487	341.622039861005	999.895993935963	763.301813704546	517.547762926971	0.173776913068024	0.00764963802360234	0.00192389743296116	40.0749057169911
3050	-3417.08509029636	336.428815526978	999.895993935963	773.462968750219	511.349562003535	0.174235354661112	0.00774044071146276	0.00192389743296116	40.0749057169911
3060	-3416.75712997086	335.126790500761	999.895993935963	773.462968750219	511.349562003535	0.174235354661112	0.00797817811822325	0.00192389743296116	40.0749057169911
3070	-3414.5983850862	335.126790500761	999.895993935963	773.462968750219	511.349562003535	0.174235354661112	0.00794330302688505	0.00194564676465859	40.0749057169911
3080	-3414.91219825435	337.164138589583	999.895993935963	760.936942816277	511.349562003535	0.172283656596808	0.00817739771001267	0.00197037974014145	37.2243251202017
3090	-3415.11785097438	334.70325088907	999.895993935963	769.447061648983	519.435908815768	0.170335537355035	0.00814480340006957	0.00196612309529418	39.4765067567108
3100	-3415.03911827499	317.577459096994	999.748738241065	764.119877001862	519.435908815768	0.170335537355035	0.00814480340006957	0.00194185617609459	39.6703489717591
3110	-3415.06248728472	321.582158437003	999.748738241065	762.768997675462	519.435908815768	0.170184025282337	0.00821361502422588	0.00195228656730889	39.6703489717591
3120	-3416.2111051012	321.582158437003	999.748738241065	763.378306291488	519.435908815768	0.170184025282337	0.00873322455361253	0.00195228656730889	43.4547671525633
3130	-3416.26756245523	309.34696959009	999.748738241065	763.378306291488	516.144575825092	0.165322250175076	0.00799790384286862	0.00196555458828091	43.4547671525633
3140	-3416.73349689707	309.34696959009	999.776808520774	758.238070625927	517.095235163014	0.163007860627332	0.0079790952873847	0.0020000816744873	43.4547671525633
3150	-3417.21022933014	309.34696959009	999.776808520774	758.238070625927	517.095235163014	0.163007860627332	0.0079790952873847	0.00200158881821309	43.7687509292838
3160	-3416.41220489707	309.34696959009	999.776808520774	758.238070625927	517.095235163014	0.163007860627332	0.0079790952873847	0.00199345036080514	43.7687509292838
3170	-3415.23266207206	310.421911300262	999.776808520774	753.972792083232	517.095235163014	0.171825311424602	0.00794999124899366	0.00192353882836594	42.2883912613477
3180	-3414.71582031842	310.421911300262	999.776808520774	747.072976964336	522.315210165791	0.171105037956421	0.00793357570561037	0.00192937669105696	42.2883912613477
3190	-3414.58821556163	310.421911300262	999.776808520774	749.396336032323	511.517205822641	0.176041582094597	0.00804947719843961	0.00193019278308728	42.2883912613477
3200	-3414.87878398171	301.100128323931	999.776808520774	749.396336032323	505.4565168189	0.181710438160907	0.00796901240105045	0.00193222727023764	43.3103946890987
3210	-3415.82049219037	301.100128323931	999.776808520774	749.396336032323	505.4565168189	0.177867743868511	0.00761917162034496	0.00193222727023764	43.4275489113951
3220	-3417.36340688578	294.865221827964	999.776808520774	740.258583701139	505.4565168189	0.177867743868511	0.00771453619025988	0.00193935418856069	47.6964452161788
3230	-3418.2449511728	299.833989168461	999.776808520774	740.258583701139	505.4565168189	0.177867743868511	0.00769558672392075	0.00194583023939562	48.2132321337723
3240	-3417.35174894049	299.833989168461	999.936591379134	733.644835930757	515.309908924686	0.167571083783012	0.00785949910944729	0.00194564370031509	48.2132321337723
3250	-3418.25243056109	295.913456205413	999.936591379134	733.644835930757	515.309908924686	0.170029049648579	0.00790487867161868	0.00195510509976021	48.2132321337723
3260	-3417.76452215648	292.438651143422	999.936591379134	733.644835930757	515.309908924686	0.166646892137654	0.00790487867161868	0.00193310940569778	46.5815148890692
3270	-3422.65309769242	286.530176130481	999.072847332924	753.440188231564	519.725319451329	0.165392229424767	0.00788445387066169	0.00194236972458876	47.8597295898572
3280	-3421.07822020419	286.530176130481	999.072847332924	762.302014778046	521.8559516913	0.165537973700825	0.00795662941891973	0.00192630566652368	43.2614534247173
3290	-3420.55766575941	280.755129429697	999.072847332924	763.278612873346	525.553229500759	0.167406303021204	0.00795662941891973	0.0019415528484015	43.2614534247173
3300	-3419.59040668618	284.056718118665	999.072847332924	757.225635262293	528.355636995626	0.167406303021204	0.00764728937794149	0.00192377763938379	43.5690219514837
3310	-3420.41520434136	284.056718118665	999.072847332924	757.225635262293	528.355636995626	0.164320674913097	0.00764728937794149	0.00194752512032367	43.2723742978175
3320	-3420.7435025483	284.056718118665	999.072847332924	764.487067580835	523.157627935613	0.162932378175076	0.00764728937794149	0.00196876742090502	42.8404314380931
3330	-3420.43672663963	284.056718118665	999.072847332924	764.487067580835	523.157627935613	0.162874881945878	0.00770806665128517	0.001947662168572	41.9824509085881
3340	-3423.30779154682	284.056718118665	999.072847332924	753.941312727743	532.385110874356	0.163013464747357	0.00750626002741195	0.001947662168572	46.0758815213657
3350	-3421.7508802102	284.056718118665	999.072847332924	753.941312727743	532.385110874356	0.162982556687749	0.00745330092327712	0.00194918808193373	43.4081684520998
3360	-3421.30396635086	279.790321474869	999.072847332924	753.941312727743	529.046427851826	0.162982556687749	0.00745330092327712	0.00192167321003006	45.7235805402586
3370	-3420.9901894897	279.790321474869	999.072847332924	752.440817780338	530.738816137189	0.163531359065198	0.00750351400024774	0.00192167321003006	45.7235805402586
3380	-3422.14024702797	284.698162311447	998.708122271438	752.440817780338	530.738816137189	0.163531359065198	0.00794253230988822	0.00191615798787194	44.5964473721736
3390	-3421.42144547248	284.698162311447	998.708122271438	752.440817780338	526.165644525124	0.169376629219561	0.0074177051964997	0.00192880090887532	44.5964473721736
3400	-3418.28877115913	299.267576292957	999.381263583133	752.440817780338	524.708655964776	0.170925032250509	0.00721074764904025	0.00192844192673612	44.5964473721736
3410	-3417.52995422142	299.267576292957	999.381263583133	752.440817780338	524.708655964776	0.170925032250509	0.00741970345400699	0.00192844192673612	43.3424932660426
3420	-3417.03852090352	307.6634459254	999.381263583133	744.241505838101	516.302771565287	0.174869209058975	0.00741970345400699	0.00191346173393007	43.3424932660426
3430	-3416.49772591781	307.6634459254	999.381263583133	744.241505838101	520.340697801974	0.174847428929269	0.00741970345400699	0.00191346173393007	41.4448719189599
3440	-3417.54511629709	316.441423882581	999.381263583133	749.055580100677	508.851239688464	0.174847428929269	0.00741970345400699	0.00194819803649871	38.8884955700637
3450	-3417.76851181035	316.441423882581	999.381263583133	747.079149288629	513.771897545215	0.176334507432876	0.00727951930552846	0.00196229919098838	38.8884955700637
3460	-3419.00094977758	316.441423882581	999.381263583133	747.079149288629	513.771897545215	0.177044418806421	0.00723041549971935	0.00196915437335534	38.8884955700637
3470	-3417.64805912107	321.62924399422	999.381263583133	735.066679272219	515.928755158945	0.177044418806421	0.00724326672763306	0.00194889559326894	38.8884955700637
3480	-3416.64279114321	324.994164297098	999.381263583133	735.066679272219	511.596278314436	0.180182087647278	0.00753267634067523	0.00194889559326894	38.8884955700637
3490	-3417.68591618303	337.240720878818	999.069727478824	735.066679272219	510.513522104793	0.177944719210679	0.00765268299319442	0.00194889559326894	37.9086438868949
3500	-3417.54977092332	337.240720878818	999.069727478824	737.38372528461	514.139964165878	0.176361830066116	0.00791197147377588	0.00194889559326894	37.9086438868949
3510	-3418.70201634985	336.019270721755	999.069727478824	741.643731344241	514.139964165878	0.176361830066116	0.00779985887564994	0.00194273131972719	36.3429277503568
3520	-3417.65318581969	347.188122507544	999.344513596611	743.649324357345	506.189859399009	0.179005531916261	0.00793878718197592	0.00195432024941103	36.3429277503568
3530	-3419.18992045212	347.188122507544	999.344513596611	743.649324357345	506.189859399009	0.179005531916261	0.00792873027089477	0.00196034758507255	34.2806722758658
3540	-3418.8603037704	347.188122507544	999.344513596611	743.649324357345	505.245919572437	0.177861007473365	0.00792873027089477	0.00195468526118906	35.7714405832599
3550	-3419.65494465952	317.223641199527	999.344513596611	743.649324357345	505.245919572437	0.177861007473365	0.00792873027089477	0.00194674594577244	35.8203888656571
3560	-3420.82603385767	314.049922179656	999.344513596611	744.599556194274	515.795762485449	0.177861007473365	0.00825881730589398	0.00194674594577244	32.6006310665749
3570	-3420.41177268272	323.849316613108	999.344513596611	744.599556194274	515.795762485449	0.177861007473365	0.00842507621378648	0.00195572270636975	32.3130515232683
3580	-3420.54484467648	322.474483063274	999.344513596611	746.046097840415	514.896212523084	0.179035942557271	0.00861726189207304	0.00195572270636975	32.3130515232683
3590	-3420.5911374106	329.379653313396	999.344513596611	746.046097840415	514.896212523084	0.179379239547567	0.00861726189207304	0.00195572270636975	32.3130515232683
3600	-3418.32650627816	332.389415645949	999.344513596611	752.180542512774	517.86845384829	0.179379239547567	0.00861863235524287	0.00192860805163602	34.8798764109922
3610	-3416.16022015817	334.232634879126	999.962125099289	748.586581100144	517.86845384829	0.179379239547567	0.00861863235524287	0.00194279544084055	34.8798764109922
3620	-3417.77542675258	334.232634879126	999.962125099289	748.586581100144	517.86845384829	0.181131480125365	0.00829169986704064	0.00193001214235106	32.6599361653637
3630	-3417.50519645787	337.281423729603	999.962125099289	748.586581100144	517.86845384829	0.18087498786473	0.00829169986704064	0.00193001214235106	32.6599361653637
3640	-3416.77501800106	337.281423729603	999.962125099289	743.22771149425	517.86845384829	0.184504710585666	0.00843942453706046	0.00192089476577954	34.592422599475
3650	-3415.8978351465	331.932380387524	999.962125099289	743.850902074174	509.301360369476	0.187310538657458	0.00877226967031928	0.00192089476577954	36.3282399730754
3660	-3416.76779854058	331.932380387524	999.941627667663	749.913344060334	515.028307412751	0.187310538657458	0.00908184081642418	0.00192089476577954	37.6831770963091
3670	-3416.07208404464	340.1935707403	999.941627667663	758.545981712616	514.05786676763	0.187310538657458	0.00883199390788995	0.00192089476577954	37.8195800713955
3680	-3417.03709738977	336.237151441554	999.941627667663	765.067110640181	518.771010238759	0.184459240759502	0.00895495029568619	0.00192089476577954	38.3449966147056
3690	-3415.41839941668	336.237151441554	999.941627667663	765.067110640181	521.269965381527	0.179318640400563	0.00876812514123406	0.00192388158726507	39.6733899902728
3700	-3414.11178790847	330.603531341223	999.941627667663	765.067110640181	510.754431634463	0.18352589966257	0.00848388922139219	0.00191157031115147	42.0232124847553
3710	-3414.11291127361	330.603531341223	999.941627667663	762.623120929161	509.430713503449	0.184499524961448	0.00840115954914223	0.00191157031115147	42.0232124847553
3720	-3414.33516350681	330.603531341223	999.941627667663	761.632265103336	509.430713503449	0.184499524961448	0.00840115954914223	0.00190154556734367	42.0232124847553
3730	-3415.18110038834	330.603531341223	999.941627667663	768.330587384234	512.792663418284	0.188798242638851	0.00844890024554271	0.00188907192130639	42.0232124847553
3740	-3417.65612286263	345.395992559044	999.941627667663	768.93334105392	508.634736375961	0.183153303392438	0.00844890024554271	0.00188907192130639	39.7617025228329
3750	-3414.54777657353	345.395992559044	999.941627667663	768.93334105392	510.342026515282	0.181090410391665	0.00839663133478018	0.00190455862024517	42.4644417531515
3760	-3414.19761999585	345.395992559044	999.941627667663	759.933814206295	515.036806796435	0.177894258846652	0.00853635223482404	0.00193610130492404	40.3015515111523
3770	-3413.97844844644	340.491199693418	999.941627667663	759.933814206295	515.036806796435	0.178485506635504	0.00887281157475383	0.00192209163356587	41.1914057523492
3780	-3416.0846709316	334.776582325618	999.941627667663	750.58230225116	518.55430699304	0.175513492337216	0.00863725089603321	0.00194588127618333	41.1914057523492
3790	-3414.93032818589	334.776582325618	999.941627667663	749.755920034543	520.442297330639	0.168198568959593	0.00832294920841044	0.00193067676111648	41.1914057523492
3800	-3415.15499108091	334.776582325618	999.941627667663	749.755920034543	520.442297330639	0.168198568959593	0.0083663741408235	0.00193033096466444	40.4969254018377
3810	-3413.95609873442	334.776582325618	999.941627667663	752.178796617341	520.442297330639	0.168198568959593	0.00835447104516625	0.00195569181493004	39.0961617104629
3820	-3417.13870840176	334.776582325618	999.941627667663	736.7454382794	511.509331288653	0.170577294393322	0.00901152853166172	0.0019568462418175	36.8299322188117
3830	-3415.07365205768	334.776582325618	999.941627667663	736.7454382794	513.255199539338	0.176600262519529	0.00912016057558256	0.0019568462418175	37.1668803201923
3840	-3416.13801837789	334.776582325618	999.941627667663	736.7454382794	513.255199539338	0.176600262519529	0.00911057478174746	0.00193800342878537	37.7666974391765
3850	-3414.39482635361	334.776582325618	999.941627667663	741.565868446091	513.26148198492	0.178742807396071	0.00882780601776038	0.00193248384578155	37.7666974391765
3860	-3413.78860651004	328.329403953175	999.941627667663	723.975387088592	513.26148198492	0.176083239330281	0.00799963270083495	0.00194694645104591	38.1718627178539
