iteration	likelihood	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf
2000	-2800.90236424617	999.905478409795	999.93431246346	399.523088914423	0.110160962100067	0.595068376537561	0.00100031748743003
2010	-2802.14203229725	999.905478409795	999.93431246346	401.632261203399	0.109130636958269	0.600606203524423	0.00100031748743003
2020	-2802.93913604273	999.905478409795	999.13880963273	399.190942548489	0.107984297106828	0.597632266807995	0.00100031748743003
2030	-2800.5367663123	999.905478409795	999.13880963273	399.190942548489	0.108549681270237	0.597632266807995	0.00100031748743003
2040	-2801.58999015011	999.905478409795	999.13880963273	399.190942548489	0.109669475140472	0.600614901457962	0.00100031748743003
2050	-2801.56433384627	999.905478409795	999.13880963273	399.190942548489	0.110420761919935	0.600810569222677	0.00100031748743003
2060	-2801.43308159791	999.905478409795	999.13880963273	399.190942548489	0.108781499032774	0.600810569222677	0.00100031748743003
2070	-2800.70842309251	999.905478409795	999.13880963273	399.190942548489	0.109765533570613	0.593307458075119	0.00100031748743003
2080	-2800.04757571159	999.905478409795	999.13880963273	395.836992460213	0.110165080194324	0.588009539405261	0.00100031748743003
2090	-2800.04757571159	999.905478409795	999.13880963273	395.836992460213	0.110165080194324	0.588009539405261	0.00100031748743003
2100	-2799.54603634991	999.905478409795	999.13880963273	395.836992460213	0.110165080194324	0.586406025133023	0.00100003852052263
2110	-2799.34304021155	999.905478409795	999.13880963273	391.570182923841	0.108631402802227	0.586406025133023	0.00100003852052263
2120	-2799.53843301755	999.905478409795	999.13880963273	391.570182923841	0.109262637539955	0.586406025133023	0.00100003852052263
2130	-2799.83118014633	999.905478409795	999.13880963273	393.848845183486	0.109267616717389	0.595559560820333	0.00100003852052263
2140	-2800.71957200751	999.905478409795	999.176061300395	395.685755996746	0.110130467538088	0.586561161282786	0.00100003852052263
2150	-2798.29230799293	999.905478409795	999.176061300395	397.531326275052	0.11071484968093	0.557725888061476	0.00100003852052263
2160	-2797.16510529455	999.905478409795	999.176061300395	387.371372269939	0.110239281837071	0.553039079481951	0.00100003852052263
2170	-2798.79175653902	999.905478409795	999.176061300395	387.371372269939	0.111711677973659	0.542532843593643	0.00100095506976118
2180	-2799.35913101851	999.905478409795	999.176061300395	387.371372269939	0.109812548358317	0.542532843593643	0.00100197464827747
2190	-2803.54267429852	997.729521475804	999.176061300395	392.982141979695	0.108306018885318	0.549968651962997	0.00100197464827747
2200	-2802.53479942787	997.729521475804	999.176061300395	393.510257590702	0.108306018885318	0.552525293471787	0.00100008664490646
2210	-2802.00191766115	997.729521475804	999.176061300395	391.368340210463	0.106419190516458	0.545999933841808	0.00100008664490646
2220	-2802.00191766115	997.729521475804	999.176061300395	391.368340210463	0.106419190516458	0.545999933841808	0.00100008664490646
2230	-2802.79213322028	997.729521475804	999.176061300395	389.813534191494	0.107528072873303	0.544567726404828	0.00100008664490646
2240	-2801.7245512086	997.729521475804	999.176061300395	389.25513821157	0.109069297086652	0.532095724161967	0.0010006231198293
2250	-2803.67704727096	997.729521475804	999.176061300395	387.161619924149	0.112248020379941	0.528163062868789	0.0010006231198293
