iteration	likelihood	noise_sigma_ASN_surf_IFN1_data10	noise_sigma_ASN_surf_none_data0	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	offset1	offset2	s1	s2	sf1	sf2
5120	-1775.74954635104	7.66905333526327	3.56654160606376	54.7498918387241	19.7478211453885	987.57165772519	101.839576697438	144.153302224766	0.199967234738558	0.393665744516715	0.000241880040789925	1.27858080451594E-05
5130	-1775.47331201573	7.85617967449649	3.59566354829503	55.717753832891	21.4584763032129	987.57165772519	97.9213623058317	144.153302224766	0.18290734717159	0.372427072547986	0.000215076935230431	1.08176923664297E-05
5140	-1775.38757258612	7.85617967449649	3.59566354829503	60.0874055602273	21.4584763032129	987.57165772519	97.9213623058317	144.153302224766	0.18290734717159	0.372427072547986	0.000215076935230431	1.08176923664297E-05
5150	-1772.20530697629	8.40826312588122	3.65069283475746	60.0874055602273	21.4584763032129	990.482400881223	114.026148589157	145.622918257525	0.191373845251762	0.435217899183311	0.000215076935230431	1.08176923664297E-05
5160	-1772.12286237619	7.69286133233655	3.12294202759674	60.4583570568306	21.4584763032129	990.482400881223	114.026148589157	145.622918257525	0.191373845251762	0.435217899183311	0.000215076935230431	1.08176923664297E-05
5170	-1772.88497396331	7.295949489384	3.12294202759674	67.1059069303302	19.1583751062124	990.482400881223	114.026148589157	145.622918257525	0.191373845251762	0.460684982019008	0.00018395792294413	1.08176923664297E-05
5180	-1773.12321405939	7.295949489384	3.12294202759674	67.1059069303302	19.2790040754223	990.482400881223	114.026148589157	145.622918257525	0.191373845251762	0.435475403037814	0.000188382537726399	1.22324739508064E-05
5190	-1778.57134453854	7.05242054036001	3.68883732805314	68.4790399208017	20.5552648480763	990.482400881223	114.026148589157	143.269534936995	0.195073949561728	0.404664446491025	0.000171343433095695	1.0798122950035E-05
5200	-1777.65212697949	7.05242054036001	3.68883732805314	71.4044850764236	20.5552648480763	990.482400881223	114.026148589157	143.269534936995	0.195073949561728	0.400443779280555	0.0001769372443236	1.0798122950035E-05
5210	-1776.24135845066	8.01100530712954	3.3219308858532	78.3098394385564	19.0107183075888	990.482400881223	151.233940475158	143.269534936995	0.185685685971634	0.400443779280555	0.0001769372443236	1.0798122950035E-05
5220	-1776.94985148314	8.01100530712954	3.3219308858532	78.3098394385564	19.0107183075888	990.482400881223	118.828744525105	153.391503235061	0.168128764955487	0.399532523425762	0.000174731961772656	1.0894556390327E-05
5230	-1778.44103436603	8.01100530712954	4.10204213944674	82.9041594143992	19.0107183075888	990.482400881223	118.416353463941	153.391503235061	0.177141564488349	0.399532523425762	0.000174918425447628	1.14130475431708E-05
5240	-1778.96134145316	8.38939806042206	4.10204213944674	82.9041594143992	19.0107183075888	990.482400881223	118.416353463941	153.391503235061	0.177141564488349	0.40534656274719	0.000171812101458245	1.14130475431708E-05
5250	-1778.23457745392	9.74608253192788	3.58945175115394	82.9041594143992	17.7462856477709	997.292356655038	143.683912035122	149.816138753122	0.1756464763873	0.40534656274719	0.000171397376640144	1.12313031803869E-05
5260	-1778.46256756017	8.96577059280448	3.58945175115394	82.9041594143992	17.7462856477709	997.292356655038	151.383098170362	149.816138753122	0.1756464763873	0.40534656274719	0.000157203723725627	1.12313031803869E-05
5270	-1776.25622888947	8.96577059280448	3.72377030396922	71.8926159472873	17.7462856477709	997.292356655038	151.383098170362	149.816138753122	0.227076110172668	0.40534656274719	0.000171621821041603	1.19148217337895E-05
5280	-1775.86024193577	8.96577059280448	3.72377030396922	71.8926159472873	17.7462856477709	997.292356655038	149.254598080241	143.752319715266	0.230651297547345	0.40534656274719	0.000171621821041603	1.19148217337895E-05
5290	-1774.91029224438	8.96577059280448	3.74280199795588	71.4595707944103	17.7462856477709	997.292356655038	149.254598080241	143.752319715266	0.25241685411327	0.465759560185341	0.000172720786304337	1.19148217337895E-05
5300	-1773.84991544524	8.96577059280448	3.72764977616654	68.9025305220873	19.812041657457	988.145123811014	149.254598080241	143.752319715266	0.227489544203984	0.580194992621416	0.000202372660674036	1.11829156778767E-05
5310	-1773.50334699942	8.96577059280448	3.72764977616654	58.9311171468294	20.0384394548691	959.826408091787	149.254598080241	143.752319715266	0.227489544203984	0.580194992621416	0.000202372660674036	1.11829156778767E-05
5320	-1773.40154210552	8.96577059280448	3.72764977616654	58.9311171468294	20.0384394548691	959.826408091787	149.254598080241	143.752319715266	0.227489544203984	0.623283553053179	0.000200254257671196	1.11829156778767E-05
5330	-1775.67147896568	9.08073719389756	3.72764977616654	58.9311171468294	20.0384394548691	959.826408091787	149.254598080241	143.752319715266	0.265573572576657	0.565189633877789	0.000203412480540043	1.11829156778767E-05
5340	-1774.61329280392	7.96597298104032	3.72764977616654	58.9311171468294	20.0384394548691	959.826408091787	152.532363134396	144.190749089199	0.265573572576657	0.565189633877789	0.000203412480540043	1.11829156778767E-05
5350	-1772.84129522729	7.88321981606926	3.72764977616654	58.9311171468294	20.3105061446267	985.507754715392	150.325662023397	151.075268252456	0.23208425484171	0.565189633877789	0.00018985091241997	1.03407000991706E-05
5360	-1772.29095399004	7.88321981606926	3.72764977616654	52.745308534675	19.2404270872439	974.710415980027	150.325662023397	151.075268252456	0.199091882274722	0.660038818323915	0.000215643054936011	1.12621332461492E-05
5370	-1773.13643540663	7.88321981606926	3.72764977616654	52.745308534675	19.509997690164	966.076740762009	147.701780711341	151.075268252456	0.261687823440977	0.581706011472785	0.000206599317512636	1.13691383658548E-05
5380	-1774.9424028815	7.88321981606926	3.72764977616654	52.745308534675	19.509997690164	966.076740762009	139.299046722796	154.683220638554	0.286539863372275	0.595444134644716	0.000206599317512636	1.13691383658548E-05
5390	-1775.47921008734	7.88321981606926	3.72764977616654	45.665789550894	21.1047247260215	962.931636409086	139.299046722796	154.683220638554	0.286539863372275	0.679215024217424	0.000217887823495441	1.08413744061687E-05
5400	-1772.52477900445	7.88321981606926	3.647849340777	47.8058619392418	18.3325100453786	984.097473320043	139.299046722796	133.573495204297	0.266492849651979	0.680157795356513	0.000217887823495441	1.08413744061687E-05
5410	-1769.60558083444	7.88321981606926	3.647849340777	43.9583716988349	19.1923156788069	984.097473320043	84.7567879364974	150.2079527114	0.258597362364869	0.680157795356513	0.000217887823495441	1.08413744061687E-05
5420	-1769.21105694224	7.01972450241171	3.647849340777	43.9583716988349	19.1923156788069	990.496029340481	105.189820795254	146.308652704369	0.240793039946816	0.675770860783251	0.000217887823495441	1.08413744061687E-05
5430	-1768.38422902578	8.65075951370716	3.37253843264417	49.1513578476973	18.9032660470948	990.496029340481	105.189820795254	146.308652704369	0.240793039946816	0.772680752303871	0.000222568051849681	1.08413744061687E-05
5440	-1769.69525232441	8.3108864890353	3.19969142670586	49.1513578476973	19.6416551011986	990.496029340481	105.189820795254	146.308652704369	0.240793039946816	0.876288771675005	0.000217419982621014	1.08413744061687E-05
5450	-1768.84227330559	8.49632789018859	3.17541554286434	49.6267936688251	19.6416551011986	990.496029340481	108.856872215479	138.526251540699	0.240793039946816	0.817223979545081	0.000226598488183642	1.08413744061687E-05
5460	-1771.020559582	7.75603963279839	3.17541554286434	49.6267936688251	20.1394476606136	990.496029340481	108.856872215479	138.526251540699	0.240793039946816	0.817223979545081	0.000202780418086444	1.08413744061687E-05
5470	-1769.82724353336	7.83701436791494	3.17541554286434	55.6908118957536	20.5246660993191	990.496029340481	108.856872215479	138.526251540699	0.240793039946816	0.817223979545081	0.000202780418086444	1.08413744061687E-05
5480	-1770.61740354307	7.83701436791494	3.31102669154311	52.8979112857891	21.6379288539559	997.493099799582	123.545850844552	138.526251540699	0.240793039946816	0.817223979545081	0.000202780418086444	1.08413744061687E-05
5490	-1771.76326371431	9.29733544026429	3.4990574116762	52.8979112857891	21.6379288539559	997.493099799582	123.545850844552	138.526251540699	0.240793039946816	0.817223979545081	0.000202780418086444	1.08413744061687E-05
5500	-1772.0887658691	9.29733544026429	3.4990574116762	53.8545220400738	21.5401211565715	997.493099799582	123.545850844552	138.526251540699	0.240793039946816	0.824824271734024	0.000198602625817655	1.03508800223382E-05
5510	-1772.76647981821	9.29733544026429	3.4990574116762	53.8545220400738	21.5401211565715	984.572978597058	117.997627540221	144.66812478432	0.240793039946816	0.824824271734024	0.000198602625817655	1.03508800223382E-05
5520	-1772.52612732464	9.29733544026429	3.56774668286503	64.23384256441	21.4475289538336	985.074178724901	117.997627540221	144.66812478432	0.240793039946816	0.824824271734024	0.000198602625817655	1.03508800223382E-05
5530	-1771.37980811461	8.62870733340665	3.34903647328423	64.23384256441	20.8787184920863	987.592955772062	119.401136875675	145.064682927594	0.240793039946816	0.824824271734024	0.000209027694428766	1.07857515502009E-05
5540	-1770.15769023142	8.81370452298199	3.35716661117324	64.23384256441	20.8787184920863	987.592955772062	85.2311098075883	142.705668516007	0.240793039946816	0.824824271734024	0.000209027694428766	1.00894902414753E-05
5550	-1775.90900089191	9.98500275386376	2.73908948519323	64.23384256441	22.143182509342	987.592955772062	79.9560940169864	143.266480178903	0.240793039946816	0.878189624612193	0.000208818567258611	1.00894902414753E-05
5560	-1774.88586164514	9.58257800615256	2.97018678460168	60.6812802083101	22.143182509342	987.592955772062	79.9560940169864	142.013840601306	0.240793039946816	0.870697075931551	0.000208818567258611	1.15440005293682E-05
5570	-1773.32451275002	8.88840978907669	2.97018678460168	56.3597373853312	22.143182509342	992.549920621819	86.9823807986995	142.013840601306	0.240793039946816	0.945756539766866	0.000212673984861565	1.12543542075485E-05
5580	-1773.83299750386	8.88840978907669	2.97018678460168	56.8157108093584	22.3674351857181	992.549920621819	97.0464066831856	142.013840601306	0.240793039946816	0.945756539766866	0.000212673984861565	1.12543542075485E-05
5590	-1772.28261298409	7.60001298996973	3.55956102893539	53.005833033038	20.3148466475369	952.769832474033	84.375902137726	140.803531517362	0.296770714322043	0.919292952231661	0.000216472576372187	1.10203470611553E-05
5600	-1770.68915208149	7.54263920211861	3.55956102893539	53.005833033038	20.3148466475369	970.000749521484	93.4128331937087	133.272464806519	0.261778494729129	0.808641541381725	0.000216472576372187	1.16296973060587E-05
5610	-1771.79310706923	7.54263920211861	3.79960759071025	53.005833033038	20.7237912082098	975.709090930183	93.4128331937087	133.272464806519	0.295291508628459	0.808641541381725	0.000215090012993493	1.16296973060587E-05
5620	-1773.28229837194	6.5418667345671	3.79960759071025	53.005833033038	22.3121408470446	975.709090930183	82.7278853814173	141.920324297051	0.283943049634591	0.893481194763637	0.000213462094991712	1.16296973060587E-05
5630	-1772.24974851515	6.5418667345671	3.79960759071025	55.4878569337367	20.5817825780282	991.272694780293	74.7645925278266	141.920324297051	0.283943049634591	0.893481194763637	0.000213462094991712	1.16296973060587E-05
5640	-1772.46678615522	8.02565833093163	3.4803223452989	55.4878569337367	20.5817825780282	982.993755098561	74.0972317347243	141.920324297051	0.283943049634591	1.00845816650593	0.000194318285344372	1.11087315802437E-05
5650	-1775.12351806604	8.02565833093163	3.4803223452989	55.4878569337367	20.5817825780282	982.993755098561	92.3445287445668	142.163237036513	0.246250099577195	1.00845816650593	0.000195549997634856	1.1604404385401E-05
5660	-1774.14370111302	8.5715768789684	3.4803223452989	55.4878569337367	20.5817825780282	999.188755274191	102.694255028951	139.709169439236	0.246250099577195	1.00845816650593	0.000195549997634856	1.1604404385401E-05
5670	-1776.77556434248	8.5715768789684	3.4803223452989	56.7171588071824	20.5817825780282	994.849793965282	102.694255028951	139.709169439236	0.246250099577195	1.01789607753527	0.000185700064068069	1.1604404385401E-05
5680	-1773.6982797377	9.18198052697369	3.4803223452989	58.271465205132	20.5817825780282	994.849793965282	102.694255028951	139.709169439236	0.232094971318594	1.01568997401378	0.00019504975152827	1.02466015653887E-05
5690	-1773.40719805322	9.18198052697369	3.81895785721213	62.0429783487299	19.5298132727677	978.788461152835	102.694255028951	139.709169439236	0.241304077848188	1.00090898007204	0.000199683688635234	1.0930408668215E-05
5700	-1773.11765846576	9.18198052697369	3.81895785721213	62.0429783487299	19.5298132727677	978.788461152835	102.694255028951	139.709169439236	0.218043582326589	0.984820219236888	0.000214288092746704	1.0930408668215E-05
5710	-1773.77623924428	9.18198052697369	3.81895785721213	67.2433898948414	20.8210415489819	978.788461152835	102.694255028951	139.709169439236	0.218043582326589	0.93765140015591	0.000215153358490081	1.0930408668215E-05
5720	-1770.67541991175	9.18198052697369	3.07669284000061	46.9731153277889	20.8210415489819	978.788461152835	74.281212675546	144.49720889179	0.218043582326589	0.800136971790952	0.000240402232264181	1.0930408668215E-05
5730	-1769.55408065645	8.4229604621001	3.07669284000061	47.6267523857064	20.8210415489819	978.788461152835	74.281212675546	138.588574923485	0.222277482075111	0.800136971790952	0.000240402232264181	1.0930408668215E-05
5740	-1769.78797873262	8.6047103499388	3.07669284000061	47.6267523857064	20.8210415489819	983.544115883094	76.7287653545621	138.588574923485	0.222277482075111	0.800136971790952	0.000251328503490928	1.00725236376093E-05
5750	-1770.97596113312	7.41390846356111	3.05585138766955	47.6267523857064	20.1043868492561	989.662758796657	102.858865434508	138.588574923485	0.198971432426055	0.800136971790952	0.000247425027107679	1.00725236376093E-05
5760	-1769.26047484524	7.59446192094012	3.73672991439487	47.6267523857064	20.7223834378855	989.662758796657	96.2007873604873	143.134986383289	0.198971432426055	0.800136971790952	0.000247425027107679	1.13732925126731E-05
5770	-1768.61518532055	7.05741859497038	3.63117102989163	49.561860663543	22.0299791058504	989.662758796657	81.0460413096478	143.134986383289	0.185607875577967	0.688390163045076	0.000247425027107679	1.13732925126731E-05
5780	-1767.99743855106	8.02788644979453	3.63117102989163	49.561860663543	22.1443145964945	997.315862448891	81.0460413096478	143.134986383289	0.185607875577967	0.688390163045076	0.000247425027107679	1.13732925126731E-05
5790	-1766.94464476249	7.50742736843386	3.55327793367657	49.561860663543	21.9203395254031	997.315862448891	69.8773448147649	143.134986383289	0.213524352830595	0.675490976780125	0.000251290305080838	1.13732925126731E-05
5800	-1768.99934781576	7.50408617993016	3.55327793367657	49.561860663543	21.9203395254031	954.928079416942	69.8773448147649	143.134986383289	0.213524352830595	0.675490976780125	0.000251290305080838	1.13732925126731E-05
5810	-1770.71298829415	8.23255385580365	3.82632087562931	50.8312066736233	22.5977927140588	971.878505722809	52.9533305321392	145.002431289105	0.200398272912017	0.603873500128919	0.000237000081337785	1.01404985418517E-05
5820	-1770.14432197763	8.79808216725798	3.24493355657593	58.0120982511075	22.596305303729	984.309111191652	96.075668405473	145.002431289105	0.200398272912017	0.603873500128919	0.000237000081337785	1.10514906669303E-05
5830	-1771.12087974443	8.79808216725798	3.24493355657593	59.6268771774321	23.1914877283402	964.145943619082	82.535115819194	145.002431289105	0.200398272912017	0.603873500128919	0.000237000081337785	1.10514906669303E-05
5840	-1771.52648627362	7.07875199549784	3.22240452151829	55.117038928666	24.3031228750577	945.799618837253	82.535115819194	145.002431289105	0.200398272912017	0.603873500128919	0.000244975165275738	1.10514906669303E-05
5850	-1771.9826052055	7.46648314682586	3.8157908609822	50.5062678432575	26.0755854185502	945.799618837253	82.535115819194	145.002431289105	0.200398272912017	0.603873500128919	0.000244975165275738	1.10514906669303E-05
5860	-1767.54922581575	7.46648314682586	3.8157908609822	48.6991162156835	26.2681034569095	996.592193727225	62.2515300533936	146.020835579607	0.206086632920587	0.597148448796463	0.000244975165275738	1.10514906669303E-05
5870	-1768.34146972899	8.27175545828775	3.8157908609822	48.6991162156835	26.2681034569095	996.592193727225	62.2515300533936	138.373398036635	0.206086632920587	0.683865393021121	0.000239544341181932	1.10514906669303E-05
5880	-1768.0899944463	7.56996504209846	3.76077618723039	48.6991162156835	27.6714793298737	991.158301354244	42.7057032189751	145.019124965801	0.216825582833799	0.683865393021121	0.000237302202907117	1.10514906669303E-05
5890	-1770.64698706319	7.56996504209846	3.76077618723039	48.6991162156835	27.6714793298737	991.158301354244	42.7057032189751	145.019124965801	0.286730974086528	0.683865393021121	0.0002372582507372	1.04021504464453E-05
5900	-1770.5348354545	7.56996504209846	3.76077618723039	41.4326870880396	27.0590472918793	986.539881036159	33.1435523029797	137.969967884258	0.233450561461482	0.710325496938695	0.0002372582507372	1.04021504464453E-05
5910	-1770.02660192475	7.56996504209846	3.28297218504697	44.2651654043361	24.7603134186993	980.519953848639	33.1435523029797	137.713723328686	0.233450561461482	0.710325496938695	0.0002372582507372	1.04021504464453E-05
5920	-1770.538047668	7.56996504209846	3.28297218504697	44.2651654043361	24.7603134186993	980.519953848639	33.1435523029797	137.713723328686	0.233450561461482	0.602460208031756	0.000237055683656072	1.04021504464453E-05
5930	-1768.79313196384	7.45119806038812	3.57179691675349	46.4301639365021	25.4817881562047	980.519953848639	33.1435523029797	137.713723328686	0.248311913034943	0.602460208031756	0.000232067324764559	1.2336064059963E-05
5940	-1768.8937772788	7.38932046054053	3.8824740793209	46.4301639365021	25.4817881562047	990.518545833279	32.1699566178105	137.713723328686	0.248311913034943	0.602460208031756	0.000232067324764559	1.2336064059963E-05
5950	-1769.67204632588	7.38932046054053	3.8824740793209	43.7738972012584	25.3279598717846	990.518545833279	28.8782586192735	137.180116928693	0.243574949979327	0.602460208031756	0.000232067324764559	1.2336064059963E-05
5960	-1771.95468776471	7.38932046054053	4.15636119871444	41.286010929069	28.1151406876216	990.518545833279	28.8782586192735	133.432579205129	0.243574949979327	0.602460208031756	0.000232067324764559	1.1545203360412E-05
5970	-1768.96545913993	7.38932046054053	3.46272629950483	40.3237884739603	27.7666727669635	990.518545833279	66.3930634793273	145.444258120794	0.243574949979327	0.617208194705024	0.000240554406275665	1.1545203360412E-05
5980	-1768.71577141444	7.38932046054053	3.60530500844759	41.4660447916934	27.7666727669635	990.518545833279	66.3930634793273	143.251959405424	0.243574949979327	0.617208194705024	0.000240554406275665	1.1545203360412E-05
5990	-1768.70207210008	7.23538033721606	3.30099978656015	42.5699678371848	22.6079041120508	990.518545833279	66.3930634793273	143.251959405424	0.274274510989855	0.617208194705024	0.000240554406275665	1.1545203360412E-05
6000	-1769.43248919091	7.23538033721606	3.30099978656015	44.2468667754596	22.6079041120508	990.518545833279	49.513788095317	139.065358739559	0.268448178541037	0.637051723974078	0.000228975354072504	1.26733807609735E-05
6010	-1772.00557735331	8.46722849147399	3.30099978656015	49.5692837204673	19.5556806902838	961.030772824519	62.6768573927455	140.137828096482	0.229611183944307	0.637051723974078	0.000228975354072504	1.22409199351461E-05
6020	-1769.89224320094	8.52161719971033	3.30099978656015	49.1465643306238	20.3722180906793	961.030772824519	62.6768573927455	143.963476468899	0.229611183944307	0.679371345703543	0.000230205421375045	1.11666276544481E-05
6030	-1769.25151089372	8.52161719971033	3.30099978656015	49.1465643306238	21.7535096503258	975.304350716726	84.6631734464585	135.300620673382	0.229611183944307	0.679371345703543	0.000230205421375045	1.11666276544481E-05
6040	-1769.77197851392	8.52161719971033	3.30099978656015	49.1465643306238	21.7535096503258	975.304350716726	79.9133642391533	136.250081307081	0.211564724049708	0.701272997991587	0.000241185141607554	1.01576611097339E-05
6050	-1769.90979955294	8.52161719971033	3.30099978656015	49.1465643306238	21.7535096503258	975.304350716726	79.9133642391533	136.575333140944	0.203599383019002	0.676318447322629	0.000248843762616717	1.01576611097339E-05
6060	-1772.56645307631	8.52161719971033	3.30099978656015	47.0031391616778	21.1229575026523	956.252545027575	107.156234578913	136.575333140944	0.203599383019002	0.676318447322629	0.000259885242981895	1.01576611097339E-05
6070	-1770.67447635362	8.80255283043454	3.30099978656015	47.0031391616778	21.3154520526461	995.890165878541	107.156234578913	136.575333140944	0.1708409633045	0.68872988440958	0.000262426120765855	1.01576611097339E-05
6080	-1772.03357502864	9.79392597649012	3.30099978656015	47.0031391616778	21.3154520526461	995.890165878541	102.112634802198	136.575333140944	0.1708409633045	0.637089023974104	0.000262426120765855	1.01576611097339E-05
6090	-1772.03357502864	9.79392597649012	3.30099978656015	47.0031391616778	21.3154520526461	995.890165878541	102.112634802198	136.575333140944	0.1708409633045	0.637089023974104	0.000262426120765855	1.01576611097339E-05
6100	-1770.1943097935	8.49615994301807	3.30099978656015	47.0031391616778	21.3154520526461	999.17777917992	102.112634802198	136.575333140944	0.1708409633045	0.708466197900461	0.000275600666325812	1.05723713490646E-05
6110	-1771.30759568345	8.49615994301807	3.21139970915425	54.7359643810301	21.7953729826977	999.17777917992	82.2238787802057	136.575333140944	0.1708409633045	0.723563759082786	0.000275600666325812	1.05723713490646E-05
6120	-1770.83282104069	8.49615994301807	3.21139970915425	54.7359643810301	23.1485774879237	999.17777917992	82.2238787802057	136.575333140944	0.172234637846028	0.807614642376932	0.000254069617779326	1.05723713490646E-05
6130	-1769.84448655311	7.3644662000019	3.94530520385117	52.9374948576716	22.9326615084556	999.17777917992	82.2238787802057	136.575333140944	0.17964347834512	0.741248210465155	0.000251056245762811	1.09653205709031E-05
6140	-1768.86749244473	7.3644662000019	3.94530520385117	52.9607108070624	22.9326615084556	999.17777917992	82.2238787802057	136.575333140944	0.201913570794356	0.708166845355955	0.000245407786777548	1.07826552070871E-05
6150	-1771.31489453918	7.3644662000019	3.03347568328602	51.134023010768	21.2315957634932	984.198087139743	62.5722541855087	136.575333140944	0.198133039268765	0.610509324317085	0.000235481640068628	1.07752853023099E-05
6160	-1768.89136413996	7.0127672896109	3.05643880707434	50.6866699596591	21.2315957634932	984.198087139743	84.5324177169336	148.168558390719	0.217888722294454	0.569188319451609	0.000235481640068628	1.07752853023099E-05
6170	-1768.84478822123	7.0127672896109	3.05643880707434	50.6866699596591	21.4381422239907	984.198087139743	84.5324177169336	148.103407476033	0.217888722294454	0.569188319451609	0.000235481640068628	1.07752853023099E-05
6180	-1771.52521481088	7.0127672896109	3.05643880707434	50.6866699596591	18.4118568103675	984.198087139743	84.5324177169336	148.103407476033	0.190251925185944	0.569188319451609	0.000235481640068628	1.07752853023099E-05
6190	-1774.59588608388	7.4031882543874	3.03852005560604	50.6866699596591	18.4118568103675	984.198087139743	84.5324177169336	142.326189341278	0.181243597923104	0.634317859647761	0.000234318479280805	1.23926338702052E-05
6200	-1774.51984939316	7.4031882543874	3.0165086925859	50.6866699596591	18.4118568103675	980.654782772417	114.534555475014	148.730949043358	0.181243597923104	0.600682522555118	0.000234318479280805	1.23926338702052E-05
6210	-1775.52258184971	6.29517002322357	3.69514101346662	50.6866699596591	19.723782322039	980.654782772417	126.413047884399	150.306494337631	0.181243597923104	0.555684970448217	0.000234318479280805	1.30041850865394E-05
6220	-1771.51851043971	6.29517002322357	3.69514101346662	50.6866699596591	19.723782322039	998.329567118638	131.636410189629	150.306494337631	0.181243597923104	0.555684970448217	0.000234318479280805	1.17648554447842E-05
6230	-1772.09328961289	6.29517002322357	3.69514101346662	56.5461824241145	19.5150588686666	998.329567118638	125.446319063414	150.306494337631	0.207710354432509	0.646261684737881	0.000234318479280805	1.17648554447842E-05
6240	-1771.28859808843	6.29517002322357	3.69514101346662	56.5461824241145	19.5320509871938	991.534118418029	121.705815489372	148.757163085788	0.260108680401732	0.627700750191678	0.000208043441135838	1.17648554447842E-05
6250	-1771.34024087848	6.36342828871447	3.15675417782092	54.7292100444252	20.9195704081032	991.534118418029	121.705815489372	148.757163085788	0.260108680401732	0.627700750191678	0.000208043441135838	1.16476101394918E-05
6260	-1772.06604999856	6.41218538025143	3.69244056264627	48.4623594338521	20.9195704081032	991.534118418029	123.988459696795	148.757163085788	0.221891639961955	0.631591497887994	0.000208927355915866	1.19397681494646E-05
6270	-1771.71234966905	6.41218538025143	3.69244056264627	48.4623594338521	20.9195704081032	991.534118418029	121.13842226937	148.757163085788	0.241278963669576	0.631591497887994	0.00020699559541146	1.22165491623973E-05
6280	-1773.3635228404	6.41218538025143	3.61037134249638	48.4623594338521	21.4956592387025	971.759563542147	121.13842226937	148.757163085788	0.241278963669576	0.631591497887994	0.00020699559541146	1.22165491623973E-05
6290	-1773.56394389776	6.08893467429484	3.44682140581945	57.0144337985339	21.4956592387025	971.759563542147	121.13842226937	148.757163085788	0.211612237095769	0.571209348237591	0.00020699559541146	1.22165491623973E-05
6300	-1772.89500504586	6.23697026118585	3.30437814373361	61.9442298833545	17.7701534664183	971.759563542147	121.13842226937	148.757163085788	0.211612237095769	0.558318011226108	0.00020699559541146	1.22165491623973E-05
6310	-1772.91496304215	6.23697026118585	3.30437814373361	62.624324704359	18.7843296808578	971.759563542147	121.13842226937	148.757163085788	0.232912030149275	0.558318011226108	0.00020699559541146	1.20492805780941E-05
6320	-1774.25671529501	6.23697026118585	4.07624835059703	62.624324704359	18.7843296808578	971.759563542147	121.13842226937	148.391934541453	0.232912030149275	0.558318011226108	0.00020699559541146	1.23118918839316E-05
6330	-1776.7264326934	6.23697026118585	4.07624835059703	64.7731206661276	20.5387958729799	971.759563542147	144.557158993296	148.391934541453	0.232912030149275	0.558318011226108	0.0002100157133716	1.23118918839316E-05
6340	-1774.71152450635	6.77783946521667	4.22691043334796	62.320217711536	17.521001142205	976.87367847128	144.557158993296	148.391934541453	0.209316039754851	0.558318011226108	0.0002100157133716	1.26515520342446E-05
6350	-1774.43720272706	6.92774020649433	4.22691043334796	59.9249692198624	20.7521769890528	976.87367847128	130.431532587172	148.391934541453	0.209316039754851	0.610259925337767	0.0002100157133716	1.26515520342446E-05
