iteration	likelihood	noise_sigma_SSL_surf_none_data0	s1	s2	sf
2320	-494.518343549259	583.909645191833	0.0014230475931654	0.695727836444316	0.0040851891281164
2330	-495.078927498684	583.909645191833	0.0014230475931654	0.847216504557133	0.00401286076159988
2340	-494.331894974429	583.909645191833	0.00154016043634238	0.644197504920253	0.00394868130443936
2350	-494.313571942061	583.909645191833	0.001606083022829	0.644197504920253	0.00374044447924065
2360	-494.118948982803	523.563383951179	0.001606083022829	0.644197504920253	0.00374044447924065
2370	-494.998628220328	609.4298092348	0.001552830528399	0.644197504920253	0.00371703638219516
2380	-494.649297450976	505.784446145538	0.00181904635552627	0.98508919297234	0.0034438702460022
2390	-494.524078316235	505.784446145538	0.00181904635552627	0.935762938127799	0.0034438702460022
2400	-494.157288711762	531.992272712549	0.00196395610359884	0.732362185416075	0.00299272747773098
2410	-495.062964044739	531.992272712549	0.00219815526912853	1.21240805321972	0.00299272747773098
2420	-496.414023739195	603.126891160405	0.00186862368971543	0.662366477442093	0.00285683779794272
2430	-496.257754526825	566.051145391202	0.00186063333710791	0.662366477442093	0.00285683779794272
2440	-495.238731038982	563.876066861207	0.00218470954492962	0.810240123537555	0.00309873247878291
2450	-494.446499807149	589.682028694254	0.00249413915044235	0.90230381168438	0.00259464266637221
2460	-494.215522788894	589.682028694254	0.00249413915044235	0.652642248105903	0.00244080199142509
2470	-494.803788430929	589.682028694254	0.00247577820319892	0.700228195615453	0.00230966898146298
2480	-493.862076669478	539.826481215013	0.00274880969647422	0.9050759091239	0.00230966898146298
2490	-498.111785903639	492.347245519855	0.0032745398564873	1.29982277884007	0.00220611045637402
2500	-494.939779685308	492.347245519855	0.00284004815315995	1.04534024039644	0.00220611045637402
2510	-493.861498738904	570.242269387164	0.00280414219213052	0.683034095504156	0.00220690200729173
2520	-493.838608848544	570.242269387164	0.00281818443824141	0.777966613167659	0.00220084542050179
2530	-496.978066554654	450.656775310703	0.00281818443824141	0.520292087287889	0.00218146195815085
2540	-495.613695058792	614.701406873075	0.00295471836837381	0.520292087287889	0.00218146195815085
2550	-494.539748048137	485.181348305676	0.00312869441485651	0.748488514378722	0.00203736661364694
2560	-494.539748048137	485.181348305676	0.00312869441485651	0.748488514378722	0.00203736661364694
2570	-495.797249840662	485.181348305676	0.00312869441485651	1.1084382980326	0.00215885511736254
2580	-495.995988965245	643.364716402543	0.00289238254055318	1.13877152338269	0.00215350413699459
2590	-496.649819916261	643.364716402543	0.003117741714176	1.17955606433741	0.00223071259787845
2600	-495.957091061791	643.364716402543	0.003117741714176	1.16338809376734	0.0020293991642598
2610	-496.014786843862	643.364716402543	0.003117741714176	0.740823817647445	0.00183619957486582
2620	-494.478703392989	594.145651060788	0.0027403433305351	0.722112858990594	0.00214838055792492
2630	-495.217283629139	467.403126467793	0.00296138359142423	0.816445678287417	0.00212136359706241
2640	-497.921055558445	604.191174345089	0.00330012357261549	1.72053114707776	0.00220593295292619
2650	-497.318350554996	604.191174345089	0.00315041933298036	1.79446609566773	0.00220593295292619
2660	-493.99500434549	554.686548093286	0.00289490264021849	0.717111783654112	0.00203808974312505
2670	-494.723789495623	554.686548093286	0.00278157147653499	0.717111783654112	0.00203808974312505
2680	-495.904959904862	554.686548093286	0.00278157147653499	1.06961739828616	0.00205343553002641
2690	-496.049983158249	609.46009956007	0.0024942756103551	1.18256034320103	0.0023675049437359
2700	-495.872399173119	544.386438481464	0.00299890024013285	1.25352707963226	0.00233582281538588
2710	-494.073653080305	544.386438481464	0.00274183746431679	0.847431224105515	0.00217865131262516
2720	-493.825762035203	544.386438481464	0.00274183746431679	0.847431224105515	0.00233038153209436
2730	-493.978691096935	544.386438481464	0.00274183746431679	0.847431224105515	0.0023673232923556
2740	-494.42072664103	607.202272766064	0.0032415996138017	0.838359790259792	0.00195491755090909
2750	-495.446365294636	607.202272766064	0.00326043630085616	1.01142835525595	0.00180605440473925
2760	-493.73075853104	528.795327633501	0.00370002300942888	0.895401967504421	0.00167676561226075
2770	-494.47459716556	528.795327633501	0.00370002300942888	0.895401967504421	0.00159658244575017
2780	-493.415369487754	528.795327633501	0.00411284245203674	0.802155616594316	0.00153295897986155
2790	-493.666165401783	528.795327633501	0.00439659911905057	0.981485140438881	0.00145053983585167
2800	-493.477711428295	528.795327633501	0.00449421428582203	0.895554996423274	0.00145053983585167
2810	-493.815210182793	511.818818537491	0.00483433234490881	0.577877053928487	0.00124661272373671
2820	-493.738961226098	566.49973434231	0.00483433234490881	0.577877053928487	0.00124661272373671
2830	-496.130112165191	449.22603223779	0.00483433234490881	0.577877053928487	0.00124661272373671
2840	-493.700694176753	519.246864021773	0.00512670469976348	0.999600107053054	0.0013056372825044
2850	-493.255263832014	519.246864021773	0.00512670469976348	0.673632437179185	0.00122888965505914
2860	-493.601980268115	519.246864021773	0.00483124564689481	0.673632437179185	0.00125031419593483
2870	-493.353139851506	571.975587578723	0.00523651986953747	0.776027161774129	0.00122226882329275
2880	-493.825243738516	571.975587578723	0.00523651986953747	0.543226395172542	0.00121522745244703
2890	-496.363816715602	446.992077590261	0.00514812919526653	0.524495394807645	0.00121522745244703
2900	-493.441419205629	522.618388225757	0.00514812919526653	0.586430372525765	0.00121522745244703
2910	-495.348153545128	522.618388225757	0.00474201435668548	0.780236551613212	0.00119508303551523
2920	-495.390190015678	624.742770874695	0.00504522430106951	0.686380289153985	0.00135933420158175
2930	-494.161850886607	535.866384348178	0.00457896315408541	1.08109990524515	0.00136141220396548
2940	-494.109044449017	558.366524804003	0.00457279576783143	0.576854020760767	0.00127424809655004
2950	-494.109044449017	558.366524804003	0.00457279576783143	0.576854020760767	0.00127424809655004
2960	-493.359771995562	558.366524804003	0.00457279576783143	0.783352692478725	0.00137806406398125
2970	-494.15250704198	590.315881366262	0.00423903684751424	0.607422483903929	0.00151197359240605
2980	-496.672985472575	590.315881366262	0.00423903684751424	0.362494241189783	0.00152032417233864
2990	-495.33198135949	590.315881366262	0.00362277207779944	0.522602567588502	0.00181464054857666
3000	-493.870445383927	509.928512561761	0.00330809676169359	0.737297344551703	0.00183891178127751
3010	-495.415008308318	538.478564384371	0.00323087706991874	0.72354101171925	0.00212601830968451
3020	-493.668587713098	538.478564384371	0.00323087706991874	0.640886429382479	0.00191704209031337
3030	-493.720450367224	526.269546059448	0.00323087706991874	0.640886429382479	0.00191704209031337
3040	-493.709457316349	526.269546059448	0.00323087706991874	0.640886429382479	0.00190008141240792
3050	-494.168710159603	531.583417025501	0.00314872491007571	0.755463362214882	0.00209128308169507
3060	-496.467929700536	659.75399823987	0.00299747996510043	0.551829966107923	0.00189473011300274
3070	-494.253502350418	559.443699255722	0.00313567716494543	1.09128644480526	0.00202938886422131
3080	-497.860085335995	576.391991549537	0.00353203453162562	0.613002941371097	0.00202938886422131
3090	-500.896955537678	626.123679270137	0.00260254530008502	1.03337843009707	0.00191040331874399
3100	-496.085690507279	626.123679270137	0.00260254530008502	1.24460472176991	0.00259644798617195
3110	-496.34078011	626.123679270137	0.00260254530008502	1.33699646148707	0.00236361746404213
3120	-495.992352288675	649.243847834285	0.00290423726384071	0.495237991735648	0.00208924909834164
3130	-496.741488468281	571.908653661418	0.00284541461832635	0.495237991735648	0.00183393951420825
3140	-499.737394156552	530.160539791025	0.00309960516353336	0.229777163495306	0.00191906943239924
3150	-499.238023491598	530.160539791025	0.00325507286133074	0.232365042736642	0.00180040850387244
3160	-503.158623783717	530.160539791025	0.00345500492798514	2.07320493155708	0.00161947133308153
3170	-497.1254746468	587.951372423323	0.00417372605442404	1.90682896399175	0.00164137684377967
3180	-493.855206129802	587.951372423323	0.00417372605442404	0.821588284873461	0.00153773271970281
3190	-494.702039226899	485.376740238271	0.0036516437078997	0.735621642478714	0.00163040309560903
3200	-495.27762993015	580.334291777647	0.0040170936955916	0.405795732365802	0.0015504726107444
3210	-494.749471477447	580.334291777647	0.0040170936955916	0.568552682144572	0.00141402667976516
3220	-494.054710145485	575.294072317163	0.0042868089450145	0.877390292580878	0.00156597964339053
3230	-494.159899699764	552.788707228558	0.00406105257101507	0.877390292580878	0.00146816913911283
3240	-493.522769812832	552.788707228558	0.00406105257101507	0.877390292580878	0.0015744836568564
3250	-494.560090102249	607.368814423026	0.0038687247515174	0.877390292580878	0.0015744836568564
3260	-495.036639189186	512.213690146829	0.0038687247515174	0.677917150805259	0.00146641136878882
3270	-495.897608517352	485.951440753889	0.0038687247515174	0.468616680883739	0.00146641136878882
3280	-498.930850003733	612.793450185967	0.00394877570961019	1.64993452845952	0.00145553203324704
3290	-496.467842269308	619.667680627299	0.00449547328853691	1.40834730293279	0.00136596714294858
3300	-494.281838450883	549.891578425241	0.00423725716740312	0.522829385228729	0.00136596714294858
3310	-493.314645182844	549.891578425241	0.00499696644800999	0.86636484217998	0.00130914383621131
3320	-493.314645182844	549.891578425241	0.00499696644800999	0.86636484217998	0.00130914383621131
3330	-493.942802542085	549.891578425241	0.00517962213535717	0.946598780331611	0.00117873410066519
3340	-494.751175966411	549.891578425241	0.00515561594990288	1.11317967599166	0.00117670605092077
3350	-493.623531199741	549.891578425241	0.00547926284505769	0.933363282436159	0.00113269881709584
3360	-493.21999653241	545.046738124406	0.0058868933364938	0.933363282436159	0.00113269881709584
3370	-494.459497914455	545.046738124406	0.0058868933364938	0.729217580855008	0.0011944281649274
3380	-495.989391669794	615.798221115994	0.0069053585952301	1.1973121807318	0.00108239509649044
3390	-494.905471833774	615.798221115994	0.0066472052498642	1.09064878704363	0.00107091162370298
3400	-494.915018596378	485.822091644689	0.0066472052498642	1.09064878704363	0.00107091162370298
3410	-494.606874215435	486.24042991297	0.0061530494967685	1.15109504902377	0.00111567506833968
3420	-493.572988242888	486.24042991297	0.0061530494967685	0.771254693147155	0.00106774294160848
3430	-493.946968057149	486.24042991297	0.0061530494967685	0.999915982236543	0.00106326299468599
3440	-495.19287774999	486.24042991297	0.00642968429855399	1.10194614743671	0.00111232839695127
3450	-494.889171120758	486.24042991297	0.00584628665304686	0.569868327975275	0.00114529752307508
3460	-495.156036630569	452.6236934335	0.00550144290250617	0.732709765010704	0.00114529752307508
3470	-495.156036630569	452.6236934335	0.00550144290250617	0.732709765010704	0.00114529752307508
3480	-494.58975843582	481.954607417993	0.00492814121165473	0.732709765010704	0.00121750883561459
3490	-493.886666251901	559.570712720541	0.00524089540108093	1.0043896701523	0.00130624242603819
3500	-493.886666251901	559.570712720541	0.00524089540108093	1.0043896701523	0.00130624242603819
3510	-495.856370466481	559.570712720541	0.00563285696915751	1.34110250041791	0.00130624242603819
3520	-494.497294820192	555.22694186749	0.00513358412353446	1.18386920730607	0.00135784892282256
3530	-496.689982882327	669.584002452103	0.00566885542224025	1.18386920730607	0.00124400117562155
3540	-495.450112502012	453.517780092125	0.00566257748946074	0.593308081924704	0.0010844412603564
3550	-495.321842903425	600.218763274148	0.00481296379866941	1.36376279920986	0.00142819141351794
3560	-494.905082179651	547.442619482961	0.00383966412143495	1.3435707646269	0.00171010943338401
3570	-493.533904736203	547.442619482961	0.003661935218733	0.668260815749886	0.00170335320353493
3580	-493.564393301644	538.606120403201	0.003661935218733	0.713476831858336	0.00174117923686159
3590	-493.564393301644	538.606120403201	0.003661935218733	0.713476831858336	0.00174117923686159
3600	-495.225396543972	538.606120403201	0.00368585695628142	0.548060896651553	0.00150051455979167
3610	-494.209541621694	538.606120403201	0.00368585695628142	0.548060896651553	0.0015741959596891
3620	-493.75794807171	538.606120403201	0.00368585695628142	0.56977457367428	0.00166293992569953
3630	-493.636800830202	538.606120403201	0.00368585695628142	0.765807111966311	0.00164630648679845
3640	-495.886140018495	554.313486894947	0.00368585695628142	0.433557267936923	0.00176627071147218
3650	-494.459263151177	495.384131832986	0.00360545878625554	0.572298999269122	0.00174111285557943
3660	-494.495611315415	539.523929382676	0.00360545878625554	0.572298999269122	0.00180917438570718
3670	-495.023982597128	594.617324851084	0.0035221047377168	0.439290886528596	0.00172998877065103
3680	-495.382908899244	572.485403467469	0.0033263526159903	0.439290886528596	0.00166642433341378
3690	-495.382908899244	572.485403467469	0.0033263526159903	0.439290886528596	0.00166642433341378
3700	-494.600572045547	566.95310184786	0.0033263526159903	0.549935843817294	0.00170961457538656
3710	-494.128351575006	566.95310184786	0.0033263526159903	1.01644228082072	0.00196212952167765
3720	-494.195425897833	566.95310184786	0.00315530659166632	0.927231843176278	0.0020954252648597
3730	-494.52311295176	504.029578250103	0.00317260749540431	0.863833205668838	0.00188237344445704
3740	-494.161767319478	504.029578250103	0.00312540133707577	0.919653352039564	0.00200801383583483
3750	-494.060888267805	527.162352744736	0.00330152223221972	0.918135006070055	0.00199680910808197
3760	-494.131638866973	581.439199416197	0.00325082068612894	0.918135006070055	0.00199680910808197
3770	-495.323942101203	637.391633418015	0.00325082068612894	0.918135006070055	0.00199680910808197
3780	-495.020648323977	521.344455127234	0.00357635058204615	1.06236688306943	0.00192622221990176
3790	-496.035546633178	622.375488004095	0.00386277731512136	0.880558437639822	0.00181869496328251
3800	-494.500492755542	599.318123652252	0.00360374513172579	0.880558437639822	0.00183941755196262
3810	-494.128363931325	599.318123652252	0.00363521927310248	0.736129540624233	0.00173103950001242
3820	-493.674808795357	513.251056932864	0.00366430487798262	0.736129540624233	0.00173103950001242
3830	-493.500982663353	541.056929850874	0.00366430487798262	0.736129540624233	0.00173103950001242
3840	-494.263625444517	541.056929850874	0.00366430487798262	0.736129540624233	0.00182571405012646
3850	-494.943343004835	541.056929850874	0.00370952109648991	0.595267637946894	0.00180311237485919
3860	-493.615598187879	541.056929850874	0.00362270190571336	0.894401129052465	0.00174554933328201
3870	-495.83028076265	562.535764777698	0.00362270190571336	0.874023153596269	0.00153914945562522
3880	-496.212158189493	513.275029308357	0.00368479099962447	0.962643506435635	0.00153914945562522
3890	-498.04744404868	522.968863448475	0.00324843832964572	0.515717516743834	0.00157876914339966
3900	-495.799759277678	522.968863448475	0.00324843832964572	1.35471667802713	0.00190194746718289
3910	-495.973428234459	452.931460404843	0.00307333696322474	0.789353537054541	0.00200084947449735
3920	-494.366300728125	546.972197133322	0.00330231966436917	0.99233940112594	0.00203626225775547
3930	-495.201024946985	546.972197133322	0.00326879446969517	0.411035877515983	0.00172939210061435
3940	-494.991710456081	546.972197133322	0.00352307214559282	0.411035877515983	0.00172939210061435
3950	-494.256174089346	546.972197133322	0.00380623465697566	1.00598910264786	0.00177691802350726
3960	-495.669247698636	473.194082330096	0.00333772650437447	0.496344916673772	0.00182401446497485
3970	-494.435026988883	537.737029099858	0.0031751239427379	0.496344916673772	0.00182401446497485
3980	-494.539227696203	537.737029099858	0.0031751239427379	0.643840193282808	0.00207608536744498
3990	-494.373794252536	537.737029099858	0.003121160564972	1.13483515349279	0.00207608536744498
4000	-496.896260758258	613.842695788765	0.00305427853095646	1.56007133650368	0.00202148223801667
4010	-495.720718820099	606.502818338868	0.00307506559953802	0.696727883998145	0.00221330554988643
4020	-493.786854228094	543.316932430769	0.003006690292543	0.908184535515578	0.00209623914063938
4030	-493.86968102624	543.316932430769	0.00309043414176828	0.908184535515578	0.00209623914063938
4040	-494.442504176288	574.210555552287	0.00319146277978067	0.984855237273021	0.00209337853070548
4050	-493.864840003012	574.210555552287	0.00291786784942739	0.738819252389069	0.00214688119662994
4060	-493.864840003012	574.210555552287	0.00291786784942739	0.738819252389069	0.00214688119662994
4070	-494.562287396359	516.449827926919	0.00291786784942739	0.499425166619764	0.00209817018084769
4080	-493.860618268228	516.449827926919	0.00291786784942739	0.661411667382957	0.00208158209906923
4090	-494.834704481603	516.449827926919	0.00291786784942739	0.789328967119018	0.00197258089411728
4100	-494.784825068521	521.313856029552	0.0027637170383912	0.484317880313737	0.00207609339361295
4110	-494.676046804216	521.313856029552	0.0027637170383912	0.484317880313737	0.00209698068520076
4120	-496.39230603918	521.313856029552	0.00325429656603908	0.484317880313737	0.00203833387807953
4130	-494.534688374788	604.454868962724	0.00300148713097031	0.672063207642201	0.00197869379219594
4140	-495.467677263598	624.418790036263	0.00302202904009316	1.04881374943972	0.00201071838262023
4150	-493.978380755494	559.932788927336	0.0030969745026741	0.577741281068143	0.00200432402037852
4160	-494.360933389488	505.369543761053	0.00315964981372892	0.552989613055026	0.00188044131665688
4170	-494.219753627542	537.538270076567	0.00315964981372892	0.663038504613133	0.00183256675474328
4180	-493.731369166513	537.538270076567	0.0030689181002509	0.663038504613133	0.00195996589015693
4190	-493.731369166513	537.538270076567	0.0030689181002509	0.663038504613133	0.00195996589015693
4200	-497.141871233778	641.202792242887	0.0030689181002509	0.876829833539959	0.00230893869768262
4210	-495.651330150085	521.89671017939	0.00297088274222054	0.756619285498093	0.00231201554141803
4220	-496.675263715638	667.640262366085	0.00308088358543632	1.15019986221488	0.0020352154830531
4230	-494.63106881392	528.839792180355	0.00255249152931332	1.0051184651448	0.00235100214922439
4240	-494.381416693689	528.839792180355	0.00255249152931332	1.0051184651448	0.00239397356353092
4250	-494.922723020302	528.839792180355	0.00272865093616323	1.23395592547261	0.00232942091702954
4260	-493.871438550178	563.747871322701	0.0026260239605806	0.774024836194125	0.00240897679528561
4270	-493.961183151062	563.747871322701	0.0026260239605806	0.904369539423501	0.00240897679528561
4280	-493.938705808202	563.747871322701	0.00239047290726637	0.700213834203675	0.00250598557773085
4290	-493.868604203702	563.747871322701	0.00239047290726637	0.700213834203675	0.00254768922174633
4300	-494.53327825157	563.747871322701	0.00239047290726637	0.79980223070174	0.00242006023922202
4310	-496.233079382146	528.667354609179	0.00245882212979152	1.36815977601096	0.00245736482657779
4320	-494.22611694179	532.561478925426	0.00234230106680322	0.628191683490167	0.00270537166289725
4330	-494.390672811806	532.561478925426	0.0022349872433745	0.561951967454056	0.00279215827096842
4340	-494.23288109784	532.561478925426	0.00237033544293512	0.561951967454056	0.00260803577996042
4350	-494.113570447461	531.984122132433	0.00258885635462564	0.561951967454056	0.00237186744935343
4360	-494.258135335413	513.096650666457	0.00258885635462564	0.561951967454056	0.00232148870922774
4370	-494.751345615376	602.927235862006	0.0028095545728493	0.561951967454056	0.00222480676519188
4380	-494.933258403471	539.406247142799	0.00263897111056648	0.424177022221478	0.00222480676519188
4390	-494.724373960611	607.798701680708	0.00269392673469489	0.918174558942187	0.0022712719848388
4400	-496.045096811698	569.509918268081	0.00334144277110584	1.47613281517421	0.0020830598498707
4410	-498.421961195789	579.441461028326	0.00288883004079283	2.11807435903911	0.00222958745069997
4420	-494.95546983223	627.952658407929	0.00298126577155841	0.815607917963329	0.00207258072728013
4430	-495.640815913992	559.946281489757	0.00295379635909671	1.43280074857884	0.00213453056707483
4440	-495.679508265322	487.661756118821	0.00274549751267538	1.06483050133077	0.00219750998562674
4450	-494.931589355675	609.285219756315	0.00277631661086939	1.06483050133077	0.00228922499861937
4460	-495.224787602767	609.285219756315	0.00293659095655511	1.04007074740082	0.00228922499861937
4470	-494.844280556975	609.285219756315	0.00293659095655511	1.04007074740082	0.00217153202013583
4480	-496.48083326515	609.285219756315	0.00263461619691513	0.975293177016752	0.00211930583955363
4490	-497.555083459401	609.285219756315	0.00359132429229644	0.569600066168976	0.00196115622834422
4500	-497.412106442907	594.664747445774	0.00359132429229644	0.569600066168976	0.00196115622834422
4510	-494.851671914773	594.664747445774	0.00359132429229644	1.06326914821469	0.00188569700599775
4520	-494.117164356405	535.713032032054	0.00332416732150935	0.740394897968794	0.00198324924372713
4530	-493.831051583611	535.713032032054	0.00322094941702578	0.655047353205555	0.00197528891335486
4540	-495.118201957002	535.713032032054	0.00328460153312249	0.411708737471474	0.00185481663128786
4550	-495.129123186487	527.14115266012	0.00330499133079436	0.404347201030705	0.00178114888268555
4560	-494.802300539138	578.380912949846	0.00394232063786363	1.07866508430256	0.00174822044831561
4570	-494.809053907493	608.979743503233	0.00364004639486776	1.07866508430256	0.00174822044831561
4580	-495.880585434851	492.747840008404	0.00362645973038594	1.07866508430256	0.00164156033044991
4590	-497.290202177175	534.931329364425	0.00363033765958631	1.78499642688065	0.00175659555461161
4600	-498.575184260431	647.700684063308	0.00370800294050724	1.7422043538663	0.00197569875148471
4610	-496.637761818226	539.208306428283	0.00381266623752937	1.7422043538663	0.00176342503133145
4620	-493.926307763836	552.058480384832	0.00339111703416379	0.555588256541611	0.00176342503133145
4630	-494.344257852608	552.058480384832	0.00339111703416379	0.601813440996077	0.00191876817696625
4640	-494.504857178707	499.961479912947	0.00333152886997591	0.608844782154177	0.00191876817696625
4650	-494.021471175744	575.604545655507	0.00322734163121358	0.942422532971917	0.00196785190164271
4660	-499.442584599923	575.604545655507	0.00322734163121358	2.312809968588	0.00196785190164271
4670	-496.84991879757	575.604545655507	0.00267712555465043	0.329858670365765	0.00199343094925464
4680	-498.084705430768	487.675861596553	0.00298606717606769	1.58901257143501	0.00208525605870191
4690	-493.940316571584	554.91398272265	0.00315680084578585	0.964153337393924	0.00204428496885367
4700	-494.402220906334	554.91398272265	0.00299432889681138	1.13819882653091	0.00215288640006412
4710	-495.673951507316	554.91398272265	0.00280950539684014	0.47607983844195	0.00192865864109664
4720	-493.759979919351	559.62117640731	0.00346872625232928	0.688181552530564	0.00184466737836951
4730	-494.172007999157	559.62117640731	0.00346872625232928	0.688181552530564	0.0016779985594701
4740	-494.176682469254	540.747001671659	0.00346580114697765	0.51406466014932	0.00169624889691843
4750	-494.874734838274	511.820394362319	0.00370621340254293	1.10689472961996	0.00165378636330033
4760	-493.631568855342	511.820394362319	0.0040672534730249	0.812731461490029	0.00153221873956906
4770	-494.961256314216	597.227002903805	0.0040672534730249	1.2343733138027	0.00157288857892044
4780	-496.704143016504	590.717749345195	0.0040672534730249	1.71050729874439	0.00157288857892044
4790	-494.073315195083	508.799003788297	0.00433358337499011	0.599846922872377	0.00136792459569518
4800	-494.414583073077	508.799003788297	0.00410027981373645	0.986216916232277	0.00164809221411763
4810	-494.242492658164	508.799003788297	0.00348278601814503	0.54241629686913	0.00176920501080388
4820	-494.476409796685	508.799003788297	0.00343653946218568	0.54241629686913	0.00169928439464333
4830	-494.535004821026	508.799003788297	0.00323779850766305	0.54241629686913	0.00179671962664815
4840	-494.892779287842	508.799003788297	0.0037345715687151	0.678742691123331	0.00179671962664815
4850	-496.204858271384	608.481377600306	0.00370306482376149	0.759265119503076	0.00148644719582811
4860	-497.731539361369	608.481377600306	0.00370306482376149	0.947748592391021	0.00144956290288765
4870	-495.194111582431	572.585577300538	0.00373145337357016	0.988231448799421	0.00155863725831507
4880	-493.645957067296	513.581463482115	0.00394952835873435	0.762614525968008	0.00155863725831507
4890	-494.901854807477	513.581463482115	0.00394952835873435	1.06035394070897	0.00174278128485523
4900	-494.740209425556	582.502770541309	0.00348264716357005	1.06035394070897	0.00174278128485523
4910	-495.790307103631	478.197037896736	0.00392183192630359	1.06035394070897	0.00174278128485523
4920	-493.992293515593	573.255085224541	0.00341912809941986	0.715251169782914	0.00174278128485523
4930	-494.350133554889	573.255085224541	0.00341912809941986	0.643806778664498	0.00169186457997844
4940	-496.252031998251	605.735865645039	0.00341912809941986	0.337845543697927	0.00167350553301201
4950	-494.590182984884	510.708593685682	0.00358354604592788	0.943927512155982	0.00167350553301201
4960	-494.776299018529	510.708593685682	0.00358354604592788	0.551868898636542	0.00180369083562081
4970	-494.136457509597	510.708593685682	0.00358354604592788	0.551868898636542	0.00167357243874343
4980	-494.641672296871	592.192800188292	0.00365210506493576	1.14477217424024	0.00177540632048977
4990	-494.090711633054	592.192800188292	0.00365210506493576	0.760166064683179	0.00166757298898693
5000	-495.058421975176	513.731309504674	0.00398566377149128	0.575535106681776	0.00166757298898693
5010	-494.686295228487	594.092908285008	0.00388432902201753	0.558738731267	0.00148515038377344
5020	-493.787063072114	578.659285974675	0.004481444451282	0.845224871920704	0.00138081133911245
5030	-496.248716180781	477.086960008468	0.00548778982256575	0.852747037827033	0.00129865847318723
5040	-494.757600058846	477.086960008468	0.00413669841044907	0.749436000761951	0.00145797773231633
5050	-493.575647705712	533.522897215262	0.00414647748131381	0.926444059787709	0.0015578115545317
5060	-493.838628091195	533.522897215262	0.00414647748131381	0.926444059787709	0.00148237775530312
5070	-494.465179650821	481.054712718792	0.00430190242617138	0.926444059787709	0.00148237775530312
5080	-493.527985893001	545.130594668422	0.00430190242617138	0.926444059787709	0.0014991812002902
5090	-493.621756004277	545.130594668422	0.00437950502669229	0.686788278074459	0.0013705790767104
5100	-493.619279787317	545.130594668422	0.00437950502669229	0.63107187019933	0.0013705790767104
5110	-496.077735667069	473.798201130013	0.00482311578619168	0.565933935987412	0.00138743798935427
5120	-494.068985028214	526.433373525845	0.00482311578619168	1.10062495802952	0.0014026790311126
5130	-493.886087451551	568.725168349117	0.00436344028151129	0.780662738080646	0.00137614868633597
5140	-494.060162339263	503.09974918794	0.00436344028151129	0.780662738080646	0.00138116184733459
5150	-494.739739956197	626.476731740719	0.00455963758824441	0.611940419222496	0.00138116184733459
