iteration	likelihood	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf
2000	-2806.02063409561	999.960078276239	998.824701275364	394.759973675544	0.0975484976784275	0.467393762289435	0.00100046078279722
2010	-2802.4408084697	999.960078276239	998.907511992324	395.500521213855	0.0987362758726605	0.470882200208765	0.00100046078279722
2020	-2800.61972740632	999.960078276239	998.260048444908	395.920557923106	0.100561154552261	0.469067534255903	0.00100046078279722
2030	-2800.75116815908	999.960078276239	998.260048444908	395.920557923106	0.101422874126262	0.462506766161732	0.00100046078279722
2040	-2798.21211539592	999.960078276239	998.260048444908	398.351016450418	0.102850967880826	0.470782491251234	0.00100046078279722
2050	-2799.05324586022	999.960078276239	998.260048444908	398.351016450418	0.102850967880826	0.477040551753122	0.00100046078279722
2060	-2798.88973641394	999.960078276239	998.260048444908	398.351016450418	0.102516159313292	0.485707665377557	0.00100038240692341
2070	-2798.21844672193	999.960078276239	998.260048444908	398.351016450418	0.102516159313292	0.487165521636026	0.00100038240692341
2080	-2798.77221852012	999.960078276239	998.260048444908	398.351016450418	0.103487421255046	0.481716776682435	0.00100038240692341
2090	-2799.0188726424	999.960078276239	998.260048444908	395.495734047879	0.10252768297938	0.481716776682435	0.00100038240692341
2100	-2799.56985046854	999.960078276239	998.260048444908	394.83231877318	0.103385917052112	0.475258395489324	0.00100038240692341
2110	-2799.61093010242	999.960078276239	998.260048444908	394.83231877318	0.102003286526528	0.478182074267989	0.00100038240692341
2120	-2798.88139622642	999.960078276239	998.260048444908	394.83231877318	0.102927894712296	0.464862387476502	0.00100038240692341
2130	-2798.90109293006	999.960078276239	998.260048444908	394.83231877318	0.102927894712296	0.471252511996669	0.00100038240692341
2140	-2800.07892778988	999.960078276239	998.260048444908	396.295949423493	0.101065349209639	0.464176547214536	0.00100038240692341
2150	-2800.07892778988	999.960078276239	998.260048444908	396.295949423493	0.101065349209639	0.464176547214536	0.00100038240692341
2160	-2801.07008075031	999.960078276239	998.260048444908	396.671695975611	0.103377847204066	0.459437830465231	0.00100038240692341
2170	-2798.10922526255	999.960078276239	999.899863117794	399.057721846651	0.101737741038082	0.466873771479013	0.00100005542986897
2180	-2797.97421568006	999.960078276239	999.899863117794	398.168478113878	0.10205103196102	0.464706944173677	0.00100005542986897
2190	-2798.20678842241	999.960078276239	999.899863117794	397.572670696394	0.10205103196102	0.456937855418055	0.00100005542986897
2200	-2799.07842321639	999.960078276239	999.899863117794	398.183825737234	0.101549596796219	0.449418924543391	0.00100005542986897
2210	-2801.54278816794	999.960078276239	999.899863117794	398.183825737234	0.101549596796219	0.449418924543391	0.00100177470199521
2220	-2800.26341944475	999.960078276239	999.899863117794	397.680158654692	0.101026989500495	0.454685589980209	0.00100177470199521
2230	-2802.3149537674	999.960078276239	999.899863117794	395.907503934012	0.100923724193242	0.454685589980209	0.00100177470199521
2240	-2801.46665202668	999.960078276239	999.899863117794	395.907503934012	0.101697055107339	0.46055879059203	0.00100177470199521
2250	-2798.39573772788	999.960078276239	999.899863117794	397.160557386677	0.102124480644932	0.462622381759719	0.00100047435229544
2260	-2798.93399011316	999.960078276239	999.899863117794	400.007239254144	0.100873713044831	0.462622381759719	0.00100047435229544
2270	-2799.94579510712	999.629696549815	999.326919539741	401.431128521665	0.100873713044831	0.462622381759719	0.00100047435229544
2280	-2800.80745890962	999.629696549815	999.326919539741	409.185438319226	0.100284988194351	0.462622381759719	0.00100047435229544
2290	-2800.80745890962	999.629696549815	999.326919539741	409.185438319226	0.100284988194351	0.462622381759719	0.00100047435229544
2300	-2800.80745890962	999.629696549815	999.326919539741	409.185438319226	0.100284988194351	0.462622381759719	0.00100047435229544
2310	-2800.80745890962	999.629696549815	999.326919539741	409.185438319226	0.100284988194351	0.462622381759719	0.00100047435229544
2320	-2800.80745890962	999.629696549815	999.326919539741	409.185438319226	0.100284988194351	0.462622381759719	0.00100047435229544
2330	-2800.80745890962	999.629696549815	999.326919539741	409.185438319226	0.100284988194351	0.462622381759719	0.00100047435229544
2340	-2802.90913048402	999.629696549815	999.326919539741	409.185438319226	0.100827260603506	0.462237185446943	0.00100047435229544
2350	-2802.90913048402	999.629696549815	999.326919539741	409.185438319226	0.100827260603506	0.462237185446943	0.00100047435229544
