iteration	likelihood	noise_sigma_SSL_surf_IFN1_data0	noise_sigma_SSL_surf_none_data0	upfactor	s1	s2	sf
2000	-7483.79352387136	999.075101289815	999.065512412397	0.00264990807553076	0.00304948979502664	0.27332215975437	0.0863520946584071
2010	-7484.05240635095	999.075101289815	999.065512412397	0.00247315887527797	0.00305714123414869	0.294989703553241	0.0863520946584071
2020	-7483.96798647353	998.875303621007	999.700339718752	0.00245828130950004	0.00302309550026497	0.263196582167916	0.0869304201086425
2030	-7484.64898269505	998.875303621007	999.700339718752	0.00245828130950004	0.00298532850704645	0.263196582167916	0.0883122498611946
2040	-7486.59829828881	998.875303621007	999.700339718752	0.00242372391269603	0.0030344235860308	0.284487070572456	0.088479806186373
2050	-7485.39590553584	998.875303621007	999.700339718752	0.00242372391269603	0.0029891700592681	0.263628880180036	0.0885866109291155
2060	-7475.23930459547	999.993482186853	999.700339718752	0.00233773417412367	0.00302108430698398	0.293473703295137	0.0885866109291155
2070	-7474.88590772012	999.993482186853	999.700339718752	0.00226488777878587	0.00300389205738262	0.326829308472792	0.0874271113398431
2080	-7474.88590772012	999.993482186853	999.700339718752	0.00226488777878587	0.00300389205738262	0.326829308472792	0.0874271113398431
2090	-7474.85024964904	999.993482186853	999.700339718752	0.00226488777878587	0.00302176024669395	0.326829308472792	0.0874271113398431
2100	-7473.06595972927	999.993482186853	999.700339718752	0.0022350846560904	0.00305999346354954	0.305397372835819	0.0861670489882179
2110	-7472.4538692229	999.993482186853	999.700339718752	0.0022350846560904	0.00305999346354954	0.294714110536141	0.085459869645756
2120	-7472.39237008958	999.993482186853	999.700339718752	0.0022350846560904	0.00307322600661403	0.267594784434554	0.0847983099213543
2130	-7471.9967354867	999.993482186853	999.700339718752	0.0022350846560904	0.00307208641286942	0.279487448111527	0.0847983099213543
2140	-7472.19111940446	999.993482186853	999.700339718752	0.0022350846560904	0.00305753215956643	0.279487448111527	0.0847983099213543
2150	-7472.63667177386	999.993482186853	999.700339718752	0.00222153965299607	0.0031389066987375	0.288150717242858	0.0843248871456681
2160	-7472.0049384137	999.993482186853	999.700339718752	0.00220893060875401	0.00308548447083296	0.274220059388319	0.0843248871456681
2170	-7472.04551806279	999.993482186853	999.700339718752	0.00220893060875401	0.00308548447083296	0.289583254010126	0.0842819981314519
2180	-7471.92510867269	999.993482186853	999.700339718752	0.00220893060875401	0.00309460348935994	0.27493484614004	0.0842819981314519
2190	-7472.11236131452	999.993482186853	999.700339718752	0.00220893060875401	0.00309460348935994	0.265728131744591	0.0840594435236151
2200	-7473.16746369972	999.993482186853	999.700339718752	0.002171778676237	0.00310116538815235	0.248377815119156	0.0840594435236151
2210	-7472.85582482252	999.993482186853	999.700339718752	0.00219689855830494	0.00312605232060163	0.306586104121699	0.0835518957150481
2220	-7474.67931702776	999.993482186853	999.700339718752	0.00219689855830494	0.00312605232060163	0.323420351019702	0.0852050747628823
2230	-7475.10618377567	999.993482186853	999.700339718752	0.00229999292643136	0.00296250575381161	0.278485388043892	0.085666098642106
2240	-7476.58345026114	999.993482186853	999.700339718752	0.00226702637115157	0.00297150966977351	0.246363244525041	0.0846123167992525
2250	-7473.70136619487	999.993482186853	999.700339718752	0.00226956276383015	0.00302803799186792	0.249339388682113	0.0846123167992525
2260	-7473.41069983759	999.993482186853	999.700339718752	0.00226956276383015	0.00303189298862582	0.249339388682113	0.0849780042278039
2270	-7472.35455461507	999.993482186853	999.700339718752	0.00221863166643856	0.00308814396027818	0.259667207938582	0.0833410434442226
2280	-7472.72519398662	999.993482186853	999.700339718752	0.00221863166643856	0.00308814396027818	0.279940394493842	0.0831441727260702
2290	-7472.10946521468	999.993482186853	999.700339718752	0.00221863166643856	0.00308814396027818	0.285554387909399	0.0839028752843528
2300	-7472.62830043535	999.993482186853	999.700339718752	0.00230492387101312	0.00313077194434792	0.263642611254314	0.0839028752843528
2310	-7471.88690888242	999.993482186853	999.700339718752	0.00226060322621754	0.00313753253150565	0.285989677405297	0.0825552800400116
2320	-7471.36358572883	999.993482186853	999.700339718752	0.00224546759366729	0.00316350061618415	0.28258580653356	0.0825552800400116
2330	-7472.99262354542	999.993482186853	999.700339718752	0.00237076148886266	0.00320980277766326	0.313798855803341	0.0827226413255134
2340	-7472.880297383	999.993482186853	999.700339718752	0.00234827673823801	0.00320980277766326	0.317970376708947	0.0823366636221514
2350	-7473.97839518848	999.993482186853	999.700339718752	0.00234827673823801	0.00322480331359235	0.333895638998644	0.0820690894433867
2360	-7474.28365950835	999.993482186853	999.700339718752	0.0022811940342871	0.00323917660055178	0.333895638998644	0.0822717412762483
2370	-7472.5974737562	999.993482186853	999.700339718752	0.00228213347228514	0.00327960122239848	0.322586595140331	0.0807849351344514
2380	-7472.5974737562	999.993482186853	999.700339718752	0.00228213347228514	0.00327960122239848	0.322586595140331	0.0807849351344514
2390	-7470.67890173577	999.993482186853	999.700339718752	0.00210394719409941	0.00327677134828684	0.272195791692222	0.0796745848428641
2400	-7470.92824326078	999.993482186853	999.700339718752	0.00210394719409941	0.00325474365147197	0.272195791692222	0.0796745848428641
2410	-7470.62166938436	999.993482186853	999.700339718752	0.00214798973541283	0.00328851495922866	0.281137895068617	0.0794996436518644
2420	-7472.05438190804	999.993482186853	999.528749536104	0.00220058347079459	0.00332361494059612	0.309319888348685	0.0794996436518644
2430	-7472.29270055282	999.993482186853	999.528749536104	0.00220058347079459	0.0032921196141075	0.309319888348685	0.0794996436518644
2440	-7471.76959236373	999.88796665258	999.528749536104	0.00219017586168457	0.00335504504655207	0.28586851793255	0.0774744194242328
2450	-7471.84682675263	999.88796665258	999.528749536104	0.0021641285215857	0.00336868116233666	0.266213559264817	0.0774651726180137
2460	-7472.37152671161	999.88796665258	999.528749536104	0.0021641285215857	0.0034053550445635	0.266213559264817	0.0774651726180137
2470	-7471.48640341312	999.88796665258	999.528749536104	0.00207305993276353	0.00340912088116814	0.298544334851764	0.076620527214589
2480	-7474.27679890198	999.88796665258	999.528749536104	0.00209968740592257	0.00346056335851935	0.338603100040028	0.076620527214589
2490	-7471.91024511091	999.88796665258	999.528749536104	0.00215713560112542	0.00346122979546761	0.270911582112616	0.0765591021739024
2500	-7473.24379687423	999.88796665258	999.528749536104	0.00214157345706134	0.00343849001757671	0.263475429881286	0.0774610946403327
2510	-7471.61822971752	999.88796665258	999.528749536104	0.00209781074881983	0.00343849001757671	0.296910472226551	0.076741536591513
2520	-7471.56757207589	999.88796665258	999.528749536104	0.00209781074881983	0.00345083234919719	0.29070800708998	0.076741536591513
2530	-7472.17132031343	999.88796665258	999.528749536104	0.00209781074881983	0.00347236169863191	0.29070800708998	0.076741536591513
2540	-7472.17132031343	999.88796665258	999.528749536104	0.00209781074881983	0.00347236169863191	0.29070800708998	0.076741536591513
2550	-7471.59627336192	999.88796665258	999.528749536104	0.00202745439056438	0.00344357229493492	0.280389496075545	0.076741536591513
2560	-7471.16858835183	999.88796665258	999.657661178566	0.00203912612297836	0.00344357229493492	0.272023328988517	0.0747868201089614
2570	-7470.43100151334	999.88796665258	999.657661178566	0.00203912612297836	0.00344357229493492	0.273538493428837	0.0757242286557884
2580	-7470.41262727036	999.88796665258	999.657661178566	0.00195853426886094	0.00344709769993218	0.273538493428837	0.0757242286557884
2590	-7470.71660676429	999.88796665258	999.657661178566	0.00195853426886094	0.00340603152516514	0.273538493428837	0.0757242286557884
2600	-7471.65677199468	999.88796665258	999.657661178566	0.00191497864168882	0.00341400789804126	0.304804326483541	0.0769620948369944
2610	-7471.24044073797	999.88796665258	999.657661178566	0.00191497864168882	0.00341676348391978	0.297791943614925	0.0768040142281944
2620	-7470.64053134791	999.869009511077	999.657661178566	0.00191138592406058	0.0034202892035987	0.277683779642611	0.0761839827671175
2630	-7470.97178034638	999.869009511077	999.657661178566	0.00191138592406058	0.00345094192823858	0.271751002347625	0.0761839827671175
2640	-7471.18548455275	999.869009511077	999.657661178566	0.00188124065649258	0.00340347141435907	0.286873509075674	0.0763005073031414
2650	-7470.53149727216	999.869009511077	999.657661178566	0.0018542063283858	0.00341872429245278	0.272634561868767	0.0767308651575526
2660	-7470.62382181902	999.869009511077	999.657661178566	0.00184027883836938	0.00337996589086748	0.283245934937877	0.0773908922798064
2670	-7471.2841018638	999.869009511077	999.657661178566	0.00182634525070853	0.00336439183530558	0.283245934937877	0.0773908922798064
2680	-7471.17548394956	999.869009511077	999.657661178566	0.00182634525070853	0.00338490802202294	0.289903354344207	0.0772267332486028
2690	-7471.17548394956	999.869009511077	999.657661178566	0.00182634525070853	0.00338490802202294	0.289903354344207	0.0772267332486028
2700	-7473.04230390233	999.869009511077	999.657661178566	0.0017603611712126	0.003375423113822	0.312433152855486	0.0771661760794312
